code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
HPM 641,"  LEAN/Six Sigma II for Health Policy and Management",1,"
 This project-based course explores the phases of Six-Sigma approach to continuous quality improvement: define, measure, analyze, improve, and control (DMAIC). The overall objective of this course is to help students understand the challenges and pitfalls involved in completing a DMAIC project to drive change at organizational, unit, and individual levels.","Prerequisite, HPM 640.",,,"Letter grade.
"
HPM 660,"  International and Comparative Health Systems",3,"
Methods of comparing health systems, examinations of related national health systems, and analysis of related high prevalence health issues.",,,,"Letter grade.
"
HPM 664,"  Globalization and Health",3,"
Globalization--its economic, environmental, political, technological, institutional, and sociocultural dimensions--historically and currently contributes to beneficial and adverse effects on population, community, and family and individual health.",,,,"Letter gradeSame as: MHCH 664.
"
HPM 671,"  Statistical Methods for Health Policy and Management",3,"
Introduction to statistical analysis for healthcare settings using an Excel framework. Topics include variable types, sampling, probability distributions, descriptive statistics, hypothesis testing, categorical data analysis, ANOVA, and introduction to regression methods. Previously offered as HPM 470.",,,,"Letter grade.
"
HPM 690,"  Special Topics in Health Policy and Management",0,"
Special topics course for health policy and management undergraduate students.",,,"May be repeated for credit; may be repeated in the same term for different topics; 3 total credits. 2 total completions.","Letter grade.
"
HPM 691H,"  Honors Research",3,"
Required preparation, approved cumulative grade point average by the end of the junior year. Readings and seminars for undergraduates showing potential and talent for research. Students will design an independent research project, write a proposal, and complete an IRB application toward partial completion of an honors thesis.",,"EE- Mentored Research.",,"Letter grade.
"
HPM 692H,"  Independent Honors Research",3,"
 Permission of the instructor. Students collect data, analyze and report findings, and make recommendations to complete an honor thesis and present findings in presentation/poster format.","Prerequisite, HPM 691H.","EE- Mentored Research.",,"Letter grade.
"
HPM 697,"  B",,"
The capstone course is an "integrative exercise" for B.S.P.H. students prior to graduation. It is intended to simulate the integration of various disciplines--finance, human resources, ethics, policy, operations, and information technology--into a comprehensive and practical framework. Students work with healthcare organizations to solve financial or operational problems.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
HPM 701,"  Professional Training I",1,"
Restricted to HPM majors. Supervised professional training (fee is $550).",,,,"Letter grade.
"
HPM 702,"  Professional Training II",1,"
Restricted to HPM majors. Supervised professional training (fee is $500).",,,,"Letter grade.
"
HPM 703,"  Professional Training III",115,"
Restricted to HPM majors. Supervised professional training (fee is $500).",,,,"Letter grade.
"
HPM 705,"  Healthcare Management Skills Development Workshop I",0,"
This course is the first of two workshops for students in the Executive Master's Program. These workshops are designed to provide students exposure to key cross cutting skills that will be used in the program. These skills also are essential for effective healthcare management.",,,,"Letter grade.
"
HPM 706,"  Healthcare Management Skills Development Workshop II",0,"
 This course is the second of two workshops for students in the Executive Master's Program. These workshops are designed to provide students exposure to key cross cutting skills that will be used in the program. These skills also are essential for effective healthcare management.","Prerequisite, HPM 705.",,"May be repeated for credit. ","Letter grade.
"
HPM 710,"  Health Law",3,"
An introduction to law and the legal system as it relates to the delivery and financing of health care.",,,,"Letter grade.
"
HPM 711,"  Research Management and Ethics in Health Policy",1,"
This course is aimed at doctoral and M.S.P.H. students with interests in research management and ethics. Using cases and examples, the first part of the course focuses on major management and leadership issues, while the second part deals with ethically relevant matters.",,,,"Letter grade.
"
HPM 712,"  Leadership and Ethics",2,"
This course is based on the notions that leadership and ethics are intertwined and that good leaders behave ethically. There is often no one right way to lead effectively. Also, there are few firm rules or principles that guide ethical decision making, and there is much room for debate.",,,,"Letter grade.
"
HPM 713,"  Hospital Functions and Operations",2,"
This course provides exposure to the knowledge and skills required to solve the most pressing operational problems found across departments within today's complex health care institutions.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 714,"  Advanced Spreadsheet Modeling for Business",3,"
This course focuses on using advanced features of Microsoft Excel to create efficient spreadsheet models of common and complex business problems. It challenges students to use critical thinking and analysis to find effective solutions to real-life situations.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 715,"  Health Economics for Policy and Management",3,"
 Permission of the instructor for nonmajors. Provides training in the theory of health economics and applies this theory to important issues in health policy and management.","Prerequisite, BIOS 600.",,,"Letter grade.
"
HPM 715L,"  Microeconomics Lab",1,"
 Permission of the instructor for nonmajors. Applications of health economics theory to current health care policy.","Corequisite, HPM 715.",,,"Letter grade.
"
HPM 716,"  Applied Quality Improvement Methods for Healthcare and Public Health",3,"
The course objective is to develop, implement, and test a solution to improve health care or public health delivery, using a model called the Model for Improvement (or MFI). The model uses three questions to scope the improvement project and four steps, Plan-Do-Check-Act, to implement and test solutions.",,,,"Letter gradeSame as: PUBH 716, MHCH 816.
"
HPM 718,"  Mental Health Services Research and Policy",3,"
This course is an introduction to mental health services research and policy. Topics include the financing of mental health services, supply of services, quality measures, assessing need, and barriers to care. The course includes seminar presentations by local and nationally recognized experts in mental health services research and discussion sessions.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
HPM 719,"  Introduction to Implementation Research and Practice in Public Health",3,"
This course introduces the concepts, frameworks, and methods of implementation research and practice. By the end of this course, students will be able to explain the rationale for this field, identify guiding frameworks, assess multilevel barriers and facilitators, and address barriers and facilitators with implementation strategies tailored to specific contexts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 99 total completions.","Letter gradeSame as: PUBH 719.
"
HPM 720,"  Management of Human Resources in Health Organizations",3,"
 Emphasis is on clarifying concepts of human resources management and identifying the importance of human resources in health organizations.","Prerequisite, HPM 730; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
HPM 725,"  Health Care Strategy and Marketing",3,"
This course introduces students to strategic planning and marketing in health services organizations. Students develop practical skills such as assessing the internal and external environment, competitor analysis, and evaluating strategic alternatives in different health care settings. It also explores the role the governing board plays in strategy development and management.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 726,"  Health Care Strategy and Marketing",4,"
This course introduces students to strategic planning and marketing in health services organizations. Students develop practical skills such as assessing the internal and external environment, competitor analysis, and evaluating strategic alternatives in different health care settings. It also explores the role the governing board plays in strategy development and management.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 728,"  Leadership and Workforce Management Strategies",4,"
This course provides an introduction and overview to leadership, management, human resources and organizational behavior, with the goal of aligning these with the organization's strategy and mission. The course integrates theory with practice through readings, lectures, written assignments, and guest presentations from different organizational perspectives.  Assessment, practice and development of leadership, managerial and organizational skills will be accomplished through team exercises and small group work.",,,,"Letter grade.
"
HPM 730,"  Leadership and Workforce Management Strategies",3,"
This course provides an introduction and overview of leadership, management, workforce challenges, and organizational behavior. The course emphasizes the importance of aligning management practices with the organization's mission and goals. The course integrates theory with practice through readings, lectures, written assignments, experiential exercises, and guest presentations. Assessment, practice and development of leadership, managerial and organizational skills are accomplished through team exercises, self and peer assessments, and small group work.",,,,"Letter grade.
"
HPM 734,"  Approaches to Business Plan Development",1,"
Approaches to Business Plan Development ('Capstone Prep') is a one-credit course to introduce and jumpstart the Spring Semester Capstone business plan process necessary for HPM 735.",,,,"Letter grade.
"
HPM 735,"  Advanced Concepts and Applications in Health Policy and Management",3,"
 Required preparation, completion of master's core (can be concurrent). Restricted to HPM graduate students. Integrating and building upon the HPM master's core, this comprehensive course focuses on organization policymaking and administration from the perspective of the CEO and top management.","Prerequisite, HPM 734.",,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 738,"  Health Operations Management",3,"
Operations management (OM) involves the day-to-day management of an organization, by focusing on the analysis, design, planning and control of work processes in order to create value for clients. All organizations must manage their work processes, however surprisingly many do not have a systematic or rigorous approach to managing them.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
HPM 740,"  Health Care Financial Accounting",2,"
This introduces concepts of financial accounting to the non-accountant user of financial information. Basic accounting transactions, financial report preparation, concepts of accrual vs. cash accounting, not-for-profit health care accounting, and the analysis of health care organization financial reports.",,,,"Letter grade.
"
HPM 741,"  Management Accounting for Health Administrators",3,"
 Permission of the instructor for non-MHA majors. Covers selected topics in managerial accounting applied to health care.","Prerequisite, HPM 740; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
HPM 742,"  Health Care Finance I",3,"
 This course focuses on financial management, analysis and decision-making and the use of spreadsheets to help make better financial decisions. The course includes the healthcare environment, basic financial management concepts, capital acquisition, and cost of capital, capital structure, and capital budgeting.","Prerequisites, HPM 740 and HPM 741.",,,"Letter grade.
"
HPM 743,"  Health Care Reimbursement",1,"
This online course in health care reimbursement is designed to provide students with relevant and current information about health care reimbursement methods and the complexities around it. After completion of the course, students should have an operational knowledge of health care reimbursement theory and practice.",,,,"Letter grade.
"
HPM 744,"  Health Care Finance II",2,"
 Focuses on capital allocation, financial condition analysis and forecasting, and other topics. Course is the conclusion to a five-course sequence in healthcare financial management. Each builds on the prior course with the intent of providing a comprehensive foundation in the concepts and practice of healthcare financial management.","Prerequisites, HPM 740, 741, 742.",,,"Letter grade.
"
HPM 745,"  Financial Management and Analysis for Public and Nonprofit Entities",3,"
This course teaches financial concepts for students seeking leadership roles in the non-profit and government sector, including business planning, budgeting, accounting, performance management, and resource blending and braiding. Students will develop a business plan and learn key strategy and evaluation tools.",,,"May be repeated for credit. ","Letter grade.
"
HPM 746,"  Introduction to Financial and Managerial Accounting for Healthcare Organizations",4,"
Focuses on learning and applying key financial and managerial accounting tools and concepts to healthcare problems. Provides a broad introduction to key concepts, issues, tools, and vocabulary useful for policymakers and administrators. Topics include: reading and analyzing healthcare financial statements, recording transactions, budgeting, full costing, incremental costing, and responsibility accounting.",,,"May be repeated for credit. 8 total credits. 2 total completions.","Letter grade.
"
HPM 747,"  Health Care Finance",4,"
 The course focuses on financial management and analysis. The course includes the healthcare environment, basic financial management concepts, capital acquisition, cost of capital and capital structure, and capital allocation. After completion of the course, students should be able to apply financial management concepts in real world healthcare settings.","Prerequisite, HPM 746.",,,"Letter grade.
"
HPM 748,"  Economic Principles, Health Insurance & Behavioral Economics in Health",3,"
This course provides students with an opportunity to investigate topics of healthcare policy and insurance from a finance and economics perspective. The course covers contemporary health policy topics in great depth and with a focus on economic and financial analysis as a tool to evaluate healthcare policies and proposed new legislation.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
HPM 749,"  Data Visualization",3,"
 Introduction to data visualization principles and tools for business professionals. Topics include cognitive processing of visual information, best practices in data visualization, effective data storytelling, data acquisition and preparation, and designing data visualizations using Tableau Desktop software.","Prerequisite, BIOS 600 or HPM 671 or SPHG 711 with a grade of P or better; permission of the instructor for non-majors or for students lacking the prerequisite .",,,"Letter grade.
"
HPM 750,"  Introduction to Dental Public Health",3,"
Permission of the instructor. Survey of the theory and practice of dental public health, with an emphasis on basic knowledge and skills necessary for planning and evaluating dental public health programs.",,,,"Letter grade.
"
HPM 751,"  Dental Public Health and Access to Oral Health",3,"
Students will evaluate systems of care that impact oral health and will understand the health policy process and engage in policy analysis. Issues to be explored will include: dental care policy and the health policy process; policy analysis; the legislative process; access to care for high risk populations; integrating dental services into public health programs; trends in the demand for dental care; trends expenditures for dental services; and managed dental care. Permission of the instructor.",,,,"Letter grade.
"
HPM 752,"  Oral Epidemiology for Health Policy and Management",3,"
 Focuses on the epidemiology of oral diseases and the implications and uses of this knowledge for dental health policymaking and administration of dental programs.","Prerequisite, EPID 600 or HPM 750; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
HPM 753,"  Health Care in the United States: Structure and Policy",4,"
This core course is designed to provide students with an overview of the structure, systems, and policies of health care delivery in the United States. The goal is to increase students' knowledge and abilities to analyze and address health care issues from both management and policy perspectives.",,,"May be repeated for credit. ","Letter grade.
"
HPM 754,"  Health Care in the United States Structure and Policy",3,"
This core course is designed to provide students with an overview of the structure, systems, and policies of health care delivery in the United States. The goal is to increase students' knowledge and abilities to analyze and address health care issues from both management and policy perspectives.",,,,"Letter grade.
"
HPM 757,"  Health Reform:  Political Dynamics and Policy Dilemmas",3,"
This course focuses on the political and policy dynamics of health care reform.",,,,"Letter grade.
"
HPM 758,"  Underserved Populations and Health Reform",3,"
This course gives students a greater understanding of programs available to serve underserved populations, and how the ACA (or any replacement) will impact on care provided to underserved populations. The course is designed to help students think critically about the impact of policy changes on different populations.",,,,"Letter grade.
"
HPM 759,"  Health Policy Analysis and Advocacy for Health Leaders",2,"
The course will familiarize students with the history of health reform in the U.S., explore issues in health policy, and analyze the impact of health politics on policymaking.",,,,"Letter grade.
"
HPM 760,"  Healthcare Quality and Information Management",3,"
Integrates essential methods and principles in healthcare quality and information management. Emphasis on use of information to measure and improve quality. Will include presentations, individual/group projects, exercises, and group discussion.",,,,"Letter grade.
"
HPM 761,"  Quality and Utilization Management",3,"
 Evolution and current status of health care quality management systems and programs for utilization control. Includes discussion of alternative quality assurance methods, hospital accreditation, and government programs.","Prerequisite, HPM 564 or 754.",,,"Letter grade.
"
HPM 762,"  Quality of Care",3,"
The quality of health care in the US has garnered significant attention. This course will examine 1) the current state of the quality of care in the US, 2) approaches to assess quality of care, and 3) strategies that have been implemented or proposed to improve the quality of care.",,,,"Letter grade.
"
HPM 765,"  Cancer Prevention and Control Seminar",3,"
An interdisciplinary overview of cancer prevention and control. Emphasis on projects and activities from perspectives of epidemiology, health behavior and education, and health policy and management. Appropriate research design and methodologies are covered.",,,,"Letter gradeSame as: EPID 772, HBEH 765.
"
HPM 766,"  Making Equity a Priority in Health Care Quality: Strategies for Research, Policy and Practice",,"
This course examines recent work on defining, measuring, and improving health care equity in the contexts of research, policy, and practice. Health care inequities according to race/ethnicity, socioeconomic status, and geography will especially be highlighted.",,,,"Letter grade.
"
HPM 767,"  Implementation Science in Health",3,"
This course introduces the concepts, theories, and methods of disseminating and implementing evidence-based health, behavioral health, and social service interventions. The course also examines the methods for conducting rigorous research on dissemination and implementation.",,,,"Letter grade.
"
HPM 768,"  Informed Decision-Making in Cancer Care",3,"
This course will examine clinical decision-making in cancer care from the perspectives of providers, patients, and families.",,,,"Letter grade.
"
HPM 769,"  Cancer Outcomes Research Seminar",1,"
The Cancer Outcomes Research Program (CORP) offers a weekly seminar for faculty, students, and fellows/trainees interested in multidisciplinary cancer outcomes research. Guest speakers' topics include Quality of Care, Patient-reported Outcomes (PROs), Comparative Effectiveness, Health Informatics, Cancer Disparities, Decision Making, Dissemination/Implementation, and Health Economics, as related to cancer outcomes.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 770,"  Operations Research for Healthcare Systems",3,"
Review of the systems analysis process in healthcare systems. Deterministic and random models, mathematical programming, queueing, simulation, forecasting, and measurement. Emphasis on model formulation and computer solution of decision models.",,,,"Letter grade.
"
HPM 771,"  Introduction to Regression Models for Health Services Research",3,"
This course provides an introduction to regression models used in health services research. We will discuss both ordinary least squares regression models, in which the dependent variable is continuous, and logit models, in which the dependent variable is binary. Stata software will be used for examples and assignments.",,,,"Letter grade.
"
HPM 772,"  Techniques for the Economic Evaluation of Health Care",3,"
 This course provides an investigation of the theory, methods, and application of economic evaluation to health care. Topics include methods used to structure an economic evaluation, measure and summarize health outcomes and estimate their value to patients or to the public, and identify resources used and estimate their costs.","Prerequisite, EPID 600.",,,"Letter grade.
"
HPM 773,"  Introduction to Program Evaluation in Public Health and Health Care Settings",3,"
This course is a three-credit hour introduction to program evaluation in public health and health care settings.  We discuss key concepts in planning, conducting, reporting, and utilizing evaluations. Through a semester-long project students develop a viable program evaluation design for a real-world program.",,,"May be repeated for credit. 3 total credits. 2 total completions.","Letter grade.
"
HPM 775,"  Analytic Techniques in Health Policy and Management",3,"
This course covers a variety of analytic techniques and methodologies basic to more advanced analysis of decision problems in health administration.",,,,"Letter grade.
"
HPM 776,"  Healthcare Quality and Information Management",2,"
The HPM 776/777 and 776/778 course sequences integrate essential methods and principles in healthcare quality and information management, emphasizing use of information to measure and improve quality.",,,"May be repeated for credit. 4 total credits. 2 total completions.","Letter grade.
"
HPM 777,"  Health Information and Quality Applications",2,"
The HPM 776/777 and 776/778 course sequences integrate essential methods and principles in healthcare quality and information management, emphasizing use of information to measure and improve quality.",,,"May be repeated for credit. 4 total credits. 2 total completions.","Letter grade.
"
HPM 778,"  Public Health Information and Quality Application",1,"
The HPM 776/777 and 776/778 course sequences integrate essential methods and principles in healthcare quality and information management, emphasizing use of information to measure and improve quality.",,,"May be repeated for credit. 3 total credits. 2 total completions.","Letter grade.
"
HPM 779,"  Operations Research for Healthcare Systems",4,"
Healthcare administrators face a range of decisions: some strategic, some financial, others operational. Through your program of study, you are developing analytical and conceptual skills that will help you to make better decisions when the time comes.",,,"May be repeated for credit. 8 total credits. 2 total completions.","Letter grade.
"
HPM 781,"  Seminar in Comparative Effectiveness Research",1,"
The course provides an overview of substantive and methodological issues in CER, including randomized controlled trials; inferences from observational studies; literature syntheses; decision sciences/decision modeling; dissemination and implementation science; cross-cutting skills (e.g., strengths and limitations of administrative and clinical databases and electronic health records for CER).",,,,"Letter grade.
"
HPM 783,"  Introduction to Healthcare Data and Applied Informatics",3,"
Explore and analyze healthcare data across the claims processing lifecycle. Using case studies and SAS software as a platform, gain skills for data management, analysis, and reporting to access healthcare utilization and patient outcomes, improve clinical practice, manage healthcare operations, gauge quality and performance, report financial metrics, and conduct research.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 785,"  Advanced Decision Modeling",3,"
 This course covers advanced decision modeling methods in health care, including probabilistic sensitivity and value of information analysis, economic evaluation using clinical trial data, and discrete event simulation and agent-based/system dynamics modeling techniques. The course teaches analytical techniques and interpretation as well as and state-of-the-art best practices.","Prerequisite, HPM 772.",,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
HPM 786,"  Introduction to Participatory Systems Science in Health: Methods Overview",3,"
This course introduces systems science methods and their uses for promoting health. Topics include an overview of systems science methods and the breadth of health-related applications. Students learn how to identify complex problems for which different types of systems science methods are useful.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
HPM 789,"  Master's Paper Development",1,"
Second-year M.S.P.H. or first-year M.P.H. students only. Broad topics related to the development and management of a research project are covered. The major goal is the development and completion of a proposal to be submitted for an independent master's paper.",,,,"Letter grade.
"
HPM 790,"  Advanced Health Policy Analysis and Advocacy",3,"
This class will provide students with an opportunity to learn about the health policy analysis and advocacy processes in the United States. Students will gain an understanding of the different ways in which health policies are made at the legislative, regulatory, and judicial systems. Students will also learn how to identify and analyze different policy options to address health problems, conduct a stakeholders' analysis, and design an advocacy campaign.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 793,"  Health Policy and Management Internship",12,"
Restricted to HPM majors. Supervised field experience in approved health agencies. (Internship fee: $450.)",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 794,"  Patient-Reported Outcomes Measurement and Application in Healthcare Research and Practice",3,"
Patient-reported outcomes (PROs) include measures of health status, quality of life, and satisfaction with healthcare. This course provides an overview of the PRO measurement and research field, and discusses how to design and evaluate a PRO measure and best practices for integrating PRO in clinical research and healthcare settings.",,,"May be repeated for credit; may be repeated in the same term for different topics; 6 total credits. 2 total completions.","Letter grade.
"
HPM 795,"  Introduction to Healthcare: Organizations and Policy",4,"
This course introduces students to the structure and systems of healthcare by examining policy issues surrounding choices for healthcare financing, organization, payment, regulation, and public health. The goal is to increase students' knowledge and abilities to analyze and address health care issues from both management and policy perspectives.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
HPM 804,"  Introduction to Healthcare Database Research",3,"
Course will provide foundational knowledge for using administrative health care claims and other relational data for health services research. Students will learn to: manage large databases in SAS, identify key variables in administrative data, and design and implement a study protocol.",,,,"Letter gradeSame as: DPOP 804.
"
HPM 810,"  Leadership in Health Law and Ethics",2,"
Course is designed to provide learners with an introduction and overview of critical issues relating to law, ethics, and public health.",,,,"Letter grade.
"
