code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
BIOS 650,"  Basic Elements of Probability and Statistical Inference I",3,"
Required preparation, two semesters of calculus (such as MATH 231, 232). Fundamentals of probability; discrete and continuous distributions; functions of random variables; descriptive statistics; fundamentals of statistical inference, including estimation and hypothesis testing.",,,,"Letter grade.
"
BIOS 660,"  Probability and Statistical Inference I",3,"
Required preparation, three semesters of calculus (such as MATH 231, 232, 233). Introduction to probability; discrete and continuous random variables; expectation theory; bivariate and multivariate distribution theory; regression and correlation; linear functions of random variables; theory of sampling; introduction to estimation and hypothesis testing. Students may not receive credit for both BIOS 660 and BIOS 672.",,,,"Letter grade.
"
BIOS 661,"  Probability and Statistical Inference II",3,"
 Distribution of functions of random variables; Helmert transformation theory; central limit theorem and other asymptotic theory; estimation theory; maximum likelihood methods; hypothesis testing; power; Neyman-Pearson Theorem, likelihood ratio, score, and Wald tests; noncentral distributions. Students may not receive credit for both BIOS 661 and BIOS 673.","Prerequisite, BIOS 660; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 662,"  Intermediate Statistical Methods",4,"
 Principles of study design, descriptive statistics, sampling from finite and infinite populations, inferences about location and scale. Both distribution-free and parametric approaches are considered. Gaussian, binomial, and Poisson models, one-way and two-way contingency tables.","Pre- or corequisites, BIOS 511 and 650.",,,"Letter grade.
"
BIOS 663,"  Intermediate Linear Models",4,"
Required preparation, BIOS 662. Matrix-based treatment of regression, one-way and two-way ANOVA, and ANCOVA, emphasizing the general linear model and hypothesis, as well as diagnostics and model building. Reviews matrix algebra. Includes statistical power for linear models and binary response regression methods.",,,,"Letter grade.
"
BIOS 664,"  Sample Survey Methodology",4,"
 Fundamental principles and methods of sampling populations, with emphasis on simple, random, stratified, and cluster sampling. Sample weights, nonsampling error, and analysis of data from complex designs are covered. Practical experience through participation in the design, execution, and analysis of a sampling project.","Prerequisite, BIOS 550; permission of the instructor for students lacking the prerequisite.","EE- Field Work.",,"Letter gradeSame as: STOR 358.
"
BIOS 665,"  Analysis of Categorical Data",3,"
 Introduction to the analysis of categorized data: rates, ratios, and proportions; relative risk and odds ratio; Cochran-Mantel-Haenszel procedure; survivorship and life table methods; linear models for categorical data. Applications in demography, epidemiology, and medicine.","Prerequisites, BIOS 645, 650, and 662; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOS 667,"  Applied Longitudinal Data Analysis",3,"
Analysis of variance and multiple linear regression course at the level of BIOS 645 or 663 required. Familiarity with matrix algebra recommended. Univariate and multivariate repeated measures ANOVA, GLM for longitudinal data, linear mixed models. Estimation and inference, maximum and restricted maximum likelihood, fixed and random effects.",,,,"Letter grade.
"
BIOS 668,"  Design of Public Health Studies",3,"
 Statistical concepts in basic public health study designs: cross-sectional, case-control, prospective, and experimental (including clinical trials). Validity, measurement of response, sample size determination, matching and random allocation methods.","Prerequisites, BIOS 645 and 650.",,,"Letter grade.
"
BIOS 669,"  Working with Data in a Public Health Research Setting",3,"
 Provides a foundation and training for working with data from clinical trials or research studies. Topics: issues in study design, collecting quality data, using SAS and SQL to transform data, typical reports, data closure and export, and working with big data.","Prerequisite, BIOS 511 or EPID 700; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 670,"  Demographic Techniques I",3,"
Source and interpretation of demographic data; rates and ratios, standardization, complete and abridged life tables; estimation and projection of fertility, mortality, migration, and population composition.",,,,"Letter grade.
"
BIOS 672,"  Probability and Statistical Inference I",4,"
Required preparation, three semesters of calculus. Introduction to probability; discrete and continuous random variables; combinatorics; expectation; random sums, multivariate distributions; functions of random variables; theory of sampling; convergence of sequences, power series, types of convergence, L'Hopital's rule, differentiable functions, Lebesgue integration, Fubini's theorem, convergence theorems, complex variables, Laplace transforms, inversion formulas.",,,,"Letter grade.
"
BIOS 673,"  Probability and Statistical Inference II",4,"
 Distribution of functions of random variables; central limit theorem and other asymptotic theory; estimation theory; hypothesis testing; Neyman-Pearson Theorem, likelihood ratio, score, and Wald tests; noncentral distributions. Advanced problems in statistical inferences, including information inequality, best unbiased estimators, Bayes estimators, asymptotically efficient estimation, nonparametric estimation and tests, simultaneous confidence intervals.","Prerequisite, BIOS 660; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 680,"  Introductory Survivorship Analysis",3,"
 Introduction to concepts and techniques used in the analysis of time to event data, including censoring, hazard rates, estimation of survival curves, regression techniques, applications to clinical trials.","Prerequisite, BIOS 661; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 690,"  Special Topics in Biostatistics",13,"
Field/topical/research seminar. Instructors use this course to offer instruction in particular topics or approaches.",,,"May be repeated for credit; may be repeated in the same term for different topics; 6 total credits. 6 total completions.","Letter grade.
"
BIOS 691,"  Field Observations in Biostatistics",1,"
Field visits to, and evaluation of, major nonacademic biostatistical programs in the Research Triangle area. Field fee: $25.",,,,"Letter grade.
"
BIOS 693H,"  Honors Research in Biostatistics",3,"
Directed research. Written and oral reports required.",,"EE- Mentored Research.",,"Letter grade.
"
BIOS 694H,"  Honors Research in Biostatistics",3,"
Directed research. Written and oral reports required.",,"EE- Mentored Research.",,"Letter grade.
"
BIOS 700,"  Research Skills in Biostatistics",1,"
 Permission of the department for students with passing grade of either doctoral qualifying examination in biostatistics. BIOS 700 will introduce doctoral students in biostatistics to research skills necessary for writing a dissertation and for a career in research.","Prerequisites, BIOS 760, 761 or 758, 762, 763, and 767.",,,"Letter grade.
"
BIOS 735,"  Statistical Computing - Basic Principles and Applications",4,"
 Required preparation, one undergraduate-level programming class. Teaches important concepts and skills for statistical software development using case studies. After this course, students will have an understanding of the process of statistical software development, knowledge of existing resources for software development, and the ability to produce reliable and efficient statistical software.","Prerequisites, BIOS 660, 661, 662, and 663.",,,"Letter grade.
"
BIOS 740,"  Specialized Methods in Health Statistics",121,"
Permission of the instructor. Statistical theory applied to special problem areas of timely importance in the life sciences and public health. Lectures, seminars, and/or laboratory work, according to the nature of the special area under study.",,,,"Letter grade.
"
BIOS 745,"  Intercellular Signaling in Development and Disease",1,"
This graduate-level course concentrates on up-to-date views of intercellular signal processing, with emphasis on signal transduction mechanisms as they relate to cellular/physiological responses in both normal development and disease. Signaling mechanisms that will be discussed include autocrine, paracrine, juxtacrine signaling and cell-matrix interactions.",,,,"Letter gradeSame as: PHCO 745.
"
BIOS 752,"  Design and Analysis of Clinical Trials",3,"
 This course will introduce the methods used in clinical. Topics include dose-finding trials, allocation to treatments in randomized trials, sample size calculation, interim monitoring, and non-inferiority trials.","Prerequisites, BIOS 600 and 661.",,,"Letter grade.
"
BIOS 756,"  Advanced Nonparametric Methods in Biometric Research",3,"
 Theory and application of nonparametric methods for various problems in statistical analysis. Includes procedures based on randomization, ranks and U-statistics. A knowledge of elementary computer programming is assumed.","Prerequisite, BIOS 661.",,,"Letter grade.
"
BIOS 759,"  Applied Time Series Analysis",3,"
 Topics include correlograms, periodograms, fast Fourier transforms, power spectra, cross-spectra, coherences, ARMA and transfer-function models, spectral-domain regression. Real and simulated data sets are discussed and analyzed using popular computer software packages.","Prerequisites, BIOS 661 and 663; Permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOS 760,"  Advanced Probability and Statistical Inference I",4,"
 Measure space, sigma-field, measurable functions, integration, conditional probability, distribution functions, characteristic functions, convergence modes, SLLN, CLT, Cramer-Wold device, delta method, U-statistics, martingale central limit theorem, UMVUE, estimating function, MLE, Cramer-Rao lower bound, information bounds, LeCam's lemmas, consistency, efficiency, EM algorithm.","Prerequisite, BIOS 661; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 761,"  Advanced Probability and Statistical Inference II",4,"
 Elementary decision theory: admissibility, minimaxity, loss functions, Bayesian approaches. Hypothesis testing: Neyman-Pearson theory, UMP and unbiased tests, invariance, confidence sets, contiguous alternatives. Elements of stochastic processes: Poisson processes, renewal theory, Markov chains, martingales, Brownian motion.","Prerequisite, BIOS 760; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 762,"  Theory and Applications of Linear and Generalized Linear Models",4,"
 Linear algebra, matrix decompositions, estimability, multivariate normal distributions, quadratic forms, Gauss-Markov theorem, hypothesis testing, experimental design, general likelihood theory and asymptotics, delta method, exponential families, generalized linear models for continuous and discrete data, categorical data, nuisance parameters, over-dispersion, multivariate linear model, generalized estimating equations, and regression diagnostics.","Prerequisites, BIOS 661 and 663, MATH 547, and 416 or 577; Co-requisite, BIOS 760.",,,"Letter grade.
"
BIOS 764,"  Advanced Survey Sampling Methods",3,"
 Continuation of BIOS 664 for advanced students: stratification, special designs, multistage sampling, cost studies, nonsampling errors, complex survey designs, employing auxiliary information, and other miscellaneous topics.","Prerequisite, BIOS 664.",,,"Letter grade.
"
BIOS 765,"  Models and Methodology in Categorical Data",3,"
 Theory of statistical methods for analyzing categorical data by means of linear models; multifactor and multiresponse situations; interpretation of interactions.","Prerequisites, BIOS 661, 663 and 665.",,,"Letter grade.
"
BIOS 767,"  Longitudinal Data Analysis",4,"
 Presents modern approaches to the analysis of longitudinal data.  Topics include linear mixed effects models, generalized linear models for correlated data (including generalized estimating equations), computational issues and methods for fitting models, and dropout or other missing data.","Prerequisites, BIOS 661 and 762; Permission of the instructor for nonmajors.",,,"Letter grade.
"
BIOS 771,"  Demographic Techniques II",3,"
 Required preparation, integral calculus. Life table techniques; methods of analysis when data are deficient; population projection methods; interrelations among demographic variables; migration analysis; uses of population models.","Prerequisite, BIOS 670.",,,"Letter grade.
"
BIOS 772,"  Statistical Analysis of MRI Images",3,"
The course will review major statistical methods for the analysis of MRI and its applications in various studies.",,,,"Letter grade.
"
BIOS 773,"  Statistical Analysis with Missing Data",3,"
 Fundamental concepts, including classifications of missing data, missing covariate and/or response data in linear models, generalized linear models, longitudinal data models, and survival models. Maximum likelihood methods, multiple imputation, fully Bayesian methods, and weighted estimating equations. Focus on biomedical sciences case studies. Software packages include WinBUGS, SAS, and R.","Prerequisites, BIOS 761 and 762.",,,"Letter grade.
"
BIOS 774,"  Statistical Learning and High Dimensional Data",3,"
 Introductory overview of statistical learning methods and high-dimensional data analysis. Involves three major components: supervised or unsupervised learning methods, statistical learning theory, and statistical methods for high-dimensional data including variable selection and multiple testing. Real examples are used.","Prerequisite, BIOS 661; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 775,"  Statistical Methods in Diagnostic Medicine",3,"
 Statistical concepts and techniques for evaluating medical diagnostic tests and biomarkers for detecting disease. Measures for quantifying test accuracy. Statistical procedures for estimating and comparing these quantities, including regression modeling. Real data will be used to illustrate the methods. Developments in recent literature will be covered.","Prerequisites, BIOS 761 and 762.",,,"Letter grade.
"
BIOS 776,"  Causal Inference in Biomedical Research",3,"
 This course will consider drawing inference about causal effects in a variety of settings using the potential outcomes framework. Topics covered include causal inference in randomized experiments and observational studies, bounds and sensitivity analysis, propensity scores, graphical models, and other areas.","Prerequisites, BIOS 661 and 663; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOS 777,"  Mathematical Models in Demography",3,"
Permission of the instructor. A detailed presentation of natality models, including necessary mathematical methods, and applications; deterministic and stochastic models for population growth, migration.",,,,"Letter grade.
"
BIOS 779,"  Bayesian Statistics",4,"
 Topics include Bayes' theorem, the likelihood principle, prior distributions, posterior distributions, predictive distributions, Bayesian modeling, informative prior elicitation, model comparisons, Bayesian diagnostic methods, variable subset selection, and model uncertainty. Markov chain Monte Carlo methods for computation are discussed in detail.","Prerequisite, BIOS 762; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 780,"  Theory and Methods for Survival Analysis",3,"
 Counting process-martingale theory, Kaplan-Meier estimator, weighted log-rank statistics, Cox proportional hazards model, nonproportional hazards models, multivariate failure time data.","Prerequisites, BIOS 760 and 761; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOS 781,"  Statistical Methods in Human Genetics",4,"
 An introduction to statistical procedures in human genetics, Hardy-Weinberg equilibrium, linkage analysis (including use of genetic software packages), linkage disequilibrium and allelic association.","Prerequisites, BIOS 661 and 663; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOS 782,"  Statistical Methods in Genetic Association Studies",3,"
 This course provides a comprehensive survey of the statistical methods for the designs and analysis of genetic association studies, including genome-wide association studies and next-generation sequencing studies. The students will learn the theoretical justifications for the methods as well as the skills to apply them to real studies.","Prerequisite, BIOS 760.",,,"Letter grade.
"
BIOS 784,"  Introduction to Computational Biology",3,"
 Molecular biology, sequence alignment, sequence motifs identification by Monte Carlo Bayesian approaches, dynamic programming, hidden Markov models, computational algorithms, statistical software, high-throughput sequencing data and its application in computational biology.","Prerequisites, BIOS 661 and 663; Permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: BCB 784.
"
BIOS 785,"  Statistical Methods for Gene Expression Analysis",3,"
 Clustering algorithms, classification techniques, statistical techniques for analyzing multivariate data, analysis of high dimensional data, parametric and semiparametric models for DNA microarray data, measurement error models, Bayesian methods, statistical software, sample size determination in microarray studies, applications to cancer.","Prerequisites, BIOS 661 or 673, and 663; Permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: BCB 785.
"
BIOS 791,"  Empirical Processes and Semiparametric Inference",3,"
 Theory and applications of empirical process methods to semiparametric estimation and inference for statistical models with both finite and infinite dimensional parameters. Topics include bootstrap, Z-estimators, M-estimators, semiparametric efficiency.","Prerequisite, BIOS 761; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOS 841,"  Principles of Statistical Collaboration and Leadership",3,"
An introduction to the statistical collaborative process and leadership skills. Emphasized topics include problem solving, study design, data analysis, ethical conduct, teamwork, career paths, data management, written and oral communication with scientists and collaborators.",,,,"Letter grade.
"
BIOS 842,"  Practice in Statistical Consulting",121,"
 Under supervision of a faculty member, the student interacts with research workers in the health sciences, learning to abstract the statistical aspects of substantive problems, to provide appropriate technical assistance, and to communicate statistical results.","Prerequisites, BIOS 511, 645, 650, and 841; Permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOS 843,"  Seminar in Biostatistics",1,"
This seminar course is intended to give students exposure ot cutting edge research topics and hopefully help them in their choice of a thesis topic. It also allows the student to meet and learn from major researchers in the field.",,,"May be repeated for credit. ","Letter grade.
"
BIOS 844,"  Leadership in Biostatistics",3,"
 Using lectures and group exercises, students are taught where and how biostatisticians can offer leadership in both academic and nonacademic public health settings.","Prerequisite, BIOS 841.",,,"Letter grade.
"
BIOS 850,"  Training in Statistical Teaching in the Health Sciences",121,"
Required preparation, a minimum of one year of graduate work in statistics. Principles of statistical pedagogy. Students assist with teaching elementary statistics to students in the health sciences. Students work under the supervision of the faculty, with whom they have regular discussions of methods, content, and evaluation of performance.",,,,"Letter grade.
"
BIOS 889,"  Research Seminar in Biostatistics",0,"
Permission of the instructor. Seminar on new research developments in selected biostatistical topics.",,,,"Letter grade.
"
BIOS 990,"  Research in Biostatistics",121,"
Individual arrangements may be made by the advanced student to spend part or all of his or her time in supervised investigation of selected problems in statistics.",,,,"Letter grade.
"
BIOS 992,"  Master's (Non-Thesis)",3,"
",,,,
BIOS 994,"  Doctoral Research and Dissertation",3,"
",,,,
