code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
CMPL 379,"  Cowboys, Samurai, and Rebels in Film and Fiction",3,"
Cross-cultural definitions of heroism, individualism, and authority in film and fiction, with emphasis on tales or images that have been translated across cultures. Includes films of Ford, Kurosawa, and Visconti. Honors version available",,"VP.",,"Letter gradeSame as: ASIA 379.
"
CMPL 380,"  Almost Despicable Heroines in Japanese and Western Literature",3,"
Authors' use of narrative techniques to create the separation between heroines and their fictional societies and sometimes also to alienate readers from the heroines. Austen, Flaubert, Ibsen, Arishima, Tanizaki, Abe.",,"LA.",,"Letter gradeSame as: ASIA 380, WGST 380.
"
CMPL 382,"  Film and Nature",3,"
Examines the complex aesthetic relationship between cinema and nature through a range of different genres, traditions, and theoretical frameworks. Films in which natural landscape, animals, and/or plant life receive special attention may be addressed. Thinkers as disparate as Kant, Thoreau, and recent proponents of eco-critical perspectives may be deployed.",,"VP.",,"Letter grade.
"
CMPL 383,"  Literature and Medicine",3,"
Examines the presentation of medical practice in literature from the mid-19th century to the present. Readings include some medical history, novels, stories, and recent autobiographies of medical training. Honors version available",,"LA, NA.",,"Letter grade.
"
CMPL 385,"  Modernist and Postmodernist Narrative",3,"
A study of the structure of various types of modernist and postmodernist narrative, including texts by such writers as Proust, Faulkner, Camus, Hesse, Duras, Mann, Woolf, Robbe-Grillet, Kundera, Simon.",,"LA, NA.",,"Letter grade.
"
CMPL 386,"  Adolescence in 20th- and 21st-Century Literature",3,"
Literary portrayal of adolescence in times of cultural upheaval. Although adolescence is often considered a transitional period from carefree childhood to responsible adulthood, we focus on works that explore adolescence primarily as a creative quest for a more meaningful way of life than the one bequeathed by the previous generation.",,"LA, NA.",,"Letter grade.
"
CMPL 390,"  Special Topics in Comparative Literature",3,"
Course topics vary from semester to semester.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
CMPL 395,"  Research, Creativity, and Innovation in the Humanities",3,"
This course serves as an introduction to research methodologies, theories, and the university resources available to students seeking to perform cutting-edge research in the humanities. The goal of the course is to produce a substantial research project. The capacities developed in this course as well as the project itself could be used as the basis for grants, scholarships, internship applications, or an honors thesis. Taught in English. Honors version available",,"CI, EE- Mentored Research.",,"Letter gradeSame as: GSLL 295, ROML 295.
"
CMPL 411,"  Critical Theory",3,"
Overview of those realms of modern and contemporary thought and writing that are known as, and closely associated with, "critical theory."",,,,"Letter grade.
"
CMPL 420,"  Film, Photography, and the Digital Image",3,"
This course examines the shifting nature of the cinematic medium in relation to both traditional photography and newer digital forms of image production. The aesthetic, ethical, and ontological aspects of cinema are explored in light of emergent technological and cultural conditions that demand a full-scale reconsideration of cinema's specificity.",,"VP.",,"Letter grade.
"
CMPL 442,"  Postcolonial Literature of the Middle East",3,"
This course introduces students to postcolonial literature and theory. The main focus in the course is on literary texts and literary analysis. However, we will use postcolonial theory to engage critically with the primary texts within a postcolonial framework. We will explore language, identity, physical and mental colonization, and decolonization.",,"LA, CI, GL.",,"Letter gradeSame as: ASIA 442.
"
CMPL 450,"  Major Works of 20th-Century Literary Theory",3,"
Comparative study of representative works on literary and cultural theory or applied criticism to be announced in advance.",,"LA, NA.",,"Letter grade.
"
CMPL 452,"  The Middle Ages",3,"
Study of select examples of Western medieval literature in translation, with particular attention paid to the development of different genres, subjects, styles, and themes. Texts may be drawn from, among others, the French, Spanish, German, English, and Italian literary traditions, and may range in date rom the eighth to the fifteenth centuries.",,"LA, NA, WB.",,"Letter grade.
"
CMPL 453,"  The Erotic Middle Ages",3,"
Readings of major works of medieval European literature in translation from the 12th to 15th centuries, focusing on topics such as courtship, marriage, adultery, homoeroticism, domestic violence, mystical visions, and prostitution.",,"LA, NA, WB.",,"Letter grade.
"
CMPL 454,"  Literature of the Continental Renaissance in Translation",3,"
Discussion of the major works of Petrarch, Boccaccio, Machiavelli, Castiglione, Ariosto, Tasso, Rabelais, Ronsard, Montaigne, Cervantes, and Erasmus. Honors version available",,"NA, WB.",,"Letter grade.
"
CMPL 456,"  The 18th-Century Novel",3,"
English, French, and German 18th-century narrative fiction with emphasis on epistolary novel. The relation of the novel to the Enlightenment and its counterpart, the cult of sentimentality, and on shifting paradigms for family education, gender, and erotic desire.",,"LA, NA.",,"Letter grade.
"
CMPL 460,"  Transnational Romanticism: Romantic Movements in Europe and the Americas",3,"
 Research-intensive course that explores how the Romantic movement beginning in 18th-century Europe has shaped the world we experience now. Topics vary and include revolutionary republicanism; slavery and abolition; quests for originality, expressiveness, and spiritual renovation; critiques of progress and modern urban culture; and revaluations of the natural world.","Prerequisite, ENGL 105.","LA, CI, EE- Mentored Research.",,"Letter grade.
"
CMPL 462,"  Realism and Naturalism",3,"
An exploration of Realism and Naturalism in European and American literature, focusing on the movements' philosophical, psychological, and literary manifestations in selected texts.",,"LA, NA.",,"Letter grade.
"
CMPL 463,"  Cinema and Surrealism",3,"
This course examines surrealism as an inter-art development between the First and Second World Wars. Taking a comparativist view, it focuses mainly on cinema but explores surrealist literature, painting, and sculpture as well. Much of the course traces the continuing relevance of surrealist practices in contemporary cinema.",,"VP.",,"Letter grade.
"
CMPL 466,"  Modernism",3,"
An exploration of the period concept of modernism in European literature, with attention to central works in poetry, narrative, and drama, and including parallel developments in the visual arts.",,"LA, NA.",,"Letter grade.
"
CMPL 468,"  Aestheticism",3,"
Aestheticism as a discrete 19th-century movement and as a major facet of modernism in literature and literary theory. Authors include Kierkegaard, Baudelaire, Nietzche, Huysmans, Wilde, Mann, Rilke, Nabokov, Dinesen, Barthes, Sontag.",,"LA, NA.",,"Letter grade.
"
CMPL 469,"  Milan Kundera and World Literature",3,"
This course traces Milan Kundera's literary path from his communist poetic youth to his present postmodern Francophilia . His work will be compared with those authors he considers his predecessors and influences in European literature. Taught in English. Some readings in Czech for qualified students.",,"LA, BN.",,"Letter gradeSame as: CZCH 469.
"
CMPL 470,"  Concepts and Perspectives of the Tragic",3,"
History and theory of tragedy as a distinctive literary genre and as a more general literary and cultural problem. Authors include Aeschylus, Sophocles, Euripides, Shakespeare, Racine, Goethe, Nietzsche, Wagner, Mann, Samuel I and II, Faulkner. Also engages theorists, ancient and modern.",,"LA, NA, WB.",,"Letter grade.
"
CMPL 472,"  The Drama from Ibsen to Beckett",3,"
The main currents of European drama from the end of the 19th century to the present. Includes Chekhov, Strindberg, Pirandello, Lorca, Brecht, Anouilh.",,"LA, NA.",,"Letter grade.
"
CMPL 473,"  Drama, Pageantry, and Spectacle in Medieval Europe",3,"
An introduction to many different forms of medieval drama and pageantry, including plays, tournaments, public executions, and religious processions. Plays, artwork, and texts from a range of Western European countries, ranging in date from the eighth to the 16th centuries, may be considered.",,"LA, WB.",,"Letter grade.
"
CMPL 477,"  Wicked Desire: Vladimir Nabokov, Lolita, on Page and Screen",3,"
Vladimir Nabokov's novel Lolita (1955) became a global phenomenon due to its unflinching portrayal of pedophilia. This course will delve deeper into the novel's moral complexity, its international context, and its reflection in mass culture, including movies by Stanley Kubrick (1962) and Adrian Lyne (1997). Taught in English; some readings in Russian for qualified students.",,"LA, NA.",,"Letter gradeSame as: RUSS 477.
"
CMPL 478,"  The Medieval Frame Tale: Chaucer, Boccaccio, and the Arabian Nights",3,"
A comparative study of Chaucer's Canterbury Tales, Boccaccio's Decameron, and the earliest known version of the Arabian Nights. Knowledge of Middle English desirable, but students with no experience in the language will be able to attend tutorial sessions early in the semester.",,"LA, CI, WB.",,"Letter grade.
"
CMPL 479,"  What is a Medium? German Media Theory from Aesthetics to Cultural Techniques",3,"
This seminar provides students across the humanities with an overview of the historical and cultural relevance of German media theories. We will discuss the distinction between "art" and "medium", the role of technology and techniques, as well as the interaction of media theory and practice with politics. Films with English subtitles; readings and discussions in English.",,"VP, CI.",,"Letter gradeSame as: GERM 479.
"
CMPL 482,"  Philosophy and Literature",3,"
Philosophical readings of literary texts, including novels, plays, and poems.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter gradeSame as: PHIL 482.
"
CMPL 483,"  Cross-Currents in East-West Literature",3,"
The study of the influence of Western texts upon Japanese authors and the influence of conceptions of "the East" upon Western writers. Goldsmith, Voltaire, Soseki, Sterne, Arishima, Ibsen, Yoshimoto, Ishiguro.",,"LA, BN.",,"Letter gradeSame as: ASIA 483.
"
CMPL 485,"  Approaches to 20th-Century Narrative",3,"
An examination of central trends in 20th-century narrative.",,"LA, NA.",,"Letter grade.
"
CMPL 487,"  Literature and the Arts of Love",3,"
Love and sexuality in literary works from various historical periods and genres. Authors include Sappho, Plato, Catullus, Propertius, Ovid, Dante, Petrarch, Shakespeare, LaClos, Goethe, Nabokov, and Roland Barthes.",,"LA, NA, WB.",,"Letter grade.
"
CMPL 489,"  Empire and Diplomacy",3,"
Examines the history of the British Empire and the role of peace, war, defense, diplomacy, and letters in shaping Britain's presence on the world stage.",,"LA, GL.",,"Letter gradeSame as: PWAD 489.
"
CMPL 490,"  Special Topics",3,"
Topics vary from semester to semester.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
CMPL 494,"  The Essay Film: Adventures in Modern Cinema since 1945",3,"
Examines aesthetic, political, historical, and philosophical aspects of essay films in international cinema, focusing on examples by directors such as Chris Marker, Orson Welles, Harun Farocki, Agnes Varda, Errol Morris, and Jean-Luc Godard.",,"VP.",,"Letter grade.
"
CMPL 496,"  Reading Course",3,"
Readings vary from semester to semester. The course is generally offered for three credits.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
CMPL 500,"  Advanced Seminar",3,"
This seminar allows comparative literature majors to work on an independent project to synthesize their curricular experience, and it introduces them to current, broadly applicable issues in comparative literature.",,"LA, CI, EE- Mentored Research.",,"Letter grade.
"
CMPL 527,"  Cold War Culture in East Asia: Transnational and Intermedial Connections",3,"
This course introduces students to the specific contours that the Cold War accrued in East Asia. Focusing on literature and film, it explores what the fall of the Japanese Empire and the emergence of the post-1945 world meant across the region.",,"LA, BN, CI.",,"Letter gradeSame as: ASIA 427, PWAD 427.
"
CMPL 535,"  The Cinemas of the Middle East and North Africa",3,"
This course explores the social, cultural, political, and economic contexts in which films are made and exhibited and focuses on shared intra-regional cinematic trends pertaining to discourse, aesthetics, and production.",,"VP, BN, GL.",,"Letter gradeSame as: ASIA 435, PWAD 435.
"
CMPL 547,"  Documenting Diasporas: Korean Diasporas in Films and Documentaries",3,"
In this course, we will explore the multiple, shifting, and often contested diasporic subjectivities represented and produced in Korean diaspora cinemas; these subjectivities encompass various Korean diaspora communities in Asia, Central Asia, Europe, and the Americas.",,"VP, GL.",,"Letter gradeSame as: KOR 447.
"
CMPL 558,"  The Lives and Times of Medieval Corpses",3,"
An investigation of the social, political, and literary uses of corpses in the Middle Ages.",,"LA, EE- Mentored Research, WB.",,"Letter grade.
"
CMPL 560,"  Reading Other Cultures: Issues in Literary Translation",3,"
Permission of the instructor. Reading knowledge of a language other than English recommended. Starting from the proposition that cultural literacy would be impossible without reliance on translations, this course addresses fundamental issues in the practice, art, and politics of literary translation. Previously offered as SLAV 560.",,,,"Letter gradeSame as: GSLL 560.
"
CMPL 563,"  Studies in the Anglo-French Renaissance",3,"
Recommended preparation, FREN 370 (for students taking the course for French credit), or one course from ENGL 225 to ENGL 229, or one course from CMPL 120 to CMPL 124. Study of French-English literary relations in the Renaissance, focusing on literary adaptation and appropriation, poetics, political writing, and related areas. Conducted in English; students may do written work in French for major or minor credit.",,"LA, WB.","May be repeated for credit. 6 total credits. 2 total completions.","Letter gradeSame as: FREN 563.
"
CMPL 621,"  Arthurian Romance",3,"
British and continental Arthurian literature in translation from the early Middle Ages to Sir Thomas Malory.",,"LA, NA, WB.",,"Letter gradeSame as: ENGL 621.
"
CMPL 622,"  Medieval Cosmopolitanisms",3,"
An examination of medieval engagements with the foreign and the extent to which those engagements challenged conventional ways of thinking about the world.",,"EE- Mentored Research, WB.",,"Letter grade.
"
CMPL 624,"  The Baroque",3,"
Required preparation, one course from CMPL 120-129. Analysis of the Baroque as an aesthetic movement, including major, representative literary works, comparisons of literature and the visual arts, and the study of theories of the Baroque and Neo-Baroque.  Authors studied may include Tasso, Racine, Cervantes, and Shakespeare, among others.",,"LA, NA, WB.",,"Letter grade.
"
