code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
AAAD 239,"  Disaster, Recovery, Resistance in Southern Black History",3,"
Since the 1920s environmental, health, industrial and other disasters have shaped southern African American culture, communities, and politics. The mass dislocation and despair brought by disasters and the manners in which African Americans resisted and struggled to overcome them have significantly changed the country's geographic, cultural, and political landscape. This course examines such epic disasters as floods, hurricanes, disease, and work-related tragedies and their long-term consequences and meanings.",,"HS.",,"Letter grade.
"
AAAD 240,"  African American Politics",3,"
A survey of African American political development from emancipation to the present. The course examines the dynamics of minority group politics with African Americans as the primary unit of analysis. Students consider African American politics in domestic and global contexts and issues of local, regional, national, and international relevance.",,"HS.",,"Letter gradeSame as: POLI 240.
"
AAAD 250,"  The African American in Motion Pictures: 1900 to the Present",3,"
This course will analyze the role of the African American in motion pictures, explore the development of stereotypical portrayals, and investigate the efforts of African American actors and actresses to overcome these portrayals.",,"VP.",,"Letter grade.
"
AAAD 252,"  African Americans in the West",3,"
African Americans in the West is a survey course that examines the origins, migration, and development of African descended peoples in the United States west of the Mississippi River.",,"US.",,"Letter grade.
"
AAAD 254,"  African Americans in North Carolina",3,"
This course is an overview of the black experience in North Carolina with special emphasis on Chapel Hill and Wilmington.",,"HS, US.",,"Letter grade.
"
AAAD 257,"  Black Nationalism in the United States",3,"
This course traces the evolution of black nationalism, both as an idea and a movement, from the era of the American Revolution to its current Afrocentric expressions.",,,,"Letter grade.
"
AAAD 258,"  The Civil Rights Movement",3,"
An examination of the struggle by black Americans for social justice since World War II and of the systemic responses.",,"HS.",,"Letter grade.
"
AAAD 259,"  Black Influences on Popular Culture",3,"
This course examines the influence of African American expressive culture, particularly popular music, on American mainstream culture.",,"VP.",,"Letter grade.
"
AAAD 260,"  Blacks in Latin America",3,"
The majority of people of African descent in this hemisphere live in Latin America. This course will explore various aspects of the black experience in Latin America.",,"HS, BN, GL.",,"Letter grade.
"
AAAD 261,"  Afro-Cuban Dance: History, Theory, and Practice",3,"
Course interrogates concepts such as religion, folklore, nation, blackness, gender, history, and dance. Concepts illustrated through readings, movement practice (dance classes), and spectatorship.",,"VP, BN.",,"Letter grade.
"
AAAD 278,"  Black Caribbeans in the United States",3,"
This course will look at the experiences of black Caribbean immigrants in the United States and the activities in which they participate, as well as their shifting senses of their identities.",,"SS.",,"Letter grade.
"
AAAD 282,"  Afropessimism in American and European Film",3,"
Scholars of Afropessimism argue that we are not living in the age of post-slavery, but in the "afterlife of slavery" and that Blacks exist outside of the world, because the social world is held together by anti-Blackness. This argumentation has had important effects within Black German and Black European Studies. This course seeks to explore these philosophical claims, by comparing American films with European films that deal with anti-Black racism.",,"VP, NA.",,"Letter gradeSame as: GSLL 282.
"
AAAD 284,"  Contemporary Perspectives on the African Diaspora in the Americas",3,"
An interdisciplinary survey of African-descendant communities and the development and expression of African/black identities in the context of competing definitions of diaspora.",,"HS, BN.",,"Letter grade.
"
AAAD 286,"  The African Diaspora in the Colonial Americas, 1450-1800",3,"
Explores the experiences of Africans in European colonies in locations such as colonial Mexico, Brazil, the Caribbean, and mainland North America.  Lecture and discussion format.  The major themes of inquiry include labor, law, gender, culture, and resistance, exploring differing experiences based on gender, location, and religion.",,"HS, WB.",,"Letter grade.
"
AAAD 287,"  Health Equity in the African Diaspora",3,"
Examines historical and contemporary processes shaping health and well-being in Africa Diaspora communities. Emphasis will be placed on health and health equity within African-descendant communities in the United States, Haiti, and Brazil.",,"BN.",,"Letter grade.
"
AAAD 288,"  Black Popular Cultures: Global Scopes",3,"
Through profound analysis of key aspects of black popular cultures in their global diversity, this course tackles fundamental questions about the meanings of black identity, identification, and belonging.",,"SS, GL.",,"Letter grade.
"
AAAD 290,"  Topics in African, African American, and Diaspora Studies",3,"
Subject matter will vary by instructor. Course description available from department office.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
AAAD 293,"  Individual Internships for Majors and Minors",13,"
Students work internships and develop, in conjunction with a faculty supervisor, an academic project relating to their internship experience. Permission of the director of undergraduate studies required.",,"EE- Academic Internship.","May be repeated for credit. 6 total credits. 2 total completions.","Pass/Fail.
"
AAAD 298,"  Blacks in British North America to 1833",3,"
This course looks at blacks in the British world to 1833, with particular attention on the 13 colonies and the lands that would eventually form the Dominion of Canada.",,"NA, WB.",,"Letter grade.
"
AAAD 300,"  Cultures of Health and Healing in Africa",3,"
This course explores contemporary economic, political, and social factors influencing the health and welfare of African peoples. Emphasis is placed on understanding the cultural perspectives that shape non-Western experiences of health, disease, and notions of spiritual and physical well-being. Readings draw from the fields of anthropology, history, and public health.",,"HS, BN.",,"Letter grade.
"
AAAD 301,"  Contemporary China-Africa Relations",3,"
The course examines the contemporary relationship between China and Africa. This includes China and Africa's history; China's economic, trade, strategic, and foreign policy towards Africa; as well as the relationship between China and the Africans who live and work there.",,"GL.",,"Letter grade.
"
AAAD 302,"  West African History, Politics, and Culture",3,"
The first half of this course introduces students to the broad themes of West African history. The second half builds on this historical background by exploring case studies on a range of issues. Among the topics addressed in the case studies are Islam, gender, health, political violence, and globalization.",,"SS, BN.",,"Letter grade.
"
AAAD 303,"  Islamic Cultures in Contemporary Africa",3,"
This course explores the cultural practices and popular artistic expressions that have shaped the identities of modern African Muslims. The course lays emphasis on the contemporary era, but, when necessary, resorts to history to shed light on present-day Muslim cultures and arts in the continent.",,"VP, BN.",,"Letter grade.
"
AAAD 307,"  21st-Century Scramble for Africa",3,"
Examines the 21st-century global competition for African resources and compares it to the 19th-century "scramble for Africa." Major actors include the European Union, the United States, and China.",,"BN, GL.",,"Letter grade.
"
AAAD 312,"  Terrorism in Africa",3,"
This course introduces students to the phenomenon of religious-based terrorism in Africa today, its causes, dynamics, and what the states affected, regional organizations, and the international community are doing to eradicate it.",,"SS, GL.",,"Letter grade.
"
AAAD 315,"  Political Protest and Conflict in Africa",3,"
This course surveys contemporary forms of political conflict and protest in Africa. The nature, causes, and consequences of these conflicts will be examined.",,"SS, BN.",,"Letter grade.
"
AAAD 316,"  Public Policy and Development in Africa",3,"
This course is a study of policy making in African states with respect to issues of sustainable development.",,"SS, BN.",,"Letter grade.
"
AAAD 318,"  Politics of Art in Africa",3,"
This course considers a variety of modern African artists and art scenes in their political, economic, and cultural contexts. Likely topics include artists under Apartheid, the global trade in traditional wood carvings, and Africa's place in the global contemporary art circuit.",,"VP, BN.",,"Letter grade.
"
AAAD 319,"  Africa and Masks",3,"
Examines the production, circulation, and consumption of masks in both African and non-African contexts. Expands, nuances, and sometimes undoes our notions of mask, masquerade, and masking.",,"VP, BN, CI.",,"Letter gradeSame as: ARTH 353, ANTH 343.
"
AAAD 320,"  Music of Africa",3,"
An introduction to African music new and old, focusing on the continent's distinctive techniques and concepts, and on its musical interactions with the rest of the world.  The politics of music making in various historical settings will be explored.  Prior musical experience is helpful, but not required.",,"VP, BN.",,"Letter grade.
"
AAAD 329,"  Islamic Cultures and Societies in East Africa",3,"
This course examines Islamic influences on the cultures and societies of East Africa. Topics include introduction of Islam in the region, Swahili city states, hybrid Islamic cultures, Islam in the constitution, Wahhabi and Salafist puritanical Islam, Islam and politics, and secessionist movements and terrorism in East Africa Muslim societies.",,"SS, BN.",,"Letter grade.
"
AAAD 330,"  20th-Century African American Art",3,"
Focus on the historical development of African American art from the Harlem Renaissance of early 20th century through the Black Arts Movement and Feminist Art Movement 1960s and early 1970s.",,"VP, US.",,"Letter gradeSame as: ARTH 387.
"
AAAD 332,"  Remembering Race and Slavery",3,"
The course provides an examination of the ways that the past plays out in the present. Specifically this course examines memorials, monuments, and museums that remember and reinvent slavery and race in the United States and throughout the rest of the Diaspora.",,"SS, US.",,"Letter grade.
"
AAAD 333,"  Race and Public Policy in the United States",3,"
Exploration of the relationship between race and public policy in the U.S. Primary focus on African Americans, but other racial groups also studied.  Key areas include reproductive justice, health care, employment, labor, welfare, education, housing, environmental justice, policing, criminalization, foreign policy, immigration, and war.",,"SS, US.",,"Letter gradeSame as: POLI 333.
"
AAAD 334,"  Performing African American History",3,"
Taking an issue of current or historic importance to African American communities, students conduct archival research and collect and/or analyze oral histories and work to create a documentary play that will be publicly performed.",,"EE- Mentored Research.",,"Letter grade.
"
AAAD 335,"  Structure of African American English",3,"
This course treats the structural properties of African American English. Students will learn to use sentence data to test hypotheses about language structure by investigating the syntax and semantics of African American English.",,,,"Letter gradeSame as: LING 335.
"
AAAD 340,"  Diaspora Art and Cultural Politics",3,"
Examines the socio-political dimensions of African diaspora art and culture with a focus on African Americans in the 20th century.",,"VP.",,"Letter grade.
"
AAAD 341,"  Law and Society",3,"
This course explores the intersection of law and societal developments drawing from the disciplines of history, political science, anthropology, feminist legal studies, and constitutional law.  The themes of the course will vary depending on the training, research interests, and geographical concentration of the faculty teaching the course.",,"HS.",,"Letter grade.
"
AAAD 344,"  African American Theatre: Exploring Legacy and Contemporary Voices",3,"
This course investigates the history and legacy, as well as contemporary trends and ideas of African American drama through the study of its literary texts, performance styles, and cultural history.  We will explore how the African American's dramatists voice is shaping cultural landscapes and ongoing conversations.",,,,"Letter grade.
"
AAAD 350,"  The Harlem Renaissance",3,"
An exploration of outstanding themes of the Harlem Renaissance's poetry, fiction, painting and visual art, and political journalism. The course includes excursions to museums and libraries. Previously offered as AAAD 450.",,"HS.",,"Letter grade.
"
AAAD 356,"  The History of Hip-Hop Culture",3,"
Examines the emergence and impact of hip-hop music and culture and its broad influence in mainstream culture, as a global phenomenon and as a vehicle embodying formative ideas of its constituent communities.",,"VP.",,"Letter grade.
"
AAAD 385,"  Emancipation in the New World",3,"
Will examine the way that the process of emancipation unfolded in Haiti, Jamaica, and Cuba, with major emphasis on emancipation in the United States.",,"HS, GL, NA.",,"Letter grade.
"
AAAD 386,"  Comparative Studies in Culture, Gender, and Global Forces",3,"
 Examines participatory development theory and practice in Africa and the United States in the context of other intervention strategies and with special attention to culture and gender.","Prerequisites, AAAD 101 and 130.",,,"Letter gradeSame as: WGST 386.
"
AAAD 387,"  HIV/AIDS in Africa and the Diaspora",3,"
This course explores the history and contemporary politics of HIV/AIDS in African communities and across the Diaspora. The differing trajectories of the epidemic on the continent, in the West, and in the Caribbean and Latin America will be explored.",,"HS, GL.",,"Letter grade.
"
AAAD 388,"  Global Black Feminisms and Women's Apocalyptic Writing",3,"
This class examines black women's omission from our accounts of structural oppression and catastrophe. Reading black women's apocalyptic fiction alongside global black feminist writing, we study how both genres challenge our conceptions, responses to, and preventative measures against violence and catastrophe.",,"LA, GL.",,"Letter grade.
"
AAAD 389,"  The Caribbean Anticolonial: Caribbean Literature, Film, Aesthetics, and Politics",3,"
This course will examine literature, film, art, and music from the Caribbean that illustrates and critiques the past and present impacts of colonial rule in the region. What role has anticolonial Caribbean literature and art played in shaping the region's present and future, and in shaping global anticolonial politics?",,"BN.",,"Letter grade.
"
AAAD 395,"  Undergraduate Research Seminar",3,"
Permission of the instructor for nonmajors. Subject matter will vary with each instructor.  Each course will concern itself with a study in depth of some problem in African, African American, or diaspora studies.",,"CI, EE- Mentored Research.",,"Letter grade.
"
AAAD 396,"  Independent Studies",3,"
Permission of the director of undergraduate studies. Independent study projects defined by student and faculty advisor. Majors only.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
AAAD 400,"  The Challenges of Democratic Governance in Africa",3,"
An in-depth examination of trends and theories on democratic governance since the end of the Cold War, together with the implications of these trends and theories for Africa.",,"GL.",,"Letter grade.
"
AAAD 402,"  African Media and Film: History and Practice",3,"
This course explores forms of filmic and photographic representation of and by Africans. An introduction to key concepts in social theory and their application to the field of media studies and ethnography is a primary focus.",,"HS, EE- Field Work.",,"Letter grade.
"
AAAD 403,"  Human Rights: Theories and Practices in Africa",3,"
This course explores major conceptual debates in the field of human rights. Further, it examines human rights practices and struggles in selected countries in Africa.",,"SS.",,"Letter grade.
"
AAAD 404,"  Music of African Diasporas",3,"
An exploration of musical articulations of African diasporic identity focusing on aesthetics, social fields of production, and the historical development of the diaspora concept around music.",,"BN.",,"Letter grade.
"
AAAD 405,"  Contemporary African Art",3,"
 Examines modern and contemporary African art (1940s to the present) for Africans on the continent and abroad. Examines tradition, cultural heritage, colonialism, postcolonialism, local versus global, nationalism, gender, identity, diaspora.","Prerequisite, AAAD 101 or ARTH 152 or 155; permission of the instructor for students lacking the prerequisite.","BN, GL.",,"Letter gradeSame as: ARTH 488.
"
AAAD 410,"  Gender, Sexuality, and Development in Contemporary Africa",3,"
This upper-level seminar focuses on debates in international development studies exploring theories and policies of development, particularly those pertaining to gender, sexuality, masculinities, and women's political agency in contemporary Africa.",,"BN, GL.",,"Letter grade.
"
AAAD 414,"  Senegalese Society and Culture",3,"
This course provides an overview of Senegalese culture through movies, literary works, and scholarly books and articles. The course examines the geography, population, ethnic composition, thoughts and religious beliefs, arts and music, polygamy, status of women, and the impact of the tariqas or Sufi orders on people's daily lives.",,,,"Letter grade.
"
AAAD 419,"  African Studies Colloquium",3,"
This course will equip students to analyze critically cutting-edge issues concerning Africa today through readings, lectures, and research. For junior/senior majors and students with an interest in Africa.",,,,"Letter grade.
"
AAAD 421,"  Introduction to the Languages of Africa",3,"
This course is an introduction to the languages of Africa. No linguistics background is required. Topics include classification, characteristic linguistic features of African languages, and their role in their respective societies.",,"BN.",,"Letter grade.
"
AAAD 430,"  African American Intellectual History",3,"
An examination of major intellectual trends in African American life from the 19th to the early 21st century.",,"HS.",,"Letter grade.
"
AAAD 444,"  Race, Ethnicity, and Blackness in Comparative Perspective",3,"
This course will provide students the opportunity to compare and contrast how race, especially Blackness, and ethnicity are constructed across the globe as well as how race, politics, and policy interact in various countries. We will examine the phenomena of race and ethnicity in the political development of several countries including the U.S., South Africa, France, Australia, Brazil, and several others.",,"BN.",,"Letter grade.
"
AAAD 449,"  Black Women in Cinema: From the Early 1900s to the Present",3,"
This course interrogates the diverse representations that black women personified on screen, investigates intersections between their off-screen lives and on-screen images, and explores what and how they contributed to the cinema industry. This course is a theoretical, critical, and historical examination of the black woman's cinematic experience.",,"VP, US.",,"Letter grade.
"
AAAD 451,"  Orality, Literacy, and Cultural Production: African Americans and Racial Modernity",3,"
Examines the divide between literacy- and orality-based modes of self-expression and cultural production, and the effects of this fault line on the African American struggle for inclusion and self-definition in the United States.",,,,"Letter grade.
"
AAAD 460,"  Race, Culture, and Politics in Brazil",3,"
Examines race, culture, and politics in Brazil from historical and contemporary perspectives. Focuses on dynamics of race, gender, class, and nation in shaping Brazilian social relations.",,"SS, GL.",,"Letter grade.
"
AAAD 461,"  Race, Gender, and Activism in Cuba",3,"
The course is designed to give students a simulated experience of ethnographic fieldwork and qualitative research. Students are led through a learning experience where they will examine black activism in Cuba from historical and contemporary perspectives.",,"SS, BN.",,"Letter grade.
"
AAAD 480,"  Vernacular Traditions in African American Music",4,"
Explores performance traditions in African American music, tracing development from African song through reels, blues, gospel, and contemporary vernacular expression. Focuses on continuity, creativity, and change within African American aesthetics. Previously offered as FOLK 610/AAAD 432.",,"HS, EE- Field Work, US.",,"Letter gradeSame as: FOLK 480.
"
AAAD 485,"  Transnational Black Feminist Thought and Practice",3,"
This course uses social science approaches to explore the development of black feminist thought and activism in diverse cultural and national contexts. Students will gain knowledge of black feminist thought writing and activism in Europe, Latin America, the Caribbean, and the United States.",,"SS, GL.",,"Letter grade.
"
AAAD 486,"  Africa in the American Imagination",3,"
Examines the ways African art appears in United States popular culture (advertisements, magazines, toys, films, art) to generate meanings about Africa. Addresses intersecting issues of nationalism, multiculturalism, imperialism, nostalgia, race. Restricted to sophomores, juniors, and seniors. Honors version available",,"VP, CI, NA.",,"Letter gradeSame as: ARTH 453.
"
AAAD 487,"  Intellectual Currents in African and African Diaspora Studies",3,"
 In this seminar students will examine primary documents of engaged scholarship written by Africans and people of African descent in the Americas, Europe, and elsewhere in the African Diaspora.","Prerequisites, AAAD 101 and 130; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
AAAD 488,"  Human Rights and Democracy in African Diaspora Communities",3,"
This course examines how questions of democracy and human rights have been conceptualized in African Diaspora communities in the Americas and Europe.",,"SS, GL.",,"Letter grade.
"
AAAD 491,"  Class, Race, and Inequality in America",3,"
Examines the origins of race in America, the relationship of racial oppression to class struggle at key points in American history, the proliferation of versions of the concept of privilege, and approaches to eliminating class and racial privilege.",,"SS, US.",,"Letter grade.
"
AAAD 691H,"  Honors Research I",3,"
Permission of the department. Beginning of mentored research on an honors thesis. Required of all candidates for graduation with honors in African, African American, and Diaspora studies.",,"EE- Mentored Research.",,"Letter grade.
"
AAAD 692H,"  Honors Research II",3,"
Permission of the department. Completion of an honors thesis under the direction of a member of the faculty. Required of all candidates for graduation with honors in African, African American, and Diaspora studies.",,"EE- Mentored Research.",,"Letter grade.
"
