code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
ENEC 242,"  Ecology and Culture Seminar for Ecuador Field Site",1,"
This one credit hour seminar is only open to students who are planning to participate in the spring research semester in Ecuador. The main purpose of this seminar is to prepare students for this six-month experience in Ecuador by discussing both research methods and Ecuadorian society.",,,,"Letter grade.
"
ENEC 253,"  Introduction to Atmospheric Processes",4,"
 Includes one-hour laboratory. Atmospheric processes including radiation, dynamics, and thermodynamics are emphasized. Circulations across a range of temporal and spatial scales are described. Links between environmental problems and the atmosphere are explored.","Prerequisites, MATH 231 and either CHEM 102 or PHYS 114.",,,"Letter gradeSame as: GEOG 253.
"
ENEC 254,"  International Environmental Politics",3,"
Covers the politics of environmental issues, with a focus on issues that have become internationalized. It focuses on the special problems that arise in creating rules for environmental management and regulation when no single government has authority to enforce those rules.",,"SS, GL.",,"Letter gradeSame as: POLI 254.
"
ENEC 256,"  Mountain Biodiversity",4,"
Introduction to the new field of biodiversity studies, which integrates approaches from systematics, ecology, evolution, and conservation. Taught at off-campus field station.",,,,"Letter gradeSame as: BIOL 256.
"
ENEC 259,"  Coral Reef Ecology and Management",1,"
The course familiarizes students with the natural history, ecology, and physical and chemical characteristics of the coral reef environment. Policy and management issues are also examined.",,"EE- Field Work.",,"Letter grade.
"
ENEC 263,"  Environmental Field Studies in Siberia",4,"
This course explores the biogeography of Siberia and gives students practical training on how to do field work in field ecology and physical geography.",,,,"Letter gradeSame as: GEOG 263.
"
ENEC 264,"  Conservation of Biodiversity in Theory and Practice",3,"
 This course will give students a multidisciplinary introduction to growing field of biodiversity preservation.","Prerequisite, ENEC 201; permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: GEOG 264.
"
ENEC 266,"  Contemporary Africa: Issues in Health, Population, and the Environment",3,"
A seminar that introduces students to non-Western perspectives and comparative study of ecological, social, and economic factors that influence the welfare of contemporary African communities. Examination of famine, population growth, and health issues within the context of African cultural and social systems.",,"SS, BN.",,"Letter grade.
"
ENEC 272,"  Local Flora",4,"
 Open to all undergraduates.  North Carolina's flora:  recognition, identification, classification, evolution, history, economics, plant families, ecology, and conservation.  Three lecture and three laboratory hours per week.","Prerequisites, BIOL 101, and 101L or 102L.","PX.",,"Letter gradeSame as: BIOL 272.
"
ENEC 304,"  Restoration Ecology",4,"
 Explores ecological theory and its application to the restoration of terrestrial, aquatic, and marine ecosystems. Requires 30 hours of service to a local restoration project in which students will collect ecological data for a final case study project.","Prerequisite, BIOL 201 or ENEC 202.","EE- Service Learning, EE- Mentored Research.",,"Letter grade.
"
ENEC 305,"  Data Analysis and Visualization of Social and Environmental Interactions",4,"
 Principles of spatial and temporal data analysis are applied to issues of the role of society in producing environmental change. Methods include statistical analysis, model development, and computer visualization. Three lecture hours and one laboratory hour a week.","Prerequisite, ECON 400, ENEC 201, MATH 231, or STOR 155.",,,"Letter grade.
"
ENEC 307,"  Energy and Material Flows in the Environment and Society",3,"
 Examines regional to global scale flow of materials and energy through materials extractions, processing, manufacturing, product use, recycling, and disposal, including relevance to policy development. Reviews natural cycles, basic physics, and technology of energy production.","Prerequisites, ENEC 201 and MATH 231 or MATH 152; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
ENEC 308,"  Environmental History",3,"
Historical development of the system of beliefs, values, institutions, etc, underlying societal response to the environment in different cultures is analyzed. The approach is interdisciplinary, drawing on methods from history, philosophy, psychology, etc. Three lecture hours a week.",,,,"Letter grade.
"
ENEC 309,"  Environmental Values and Valuation",3,"
Introduction to the methods for assigning value to aspects of the environment and to interhuman and human-environment interactions. The approach is interdisciplinary, drawing on methods from philosophy, ecology, psychology, aesthetics, economics, religion, etc. Online course.",,"SS.",,"Letter grade.
"
ENEC 310,"  Coastal Environmental Change",3,"
 An exploration of the large-scale evolution of coastal environments, including relevance of geologic setting, wave and sediment transport processes, the evolution of beach and barrier island morphology, and issues of coastal environmental management.","Prerequisite, GEOL 101 or MASC 101 or MASC 401; permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: GEOL 310, MASC 316.
"
ENEC 312,"  Risk-Based International Environmental Decisions",3,"
A Web-based course on the methods and roles of risk assessment in the international setting, with a primary focus on United States-European Union applications in environmental policy decisions.",,,,"Letter grade.
"
ENEC 320,"  The Future of Energy",3,"
This course takes a deep dive into the global energy transition, studying the rapidly-evolving renewable energy and energy-efficiency technologies, prices for new energy sources like solar and wind, and competition with fossil and nuclear fuels.",,"SS, GL.",,"Letter grade.
"
ENEC 324,"  Water in Our World: Introduction to Hydrologic Science and Environmental Problems",3,"
This introductory course will cover two broad themes: the physical processes of the hydrologic cycle and how human use (and abuse) of freshwater resources can lead to major environmental problems. PX credit for ENEC/GEOL 324 + 324L. PL credit for ENEC/GEOL 324.",,"PX.",,"Letter gradeSame as: GEOL 324.
"
ENEC 324L,"  Water in Our World Laboratory",1,"
 Students will conduct laboratory and field experiments to reinforce the topics covered in ENEC/GEOL 324. PX credit for ENEC/GEOL 324 + 324L.","Pre- or corequisite, ENEC/GEOL 324.",,,"Letter gradeSame as: GEOL 324L.
"
ENEC 325,"  Water Resource Management and Human Rights",34,"
This course explores logistical, political, social, and economic challenges in supplying every human with adequate access to clean water, the most basic human right. Honors version available",,"PH, GL.",,"Letter grade.
"
ENEC 330,"  Principles of Sustainability",3,"
This course introduces students to theories, principles, and measurement of sustainability. It also provides an overview of sustainability in national and international contexts.",,"SS, GL.",,"Letter gradeSame as: PLAN 330.
"
ENEC 350,"  Environmental Law and Policy",3,"
This course gives students an overview of environmental law and some practical experience in environmental policy making.",,,,"Letter grade.
"
ENEC 351,"  Coastal Law and Policy",3,"
The utilization of common coastal resources, the management of fisheries, and coastal zone management guide an examination of coastal laws, policies, and regulations at the federal, state, and local levels. Taught at off-campus field station.",,,,"Letter grade.
"
ENEC 352,"  Marine Fisheries Ecology",3,"
 Gives students a foundation in population biology and the ecological processes that influence populations of economically important fish and shellfish. Students will gain practical quantitative skills including statistical analyses, model development, and data visualization. Familiarity with introductory statistics concepts is preferred but not necessary.","Prerequisite, MASC 101, 401, or ENEC 202.",,,"Letter gradeSame as: MASC 352.
"
ENEC 368,"  Living Things, Wilderness, and Ecosystems: An Introduction to Environmental Ethics",3,"
The meaning of environmental values and their relation to other values; the ethical status of animals, species, wilderness, and ecosystems; the built environment; environmental justice; ecofeminism; obligations to future generations.",,"PH, GL.",,"Letter gradeSame as: PHIL 368.
"
ENEC 370,"  Agriculture and the Environment",3,"
Introduction to the ecology of agricultural practices and the impact of food production on the environment. Particular attention will be paid to the constraints on agriculture which must be overcome to feed the planet's growing population. Honors version available",,,,"Letter grade.
"
ENEC 371,"  Energy Policy",3,"
This course will provide an overview of some of the most challenging energy issues of the 21st century and will cover the tools and perspectives necessary to analyze those problems.",,"SS.",,"Letter gradeSame as: PLCY 371.
"
ENEC 372,"  Global Environment: Policy Analysis and Solutions",3,"
Explores linkages among nations, global environmental institutions, and the environmental problems they cause and seek to rectify. Introduces pressing challenges of the global environment such as China and India's energy and climate policies, the environmental impacts of coal, nuclear energy, shale gas and fracking, and marine pollution. Discusses perspectives of nations, the role of financial markets and NGOs, and the international community involved in crafting policy solutions.",,"SS.",,"Letter gradeSame as: PLCY 372.
"
ENEC 373,"  Confronting Climate Change in the Anthropocene",3,"
Climate change-perhaps the defining issue of the 21st century-is a highly complex problem that requires interdisciplinary collaboration to develop policy responses. This course explores the science of climate change and uses theories from multiple disciplines, including law, political science, economics, and earth and atmospheric sciences, to frame solutions to this global challenge. Students will apply quantitative and qualitative tools to understand causes and impacts of climate change, as well as policy responses.",,,,"Letter gradeSame as: PLCY 373.
"
ENEC 375,"  Environmental Advocacy",3,"
Explores rhetorical means of citizen influence of practices affecting our natural and human environment; also, study of communication processes and dilemmas of redress of environmental grievances in communities and workplace.",,"PH, CI.",,"Letter gradeSame as: COMM 375.
"
ENEC 380,"  Environmental Economics",3,"
 This course develops a set of core principles that are essential to understand and evaluate environmental policy and renewable resource use. These principles are primarily economic, but our discussion will also include insights from politics and ethics.","Prerequisite, ECON 101.","SS.",,"Letter grade.
"
ENEC 393,"  Internship in Sustainability",3,"
Permission of the instructor. This course provides an internship with an organization on sustainability topics and public engagement.  Pass/Fail only.",,"EE- Academic Internship.","May be repeated for credit. 6 total credits. 2 total completions.","Pass/Fail.
"
ENEC 395,"  Research in Environmental Sciences and Studies for Undergraduates",13,"
Permission of the instructor. Research in an area of environmental science or environmental studies.",,"EE- Mentored Research.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENEC 396,"  Directed Readings",14,"
Permission of the instructor. A specialized selection of readings from the literature of a particular environmental field supervised by a member of the Carolina Environmental Faculty group. Written reports on the readings or a literature review paper will be required. Cannot be used as a course toward the major.",,,"May be repeated for credit. 8 total credits. 2 total completions.","Letter grade.
"
ENEC 403,"  Environmental Chemistry Processes",3,"
Required preparation, a background in chemistry and mathematics, including ordinary differential equations. Chemical processes occurring in natural and engineered systems: chemical cycles; transport and transformation processes of chemicals in air, water, and multimedia environments; chemical dynamics; thermodynamics; structure/activity relationships.",,,,"Letter gradeSame as: ENVR 403.
"
ENEC 405,"  Mountain Preservation",4,"
Introduces students to approaches used to preserve the natural and cultural heritage of the Southern Appalachians. Taught at off-campus field station.",,,,"Letter grade.
"
ENEC 406,"  Atmospheric Processes II",4,"
Principles of analysis of the atmosphere are applied to the analysis of environmental phenomena. The link between the atmosphere and other environmental compartments is explored through environmental case studies.",,,,"Letter gradeSame as: GEOG 406.
"
ENEC 407,"  Principles of Energy Conversion",3,"
Recommended preparation, ENEC 201, and MATH 152 or 231. This course will get students familiar with the principles governing the conversion of a variety of non-renewable and renewable resources to energy services. Physical, chemical, and biological principles involved in the design and analysis of these systems will be reviewed. The basics of project economics applied to the design of energy conversion systems will also be introduced.",,,,"Letter grade.
"
ENEC 410,"  Earth Processes in Environmental Systems",4,"
 Principles of geological and related Earth systems sciences are applied to analyses of environmental phenomena. The link between the lithosphere and other environmental compartments is explored through case studies of environmental issues. Three lecture hours and one laboratory hour a week.","Prerequisites, CHEM 102, GEOL 200, MATH 231, and PHYS 115 or 119; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: GEOL 410, MASC 410.
"
ENEC 411,"  Oceanic Processes in Environmental Systems",4,"
 Principles of analysis of the ocean, coast, and estuarine environments and the processes that control these environments are applied to the analysis of environmental phenomena. Case studies of environmental issues. Three lecture hours and one laboratory hour a week.","Prerequisites, BIOL 101, CHEM 102, ENEC 222, MATH 231, PHYS 115 or 119; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: GEOL 411, MASC 411.
"
ENEC 415,"  Environmental Systems Modeling",3,"
This course explores principles and strategies for studying environmental phenomena, and presents methods for developing explanatory and predictive models of environmental systems, e.g., predator-prey, estuaries, greenhouse gases, and ecosystem material cycles.","Prerequisite, MATH 383; pre- or corequisite, PHYS 115 or 118, and COMP 116.",,,"Letter gradeSame as: GEOL 415, MASC 415.
"
ENEC 416,"  Environmental Meteorology",3,"
This course explores atmospheric processes most important to environmental problems such as the transport and transformation of air pollutants and weather systems involved in intercontinental transport of gases and particles.",,,,"Letter grade.
"
ENEC 417,"  Geomorphology",3,"
 Introduction to process geomorphology with emphasis on quantitative interpretation of weathering, hill slope, fluvial, glacial, and eolian processes from topography and landscapes.","Prerequisites, GEOL 101, 200, or 201; and MATH 231; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: GEOL 417.
"
ENEC 420,"  Community Design and Green Architecture",3,"
The impact of building on the environment and health will be examined by looking at the major areas of: land use planning, water resource use, energy, materials and indoor environment.",,,,"Letter gradeSame as: PLAN 420.
"
ENEC 431,"  Sustainable Cities: Exploring Ways of Making Cities More Sustainable",3,"
Recommended preparation, ENEC 330. For the first time in history, a majority of the world's people live in cities with huge implications for sustainability. Students will examine the factors driving the trend toward urbanization worldwide, the challenges posed by this trend, and the efforts by cities to become more sustainable.",,,,"Letter grade.
"
ENEC 432,"  Environmental Life Cycle Assessment",3,"
Recommended preparation, ENEC 201, and MATH 110 or 130. This class will introduce students to environmental life cycle assessment (LCA). The methodology to calculate the environmental impacts associated with a product, a service, or a system will be reviewed through case studies in the field of energy systems, waste management, and eco-design. Students will also get a chance to learn how to perform a full LCA through a hands-on project using LCA software and databases.",,,,"Letter grade.
"
ENEC 433,"  Wetland Hydrology",3,"
Study of wetland ecosystems with particular emphasis on hydrological functioning, the transition from terrestrial to aquatic systems, wetlands as filtration systems, and exchange between wetlands and other environments.",,,,"Letter gradeSame as: MASC 433.
"
ENEC 437,"  Social Vulnerability to Climate Change",3,"
How does climate change affect vulnerable human populations? We will attempt to answer a shared research question on this topic by reading the peer-reviewed literature and by conducting a semester-long data analysis project incorporating social and climate data from around the world. This is a course-based undergraduate research experience (CURE).",,"EE- Mentored Research, GL.",,"Letter gradeSame as: GEOG 437.
"
ENEC 441,"  Marine Physiological Ecology",3,"
This course introduces students to the physiological, morphological, and behavioral factors employed by marine organisms to cope with their physical environment. Emphasis will be placed on the response of marine organisms to environmental factors such as seawater temperature, light, water salinity, ocean acidification, etc.",,,,"Letter gradeSame as: MASC 441.
"
ENEC 444,"  Marine Phytoplankton",3,"
Permission of the instructor. For junior and senior science majors or graduate students. Biology of marine photosynthetic protists and cyanobacteria. Phytoplankton evolution, biodiversity, structure, function, biogeochemical cycles and genomics. Harmful algal blooms, commercial products, and climate change. Three lecture/practical session hours per week.",,,,"Letter gradeSame as: MASC 444, BIOL 456.
"
ENEC 448,"  Coastal and Estuarine Ecology",4,"
 A field-intensive study of the ecology of marine organisms and their interactions with their environment, including commercially important organisms. Laboratory/recitation/field work is included and contributes two credit hours to the course.","Prerequisites, CHEM 102 and MATH 231.",,,"Letter gradeSame as: MASC 448.
"
ENEC 450,"  Biogeochemical Processes",4,"
 Principles of chemistry, biology, and geology are applied to analysis of the fate and transport of materials in environmental systems, with an emphasis on those materials that form the most significant cycles. Three lecture hours and one laboratory hour a week.","Prerequisites, MATH 231, and PHYS 114 or 118; permission of the instructor for students lacking the prerequisites.","PL.",,"Letter gradeSame as: GEOL 450, MASC 450.
"
ENEC 451,"  Population, Development, and the Environment",3,"
Introduction to contemporary and historical changes in human population, international development, and the global environment and how these processes interact, drawing on population geography as an organizing framework. Previously offered as GEOG 450.",,"GL.",,"Letter gradeSame as: GEOG 451.
"
ENEC 459,"  Ecological Anthropology",3,"
Examines how human-environmental adaptations shape the economic, social, and cultural lives of hunter-gatherers, pastoralists and agriculturalists.  Approaches include optimal foraging theory, political ecology and subsistence risk.",,"SS.",,"Letter gradeSame as: ANTH 459.
"
ENEC 460,"  Historical Ecology",3,"
Historical ecology is a framework for integrating physical, biological, and social science data with insights from the humanities to understand the reciprocal relationship between human activity and the Earth system.",,"HS, GL.",,"Letter gradeSame as: ANTH 460.
"
ENEC 461,"  Fundamentals of Ecology",4,"
 Students will develop a comprehensive understanding of the field of ecology, including modern and emerging trends in ecology. They will develop literacy in the fundamental theories and models that capture ecological processes; emphasis will also be placed on the relevance of ecology and ecological research for human society.","Prerequisite, BIOL 201.",,,"Letter gradeSame as: BIOL 461.
"
ENEC 462,"  Ecosystem Management",3,"
  Explores the ecological concepts underlying ecosystem management (e.g., genetic and species diversity, stability, resilience, landscape ecology, etc.), the tools used in the approach, and case studies of how communities are implementing ecosystem management.","Prerequisite, BIOL 101.",,,"Letter grade.
"
ENEC 463,"  Business and the Environment",3,"
This course explores the intersection of business/economic growth and the major sustainability issues affecting the environment and societal well-being and raises questions about business ethics and the moral responsibility of business leaders, consumers, and citizens. Previously offered as ENEC 306. Honors version available",,"PH, CI.",,"Letter gradeSame as: BUSI 463.
"
ENEC 468,"  Temporal GIS and Space/Time Geostatistics for the Environment and Public Health",3,"
 Reviews geographical information systems (GIS). Covers geostatistics theory for the interpolation of environmental and health monitoring data across space and time. Uses publicly available water and air quality monitoring data to create maps used for environmental assessment, regulatory compliance analysis, exposure science, and risk analysis.","Prerequisite, MATH 232; permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: ENVR 468.
"
ENEC 470,"  Environmental Risk Assessment",3,"
Required preparation, one course in probability and statistics. Use of mathematical models and computer simulation tools to estimate the human health impacts of exposure to environmental pollutants. Three lecture hours per week.",,,,"Letter gradeSame as: ENVR 470.
"
ENEC 471,"  Human Impacts on Estuarine Ecosystems",4,"
 A cohesive examination of the human impacts on biological processes in estuarine ecosystems. Laboratory/recitation/field work is included and contributes two credit hours to the course. Taught at off-campus field station.","Prerequisites, CHEM 102 and MATH 231.","EE- Field Work.",,"Letter gradeSame as: MASC 471.
"
ENEC 474,"  Sustainable Coastal Management",3,"
This course explores the environmental history of the Albemarle estuary and its larger watershed and explores ways in which humans can utilize this region in a more sustainable manner. Taught at off-campus field station.",,,,"Letter grade.
"
ENEC 475,"  The Political Economy of Food",3,"
This course examines the political and economic dimensions of the food we eat, how it is produced, who eats what, and related social and environmental issues, both domestic and international, affecting the production, pricing, trade, distribution, and consumption of food. Honors version available",,"SS, GL.",,"Letter gradeSame as: PLCY 475.
"
ENEC 479,"  Landscape Analysis",3,"
This course utilizes GIS, GPS, and remote sensing technologies to gather data on geology, watersheds, soils, integrated moisture indices. The class also develops habitat maps and derives species diversity indices. Taught at off-campus field station.",,"EE- Field Work.",,"Letter grade.
"
ENEC 480,"  Environmental Decision Making",3,"
Introduces factors shaping environmental decision making by individuals, businesses, governments, advocacy groups, and international institutions. Explores public policy incentives and action strategies for influencing them.",,"SS, NA.",,"Letter gradeSame as: PLCY 480.
"
ENEC 481,"  Energy Economics",3,"
 This course develops a core set of principles to understand and evaluate energy markets, policies, and regulations. Topics include oil markets, electric vehicles and CAFÉ standards, pollution permit markets and C02 regulations, and electricity markets.","Prerequisite, ECON 101.","SS.",,"Letter grade.
"
ENEC 482,"  Energy and the Environment: A Coastal Perspective",3,"
Explores coastal and offshore energy issues, including energy demand, present-day and innovative sources of energy to meet that demand, economics, policy, and environmental and human health outcomes of different energy sources. Summer session only; online and field trip hybrid course, with a mandatory 8-day field site component on the Outer Banks. Housing and field activities arranged by the instructor, which will carry a fee. Taught at off-campus field station.",,"EE- Field Work.",,"Letter grade.
"
ENEC 485,"  Coastal Resource Economics and Policy",34,"
 This course develops and applies core principles essential to understanding and evaluating coastal environmental policy and renewable resource use. The principles include the economics of pollution, public choice, information and cost-benefit analysis, property rights, incentive-based regulation, and the economics of renewable resources. Includes insights from politics and ethics. Taught at off-campus field station.","Prerequisite, ECON 101.",,,"Letter grade.
"
ENEC 489,"  Ecological Processes in Environmental Systems",4,"
 Principles of analysis of the structure and function of ecosystems are applied to environmental phenomena. The link between the biosphere and other environmental compartments is explored through case studies of environmental issues. Three lecture hours and one laboratory hour a week. Taught at off-campus field station.","Prerequisites, BIOL 101 or 201, CHEM 102, MATH 231, PHYS 115 or 119; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ENEC 490,"  Special Topics in Environmental Science and Studies",112,"
Advanced topics from diverse areas of environmental science and/or environmental studies are explored. Honors version available",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
ENEC 491,"  Effective Environmental Communication",3,"
Combines theory and application to explore effective communication in various environmental contexts and professions. Offers students from diverse disciplines tools to effectively and credibly communicate about environmental topics using a spectrum of strategies, and offers methods for effective thinking, writing, and speaking.",,"CI.",,"Letter grade.
"
ENEC 492,"  Social Science Research Methods",3,"
Students learn quantitative, qualitative, and mixed methods research skills and their application to public policies and management of natural resources.",,"SS, EE- Mentored Research.",,"Letter grade.
"
ENEC 493,"  Environmental Internship",14,"
Permission of the instructor. This course provides an internship with an organization related to environmental sciences or studies. Pass/Fail only.",,"EE- Academic Internship.","May be repeated for credit. 6 total credits. 2 total completions.","Pass/Fail.
"
ENEC 510,"  Policy Analysis of Global Climate Change",3,"
Provides a real-world and relevant case study in which to apply material from multiple disciplines including public policy, economics, environmental science, and international studies. Teaches techniques for building policy models not covered elsewhere.",,"SS, GL.",,"Letter grade.
"
ENEC 511,"  Stable Isotopes in the Environment",3,"
 Introduction to the theory, methods, and applications of stable isotopes to environmental problems. Primary focus will be on the origin, natural abundance, and fractionation of carbon, hydrogen, oxygen, and nitrogen isotopes.","Prerequisite, CHEM 102.",,,"Letter gradeSame as: GEOL 511.
"
ENEC 520,"  Environment and Development",3,"
Reviews environmental problems in developing countries. Analyzes proposed solutions, such as legal remedies, market instruments, corporate voluntary approaches, international agreements, and development policies. Discusses the link between trade and environment, environmental cases from the World Trade Organization, and sustainable development.",,"SS, GL.",,"Letter gradeSame as: PLCY 520.
"
ENEC 522,"  Environmental Change and Human Health",3,"
 The course will provide students with a multidisciplinary perspective of environmental changes to encompass both human health and ecological health.","Prerequisite, ENEC 201 or 202.",,,"Letter gradeSame as: ENVR 522.
"
ENEC 530,"  Principles of Climate Modeling",3,"
 Recommended preparation, MATH 383. Develops explanatory and predictive models of the earth's climate. The level is introductory and the emphasis is on modeling past climate with the hope of understanding its future.","Prerequisites, MATH 231, 232, and 233; PHYS 118 and 119.",,,"Letter grade.
"
ENEC 547,"  Energy, Transportation, and Land Use",3,"
This course explores the reciprocal connections between energy (production/conversion, distribution, and use), land use, environment, and transportation. Evaluation of federal, state, and local policies on energy conservation and alternative energy sources are emphasized. Students gain skills to analyze impacts, interdependencies, and uncertainties of various energy conservation measures and production technologies.",,,,"Letter gradeSame as: PLAN 547.
"
ENEC 562,"  Statistics for Environmental Scientists",4,"
 Introduction to the application of quantitative and statistical methods in environmental science, including environmental monitoring, assessment, threshold exceedance, risk assessment, and environmental decision making.","Prerequisite, STOR 155.",,,"Letter gradeSame as: BIOL 562.
"
ENEC 563,"  Statistical Analysis in Ecology and Evolution",4,"
 Application of modern statistical analysis and data modeling in ecological and evolutionary research. Emphasis is on computer-intensive methods and model-based approaches. Familiarity with standard parametic statistics is assumed.","Prerequisites, MATH 231 and STOR 151; Permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: BIOL 563.
"
ENEC 565,"  Environmental Storytelling",3,"
An interdisciplinary course for students interested in environmental issues or journalism to produce stories about environmental issues that matter to North Carolinians. Students learn to identify credible sources, manage substantial amounts of information, and find story focus as they report on technical and often controversial subjects in a variety of media.",,,,"Letter gradeSame as: MEJO 565.
"
ENEC 567,"  Ecological Analyses and Application",3,"
This course provides an overview of natural and social science approaches to addressing biodiversity conservation and resource management. Concepts and methods from population biology, evolutionary ecology, community ecology, and conservation biology will be complemented with approaches from common property theory, indigenous resource management, and human evolutionary ecology.",,,,"Letter grade.
"
ENEC 569,"  Current Issues in Ecology",3,"
Required preparation, previous course work in ecology. Permission of the instructor. Topics vary but focus on interdisciplinary problems facing humans and/or the environment. May be repeated for credit.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENEC 580,"  Environmental Markets: Science and Economics",3,"
Examines the interplay of science and economics in the design of environmental markets. The first part introduces the principles of environmental economics. The second part considers several case studies that illustrate the critical role that scientific models of natural systems play in the design of environmental markets.",,,,"Letter grade.
"
ENEC 581,"  Water Resource Planning and Policy Analysis",3,"
Water resources demand-supply relationships, United States water resource and related water quality policy, legal structure for water allocation, planning, project and program evaluation, and pricing. Strategies for coping with floods, droughts, and climate change will be explored. Extensive use of case studies.",,,,"Letter grade.
"
ENEC 585,"  American Environmental Policy",3,"
Intensive introduction to environmental management and policy, including environmental and health risks; policy institutions, processes, and instruments; policy analysis; and major elements of American environmental policy. Lectures and case studies. Three lecture hours per week.",,"HS, NA.",,"Letter gradeSame as: ENVR 585, PLAN 585, PLCY 585.
"
