code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
PLAN 673,"  Seminar on The Ethics and Politics of New Urban Analytics",3,"
While there is no consistent definition of what smart cities are, urban spaces blanketed with ubiquitous and heterogeneous sensor networks that are constantly monitoring the vitality of the city are becoming common place. Such continuous surveillance raises deep political and ethical questions as well as questions about institutional reconfiguration. We will examine urban analytics platforms and interrogate them from a variety of lenses, including privacy, equity, and  probity.",,,,"Letter grade.
"
PLAN 685,"  Water and Sanitation Planning and Policy in Less Developed Countries",3,"
Permission of the instructor. Seminar on policy and planning approaches for providing improved community water and sanitation services in developed countries. Topics include the choice of appropriate technology and level of service, pricing, metering, and connection charges; cost recovery and targeting subsidies to the poor; water venting; community participation in the management and operation of water systems; and rent-seeking behavior in the provision of water supplies.",,,,"Letter gradeSame as: ENVR 685.
"
PLAN 686,"  Policy Instruments for Environmental Management",3,"
 Design of public policy instruments as incentives for sustainable management of environmental resources and ecosystems, and comparison of the effects and effectiveness of alternative policies.","Prerequisite, ECON 410 or PLAN 710.","SS.",,"Letter gradeSame as: PLCY 686, ENEC 686, ENVR 686.
"
PLAN 687,"  International Development and Social Change",3,"
Permission of the instructor. Course explores effect of the global economy on national and community development, effect of environmental degradation processes on development, and strategies to guide social change.",,,,"Letter grade.
"
PLAN 691H,"  Honors Seminar in Urban and Regional Studies",3,"
Permission of the instructor. An overview of the subject matter and methods of investigation for the study of cities and regions. Presentations of original papers prepared by students.",,"EE- Mentored Research.",,"Letter grade.
"
PLAN 701,"  Research Methods",16,"
Course combines material learned in other courses (theory/philosophy, methods, and their substantive area of interest).  Familiarizes students with the skills necessary to conduct research and critically review and understand evaluation reports.",,,,"Letter grade.
"
PLAN 704,"  Theory of Planning I",3,"
The logic of planning as a professional activity. Critical overview of current process theories leading students to develop a personal philosophy applicable to their work as planners.",,,,"Letter grade.
"
PLAN 710,"  Microeconomics for Planning and Public Policy Analysis",3,"
Introduction to principles of demand and supply, elasticity, marginal utility opportunity cost, pricing, production decisions, and profit maximization, cost-benefit analysis, financial appraisal, role of government, and market instruments for environmental protection.",,,,"Letter grade.
"
PLAN 714,"  Urban Spatial Structure",3,"
Theories and empirical evidence of the contemporary spatial development of metropolitan areas. Industrial, residential, and commercial location; neighborhood change; the role of technological change and public policies; and normative perspectives.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
PLAN 720,"  Planning Methods",3,"
Permission of the instructor for undergraduates. Accessing information from conventional and electronic sources, spatial data acquisition, analysis and mapping. Inferential statistics through multiple regression. Microcomputer laboratory.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
PLAN 721,"  Advanced Planning Methods",1,"
Permission of the instructor for undergraduates. More in-depth treatment of topics covered in PLAN 720. Particular emphasis on techniques of multiple regression analysis, forecasting, categorical data analysis, and spatial data analysis.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
PLAN 722,"  Systems Thinking and Modeling for Planners",1,"
This course will introduce systems thinking and system dynamics computer simulation modeling, a computer-aided approach to policy analysis and design. The goal of this course is to enhance knowledge and skills in understanding and analyzing the complex feedback dynamics in social, economic, and environmental problems.",,,,"Letter grade.
"
PLAN 724,"  Introduction to Law for Planners",3,"
Governmental institutions, real property, constitutional law, land use law, and environmental law.",,,,"Letter grade.
"
PLAN 725,"  Development Dispute Resolution",3,"
Contemporary methods of resolving development disputes through negotiation, bargaining, and mediation. Techniques and skills applicable to solving controversies over planning and implementation of public and private development projects.",,,,"Letter grade.
"
PLAN 730,"  Data Collection Methods",3,"
Reviews alternative data collection techniques used in surveys, concentrating on the impact these techniques have on the quality of survey data. Topics covered include errors associated with nonresponse, interviewing, and data processing.",,,,"Letter gradeSame as: SOCI 760, POLI 860.
"
PLAN 731,"  Questionnaire Design",3,"
Examines the stages of questionnaire design including developmental interviewing, question writing, question evaluation, pretesting, questionnaire ordering, and formatting. Reviews the literature on questionnaire construction. Provides hands-on experience in developing questionnaires.",,,,"Letter gradeSame as: SOCI 761, POLI 861.
"
PLAN 735,"  Community Revitalization Applied",3,"
Students apply their skills in business, planning, or public administration to actual community revitalization projects in North Carolina communities. Projects require an understanding of community development methods, the real estate development process, and public-private partnerships. Students will manage client relationships and learn how their skills contribute to solving community challenges.",,,"May be repeated for credit. 3 total credits. 1 total completions.","Letter gradeSame as: PUBA 735.
"
PLAN 738,"  Transportation Policy and Planning",3,"
 Examination of active transportation planning and policy questions: land use relationships, modal comparisons, environmental quality, transportation demand management, paratransit planning, the transportation needs of special populations, and international comparisons.","Prerequisite, PLAN 636; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
PLAN 739,"  Transportation Planning Models",3,"
Permission of the instructor for undergraduates. The transportation planning process; data collection, trip generation, modal choice, trip distribution and assignment. Social, economic, and environmental impacts of transportation. Innovative modeling techniques.",,,,"Letter grade.
"
PLAN 740,"  Land Use and Environmental Policy",3,"
History, institutional setting, rationale of state and local land use, and environmental policies. Program and policy frameworks, political and market processes, resource utilization concepts, and contemporary development and resource management.",,,,"Letter grade.
"
PLAN 741,"  Land Use and Environmental Planning",3,"
Methods of land use planmaking. Use of GIS and spreadsheets to analyze land suitability and spatial needs. Preparation of land classification plans, land use design plans, and development management programs.",,,,"Letter grade.
"
PLAN 744,"  Development and Environmental Management",3,"
Coordination of public powers and private actions to implement development plans and conserve environmental resources. Regulatory, public investment, incentive, and policy instruments used in land use and environmental guidance systems.",,,,"Letter grade.
"
PLAN 745,"  Development Impact Assessment",3,"
Methods for data management and predictive analysis of the environmental, transportation, and other infrastructure; fiscal and social impacts of land development projects. Impact mitigation measures are also examined.",,,,"Letter grade.
"
PLAN 747,"  Coastal Management Policy",3,"
Analysis of national and state coastal management laws, policies, and programs. Private sector, interest group, government agency, and public roles in coastal resource allocation. Influence of science, values, and politics.",,,,"Letter grade.
"
PLAN 752,"  Project and Site Planning",3,"
Techniques of site analysis, project programming, and arrangement of structures on the land. Workshop covering design and review of urban development projects within limitations of regulatory standards and market criteria.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
PLAN 754,"  Natural Hazards Resilience Speaker Series",1,"
Invited practitioners and scholars will discuss a range of pertinent topics, including research findings and experience in practice tied to disaster management and climate change adaptation. Speakers will include a range of officials, scholars, private sector representatives, media members, politicians, advocates, community leaders, and members of various professional associations.",,,,"Letter grade.
"
PLAN 755,"  Planning for Natural Hazards and Climate Change Adaptation",3,"
Introduction to natural hazards risk management planning, including climate change-induced hazards. Areas of study include planning and its application to hazard mitigation and disaster recovery. Emphasis is placed on the connectivity between planning for natural hazards and disasters, climate change adaptation, sustainability, and disaster resilience.",,,,"Letter grade.
"
PLAN 756,"  Survey of Natural Hazards and Disasters",3,"
Introductory level study of natural hazards and disasters, with an emphasis on the characteristics of natural hazards and how their effects on human settlements. Topics include meteorology, geology, hydrology, engineering and building performance, policy making, planning, and sociology, among other disciplines. Case study based.",,,,"Letter grade.
"
PLAN 757,"  Planning for Historical Preservation",3,"
Concepts, processes, and policies for historic preservation; its role in the community planning and development process.",,,,"Letter grade.
"
PLAN 760,"  Real Estate Investment and Affordable Housing",3,"
Fundamentals and techniques of real estate investment analysis, including cases and computer modeling; applications of the public interest in private investment decisions; tax and other public policies influencing real estate investments; and affordable housing.",,,,"Letter grade.
"
PLAN 761,"  Housing and Public Policy",3,"
A theory-based course in housing and market dynamics; the justification for government intervention and the operations of the mortgage market and construction industry. Students develop skills for housing market and policy analysis.",,,,"Letter grade.
"
PLAN 762,"  Central City Revitalization",3,"
Analyzes central cities over past twenty years and factors affecting their growth or decline.  Analyzes how economic, social, physical conditions of central cities can be improved through large-scale urban-planning efforts.",,,,"Letter grade.
"
PLAN 763,"  Urban Neighborhood Revitalization",3,"
Social, political, and economic theory of local communities. Models of neighborhood change. Neighborhood revitalization: theoretical aspects; federal, state, and local programs; role of nonprofit organizations; step-by-step process for revitalizing an area.",,,,"Letter grade.
"
PLAN 764,"  Community Development & Revitalization Techniques",3,"
Community revitalization requires mastery of community development methods, the real estate development process, and public-private partnerships. Techniques include demographic trend analysis, stakeholder identification, government entitlement review, area and parcel analysis, market research, and pro forma financial analysis.",,,,"Letter gradeSame as: PUBA 734.
"
PLAN 765,"  Real Estate Development",3,"
The dynamics of real property development from the developer's perspective covering market research, government relations, site planning, financing, investment analysis, construction and project management, and marketing.",,,,"Letter grade.
"
PLAN 766,"  Housing Law",3,"
",,,,
PLAN 767,"  Diversity and Inequalities in Cities",3,"
Introduces students in planning to issues related to diversity and inequality. Different aspects of diversity (e.g., gender, class, race, ethnicity, sexuality, nationality/citizenship) will be explored. Examines the relationship between diversity and the unequal distribution of resources and life trajectories.",,,,"Letter grade.
"
PLAN 769,"  Housing & Community Development Planning and Policy",3,"
This graduate course will explore issues of housing and community development policy and planning issues at the national, state, and local level in the United States.  It will provide an overview of the historic and contemporary housing planning and policy issues that have shaped communities and households.",,,,"Letter grade.
"
PLAN 770,"  Planning Equitable Economies",3,"
Introduction to basic theories, concepts, and strategies employed to pursue local and regional economic development. Clarifies similarities and distinctions with related planning perspectives including community development, investigates the economic logic behind various development initiatives, and reviews basic principles for critically examining alternative policies and programs.",,,,"Letter grade.
"
PLAN 771,"  Development Planning Techniques",3,"
Intermediate and advanced techniques for analyzing the development of local and regional economies. Social accounts, indicator construction, regional input-output models, economic and fiscal impact analysis, labor market analysis, and regional economic forecasting techniques.",,,,"Letter grade.
"
PLAN 773,"  Economic Development Seminar",3,"
Fundamental concepts and theories applied to local economic development including growth, trade, product-cycle, flexible specialization, and entrepreneurship theories. Urban and regional economic development issues addressed in the North American, South American, European, or South Asian contexts.",,,,"Letter grade.
"
PLAN 774,"  Planning for Jobs",3,"
This graduate seminar examines the policy and planning implications of changing labor market conditions and their impact on U.S. workers, especially the working poor.",,,,"Letter grade.
"
PLAN 776,"  Development Finance",3,"
Community development financial institutions and loan funds for local asset building and wealth creation. Investment analysis to structure and finance local projects. Real estate and business development cases.",,,,"Letter grade.
"
PLAN 781,"  Water Resources Planning and Policy Analysis",3,"
Water resources planning and management. Federal and state water resources policies. Analytical skills to identify environmental problems associated with urban water resources development.",,,,"Letter gradeSame as: ENVR 781.
"
PLAN 785,"  Public Investment Theory",3,"
 Basic theory, process, and techniques of public investment planning and decision making, involving synthesis of economic, political, and technologic aspects. Theory underlying benefit-cost analysis, adaptation to a descriptive and normative model for planning public projects and programs.","Prerequisite, PLAN 710.",,,"Letter gradeSame as: ENVR 785.
"
PLAN 786,"  Environmental Quality Management",3,"
Planning and analysis of regional environmental system with a focus on management of mass flows that affect the quality of the regional environment.",,,,"Letter gradeSame as: ENVR 786.
"
PLAN 787,"  Applied Environmental Finance: How to Pay for Environmental Services",3,"
How can governments, communities, organizations, and businesses fund environmental services? This applied course reviews the diverse tools and strategies that environmental service providers use to pay for programs. The course will focus on environmental services related to: drinking Water, wastewater, storm-water, watershed protection, energy efficiency, renewable energy, sustainability, and wetlands.",,,,"Letter gradeSame as: PUBA 787, ENVR 787.
"
PLAN 788,"  Advanced Economic Analysis for Public Policy I",3,"
This course introduces microeconomic theory using multivariate calculus and constrained optimization. Topics covered include consumer theory, producer theory, market equilibrium, taxes, and market power. Applied public policy examples are incorporated.",,,,"Letter gradeSame as: PLCY 788.
"
PLAN 789,"  Advanced Economic Analysis for Public Policy II",3,"
 This course provides further applications of economic theory to public policy including risk and uncertainty, information economics, general equilibrium and welfare policy, externalities, public goods and taxation, and game theory.","Prerequisite, PLCY 788.",,,"Letter gradeSame as: PLCY 789.
"
PLAN 793,"  Planning Seminar",115,"
Original research, fieldwork, readings, or discussion of selected planning issues under guidance of a member of the faculty.",,,"May be repeated for credit. 15 total credits. 15 total completions.","Letter grade.
"
PLAN 800,"  Research Design",3,"
This course provides an introduction to research design methods for planning and applied policy research. The design of a research endeavor is arguably the most important part of the investigation, together with what data is collected, how it is collected, and how the data are analyzed.",,,,"Letter grade.
"
PLAN 801,"  Design of Policy-Oriented Research",3,"
Logic of designing research for the analysis of planning problems and the formulation of public policies. Elements of research design, case study, survey research, quasi-experimental designs, and the social experiment are covered.",,,,"Letter gradeSame as: PLCY 801.
"
PLAN 802,"  Advanced Seminar in Research Design: Data, Methods, and Evaluation",3,"
Three main objectives: to deepen students' understanding of important issues and topics in the design of empirical research, to further develop students' ability to critically evaluate research designs and policy-related products, and to aid in developing a research paper, dissertation, or other product.",,,,"Letter gradeSame as: PLCY 802.
"
PLAN 805,"  Theory of Planning II",3,"
Construction of methodologies for evaluating various theories of planning and intensive analysis of the North American planning theory literature. Doctoral-level introduction to the area.",,,,"Letter grade.
"
PLAN 823,"  Planning Workshop",3,"
Problem-solving, client-based courses designed to give students experience in applying planning theory and methods to actual problem situations in economic development, housing and community development, real estate, environmental planning, and land use and transportation.",,,"May be repeated for credit. ","Letter grade.
"
PLAN 890,"  Special Topics in Planning and Urbanism",13,"
Reading, lectures, and discussions to provide opportunities to develop new concepts and courses in various city and regional planning topics.",,,"May be repeated for credit. ","Letter grade.
"
PLAN 891,"  Special Topics in Planning and Urbanism",3,"
Reading, lectures, and discussions to provide opportunities to develop new concepts and courses in various city and regional planning topics.",,,,"Letter grade.
"
PLAN 896,"  Independent Study",115,"
This course permits full-time graduate students enrolled in the Department of City and Regional Planning who wish to pursue independent research or an independent project to do so under the direction of a member of the department faculty.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
PLAN 911,"  Ph",,"
Original research, fieldwork, readings, or discussion of selected planning issues under guidance of a member of the faculty.",,,"May be repeated for credit. ","Letter grade.
"
PLAN 992,"  Master's (Non-Thesis)",3,"
The master's project is original work, involving a substantial degree of independent research and/or analysis. May be a research paper, critical essay, development and evaluation of a program, project, or plan.",,,"May be repeated for credit. 
",
PLAN 994,"  Doctoral Research and Dissertation",3,"
",,,,
