code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
EDMX 757,"  Social Studies Pedagogy A",19,"
Designed to extend students' professional content knowledge by exploring the content and methods of a social science discipline.",,,,"Letter grade.
"
EDMX 758,"  Social Studies Pedagogy B",3,"
Designed to extend students' professional content knowledge by exploring the content and methods of a social science discipline.",,,,"Letter grade.
"
EDMX 759,"  Contemporary Research for Social Studies Teaching",3,"
Focuses on current research topics and methodologies in the field of social studies education and examines their implications on the field.",,,,"Letter grade.
"
EDMX 760,"  Integrated Learning",3,"
Builds on earlier coursework and will include teachers from each of the two concentrations in the M.Ed. for Experienced Teachers. It focuses on exploring what is meant by integrated curriculum and understanding the process of developmental research as it relates to the design and use of curricula.",,,,"Letter grade.
"
EDMX 761,"  Social Studies/Humanities",19,"
Aims to develop social studies teachers' understanding of social science and humanities through an interdisciplinary inquiry process.",,,,"Letter grade.
"
EDMX 762,"  Advanced Emergent and Early Literacy",3,"
Advanced course on emergent and early literacy, focusing on the research and theory in the development of reading and writing processes from birth through first grade, emphasizing the cognitive and socio-cultural perspectives.",,,,"Letter grade.
"
EDMX 763,"  Diversity Global Education",19,"
Provides a linked perspective on international studies and multicultural education. Students explore issues relevant to these two topics as they relate to teaching and learning in social studies.",,,,"Letter grade.
"
EDMX 764,"  Families and Teams in Early Childhood Intervention: Interdisciplinary Perspectives",3,"
Open to graduate students only. Explores issues and models of family-professional and interprofessional relationships in early childhood settings. Collaborative communication and problem-solving strategies are emphasized in the context of diversity.",,,,"Letter grade.
"
EDMX 765,"  Early Childhood Assessment Strategies",3,"
Open to graduate students only. Provides an overview and application of strategies for developmental screenings, normative evaluations, curriculum, and play-based assessments for young children ages birth through five.",,,,"Letter grade.
"
EDMX 766,"  Preschool/Kindergarten Curriculum and Learning Environments",3,"
Open to graduate students only. Focuses on individually, developmentally, and culturally appropriate learning environment and curriculum strategies for young children with and without disabilities ages three to five.",,,,"Letter grade.
"
EDMX 767,"  Infant/Toddler Curriculum and Learning Environment",3,"
Focuses on infant/toddler development and mental health strategies for facilitating development in the home and in child care.",,,,"Letter grade.
"
EDMX 768,"  Professional Development and Leadership in Early Childhood Intervention",3,"
 Focuses on leadership skills in mentoring, supervision, staff development, resource gathering, and applied research related to early childhood settings.","Prerequisites, EDMX 764, 765, and 766.",,,"Letter grade.
"
EDMX 775,"  Seminar in Science Education",3,"
Teaches students curriculum and instruction strategies in science education. The focus of the course is on teaching and assessing science for conceptual understanding.",,,,"Letter grade.
"
EDMX 776,"  Perspectives on Science Education: Physical Science",3,"
Examines physical science domains in depth. Students reflect on their own understandings of science phenomena and research their students' understandings.",,,,"Letter grade.
"
EDMX 777,"  Perspectives on Science Education: Life Science",3,"
Studies the history of science education, curriculum design, and national reform ideas as well as projects and programs currently used in United States classrooms.",,,,"Letter grade.
"
EDMX 778,"  Perspectives of Science Education: Earth, Space, and Environmental Science",3,"
Explores current reforms in science education through an examination of critical topics in earth-space science.",,,,"Letter grade.
"
EDMX 779,"  Big Ideas in Science Education",3,"
Through investigations, research, and guest speakers, this course engages students in discussions about teaching science in conjunction with issues of technology and society.",,,,"Letter grade.
"
EDMX 782,"  Behavioral Support Techniques",3,"
Emphasizes effective behavior management and applied behavior analysis techniques for intervening in the environments of exceptional children to increase learning.",,,,"Letter grade.
"
EDMX 789,"  Designing Problem Tasks for Mathematics",13,"
Focuses on the analysis and construction of mathematics instructional activities.",,,,"Letter grade.
"
EDMX 792,"  Problem-Based Learning in Mathematics",13,"
Focuses on the analysis and construction of mathematics instructional activities: tasks, problems, and materials with which students and teachers engage.",,,,"Letter grade.
"
EDMX 794,"  Developing Mathematical Knowledge",3,"
Designed to help teachers think through the major mathematical ideas of the curriculum and to examine how students develop these ideas.",,,,"Letter grade.
"
EDMX 810,"  Culturally Responsive Teaching",2,"
This course initiates thoughtful discussion of race and culture in our schools by exploring history, identity, and issues in academic achievement.",,,,"Letter grade.
"
