code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
EDUC 404,"  Infant/Toddler Assessment and Intervention",3,"
 Restricted to majors.  Permission of the instructor for nonmajors. Provides students with knowledge of program models and curricula/intervention strategies for working with infants and toddlers with and without disabilities. Information is provided regarding identification and assessment strategies for infants, toddlers, and two-year-olds.  Program models for working with families are emphasized.","Prerequisite, EDUC 401.",,,"Letter grade.
"
EDUC 405,"  Parenting and Family Life Education",3,"
This course is a lifespan approach to parent-child relationships and implications for enhancing the well-being of families. A major focus will be on research and theory regarding parenting during the different stages of the lifespan.",,,,"Letter grade.
"
EDUC 408,"  Research Methods in Human Development",3,"
An introductory examination of human development and family research methods designed to provide an understanding of scientific inquiry, methodology, measurement, test construction, scaling, and statistical terms and techniques.",,,,"Letter grade.
"
EDUC 410,"  Families and Communities in Diverse Contexts for Youth",3,"
This course is an exploration of the research and theory about programs that promote youth development and prevent youth problems in the diverse contexts where youth function (i.e., home, school, outside of school activities, sports, peer networks, etc.). Career options (e.g., social work, law enforcement, teaching, and community outreach work) will also be explored through sociocultural lenses.",,,,"Letter grade.
"
EDUC 411,"  Making Liberal Arts "Work"",3,"
Learn how to translate the outcomes of a liberal arts education to the world of work. The course will engage students in connecting one's intellectual and practical learning, as well as individual and social responsibilities to contemporary career skills and life-career design. Critical reflection on concurrent and diverse internship experience is utilized to contextualize skills and further explicate career identity working in a knowledge and digital ecology. Permission of the instructor for students with fewer than 8 hours of weekly work.",,"SS, EE- Field Work.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
EDUC 413,"  Language and Literacy Learning",3,"
Permission of the instructor for nonmajors. This course covers the theoretical and developmental aspects of language and literacy processes and practices. The course will cover reading, writing, speaking, listening and viewing practices, birth to age 12.",,,,"Letter grade.
"
EDUC 415,"  Schooling of Immigrant Children",3,"
This course introduces students to immigration-related schooling issues in the United States and North Carolina.  Students will use scholarly writings by both theorists and practitioners as well as narratives from immigrant students and their parents to study the impacts of migration on education as a transnational, transcultural, and translingual process. The course includes an overview of immigration-related education policies and practices; issues of assimilation, acculturation, and identity; and other relevant topics.",,"SS.",,"Letter grade.
"
EDUC 416,"  Curriculum Integration: Science, Math, and Technology",3,"
Permission of the instructor for nonmajors. The focus of this course is children's development in mathematical and scientific ways of knowing and the use of technology to support this development.",,,,"Letter grade.
"
EDUC 421,"  Community Organizations and Children I",1,"
Provides an understanding of the community contexts of schools and an experience working in community group. This is the first semester of two-semester course.",,,,"Letter grade.
"
EDUC 422,"  Community Organizations and Children II",1,"
 Provides prospective teachers with an understanding of the community contexts of the schools. Second semester of a two-semester course.","Prerequisite, EDUC 421.",,,"Letter grade.
"
EDUC 441,"  Education in American Society",3,"
A reflective examination of beliefs and attitudes associated with 1) the historical, philosophical, sociological, political, and economic forces affecting education and schooling in the United States; 2) the structure and function of the school system; and 3) current issues and trends in American schooling and education.",,,,"Letter grade.
"
EDUC 461I,"  Exploring Social Determinants of Health Across Populations",3,"
This seminar allows students to explore how social determinants of health affect the health of populations.",,,,"Letter gradeSame as: NURS 461I.
"
EDUC 464,"  Teaching Profession",3,"
Introduction to teaching. Course covers foundations and philosophies of education, current issues, and trends in public schooling.",,,,"Letter grade.
"
EDUC 465,"  Introduction to Teaching",2,"
Offered concurrently with EDUC 466. Restricted to students admitted to the middle grades teacher education program. Initiates students into the teaching profession. The course stresses what it is like to be a teacher, with concurrent emphasis on the life of the student and the study of schools.",,,,"Letter grade.
"
EDUC 466,"  Planning for Teaching in the Middle Grades",3,"
Offered concurrently with EDUC 465. Restricted to students admitted to the middle grades teacher education program. Helps students learn how to plan and develop skills to meet the unique and diverse needs of young adolescents as they prepare to teach.",,,,"Letter grade.
"
EDUC 469,"  Developing Skills for Teaching",3,"
 Helps students develop a variety of basic teaching skills used by classroom teachers. This course will be conducted primarily as a laboratory course.","Prerequisites, EDUC 465 and 466.","EE- Field Work.",,"Letter grade.
"
EDUC 470,"  Therapeutic Value of Play",3,"
This course examines various theoretical models of play and development in clinical, health, and school settings. Students are taught basic skills to create therapeutic play environments and to respond to the intellectual, emotional, and social needs of children in schools, hospitals, and other therapeutic settings. HDFS majors or permission from the program coordinator.",,,,"Letter grade.
"
EDUC 475,"  Child and Family Health",3,"
This course serves to integrate our core field of human development and family studies with other public health issues and professions to help improve understanding of factors impacting the health and well-being of children, youth, and families. The course blends human development theories, family systems theories, and health promotion theories to better understand the health experiences of individuals across the lifespan.",,,,"Letter grade.
"
EDUC 480,"  Resource Management for Individuals and Families",3,"
This course examines individual and family resource management. Students will develop skills related to importance of time management, financial planning and budgeting, consumer decision-making, and allocation of resources to the well-being of children, youth, and families. The course also examines issues related to grant writing, consumer economics, conflict resolution, poverty alleviation, work-family balance, and stress management.",,,,"Letter grade.
"
EDUC 493,"  Practicum",16,"
Permission of the instructor for nonmajors. Students gain familiarity with the operations and complexity of teaching. Students observe instruction, assist in teaching, learn about the curriculum and specific resources, interact with school personnel, work with students, and apply skills learned in previous courses. Prepares students for internship or student teaching.",,"EE- Field Work.","May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
EDUC 496,"  Independent Study",13,"
Permission of the instructor. Provides readings and research under the direction of a faculty member. May be repeated for a maximum of six credit hours.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
EDUC 503,"  Leadership Seminar",13,"
Course asks students to consider what it means to participate in schools as educational leaders. Students consider how to collaborate effectively with school colleagues, advocate for children and families, participate in the politics of schools and education, and examine what it means to be change agents in classrooms and schools.",,,,"Letter grade.
"
EDUC 504,"  Learning in the Modern World",3,"
Students learn about current educational emphases and controversies as well as what the research and scholarship in the fields of education and cognition can contribute to our understanding of these phenomena.",,"SS.",,"Letter grade.
"
EDUC 505,"  Leadership in Educational/Nonprofit Settings",3,"
Introduces students to a research-based, highly practical understanding of leadership frames/styles prominent in educational/nonprofit organizations. Emphasizes continued student engagement with various leadership models and principles.",,"SS.",,"Letter grade.
"
EDUC 506,"  Politics, Policymaking, and America's Schools",3,"
Through extensive case study and conversations with policy actors, students will learn the stages model of policy making and understand conflicting values that play out in policy decisions.",,"SS.",,"Letter grade.
"
EDUC 507,"  Arts, Education, and Social Change",3,"
An exploration of the function and history of art in educational and social change movements. In this course students use a critical approach to examine various forms of art and expression as they relate to education.",,"VP.",,"Letter grade.
"
EDUC 508,"  Equity, Leadership, and You",3,"
This course was developed to confront and address questions of global cultural competence and self-critique. Culturally competent leaders work to understand their own biases and patterns of discrimination.",,"SS, GL.",,"Letter grade.
"
EDUC 509,"  Helping Youth Thrive in K-12 Schools",3,"
Learn strengths-oriented approaches in education practice, research, and policy. The course takes up contemporary literature on positive psychology, developmental assets, resiliency, cultural competence, school readiness, school engagement/ connectedness, and positive youth development.",,"SS.",,"Letter grade.
"
EDUC 510,"  Mexican American and Chicana/o Experience in Education",3,"
This course examines the political, cultural, and historical dimensions of the Mexican American and Chicana/o experience in education. A critical exploration of K-12 schools, higher education, and various social initiatives intended to address inequities in education for Mexican Americans and Chicanas/os will also be a focus of this class.",,"HS, US.",,"Letter grade.
"
EDUC 512,"  Critical Examination of Racism and Education: African American Case Example",3,"
This course examines previous and present eras in American education from a critical race perspective. Critiques will feature dominant or majoritarian narratives (widely adopted accounts often taught as part of an institution's curriculum) and counter narratives in regards to racism with the education of Blacks in America serving as a case example.",,,,"Letter grade.
"
EDUC 513,"  Methods for Teaching in the Elementary School",39,"
Permission of the instructor for nonmajors. This methods block is a field based, integrated collection of science, literacy, and math courses designed to prepare pre-service teachers for planning and implementing instruction in elementary schools.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
EDUC 515,"  The Arts as Integrative Teaching",2,"
Restricted to students admitted to the elementary education program or the child development and family studies program. Explores integration of the arts in the curriculum.",,,,"Letter grade.
"
EDUC 516,"  Introduction to the Education of Exceptional Learners",3,"
Offers an overview of the special education field and its relevance to the classroom teacher. The course is based on an interdisciplinary perspective toward serving exceptional learners and collaboratively coordinating services. Course content emphasizes inclusive programming and the teacher's role in facilitating students' unique learning needs.",,,,"Letter grade.
"
EDUC 517,"  Educational Partnership Through Program Evaluation",3,"
A practical introduction to theory and methodology in program evaluation, emphasizing partnership with educational organizations.",,"EE- Field Work.",,"Letter grade.
"
EDUC 518,"  Exploring Public Pedagogies through Popular Culture",3,"
The generally accepted broad understanding of the term "public pedagogy" is that it refers to "the learning and education happening outside of formal schooling systems." Public pedagogy as a growing field explores how "spaces of learning such as popular culture, the Internet, public spaces such as museums and parks, and other civic and commercial spaces, including both old and new social movements," are potential "sites of pedagogy containing possibilities for both reproduction and resistance."",,"LA.",,"Letter grade.
"
EDUC 519,"  Senior Seminar",3,"
 Course is restricted to majors. Permission of the instructor for nonmajors. The senior seminar is inquiry based and directly connects student teachers with classroom practices. Throughout the semester student teachers develop and implement inquiry projects.","Prerequisite, EDUC 593.",,,"Letter grade.
"
EDUC 520,"  Early Language and Literacy Learning-Birth to Third Grade",3,"
Course is restricted to majors. Permission of the instructor for nonmajors.  Course focuses on the language, reading, and writing development of children birth through third grade. Promotes early literacy learning for all children with and without disabilities, including those at risk.",,,,"Letter grade.
"
EDUC 521,"  Schools, Cultures, and Communities I: Youth",3,"
Focus on youth in schools. This course considers the history and present lives of youth, primarily as teenagers/adolescents. It seeks recognition and understanding of the uniqueness of their lives.",,,,"Letter grade.
"
EDUC 522,"  Schools, Cultures, and Communities II: Schools",3,"
Course focuses on schools and educational issues as they relate to practices and policies. Fulfills central ideas of the minor in education in consideration of the history and present conditions of schooling in a democratic society.",,,,"Letter grade.
"
EDUC 523,"  Teaching Early Mathematics-Birth to Third Grade",3,"
Course is restricted to majors. Permission of the instructor for nonmajors. Students study the teaching and learning of mathematics for young children, birth to third grade. Emphasis is placed on content for math, as well as materials, techniques, and teaching aids.",,,,"Letter grade.
"
EDUC 524,"  Learning on the Edge: Theories of Experiential Education",3,"
This course examines experiential education in a variety of settings. Students will explore the role experiential education currently plays and suggest new roles in a chosen field of study.",,"EE- Field Work.",,"Letter grade.
"
EDUC 526,"  Ethics and Education: From Global Problems to Classroom Dilemmas",3,"
Among the topics examined are ethical implications of democratic schooling for a democratic society, educators as moral agents, and education as an institution with incumbent responsibilities. Students explore the explicit and implied ethics of education and schooling as they relate to policy makers, educators, and citizens concerned about social justice.",,"PH, CI.",,"Letter grade.
"
EDUC 527,"  Screen Education: Representations of Education in Popular Culture",3,"
Explore and analyze how education has been represented in popular culture. "Education" refers to teachers, students, principals, other educators, and the everyday processes of schooling, and "popular culture" refers to school films (fictional films), school documentaries, television shows, music videos and song lyrics, animation, and other media forms.",,"LA.",,"Letter grade.
"
EDUC 528,"  Exceptionality Across the Life Span",3,"
This course provides methods for supporting exceptional individuals across the age span. Resources for supporting families, including parenting skills, from birth through adulthood will be described.",,,,"Letter grade.
"
EDUC 529,"  Education in American Society",3,"
Explore history of American schools to inform students' understandings of contemporary schools. Examine policies, issues, and controversies through a chronological examination of schools and society.",,"HS, CI.",,"Letter grade.
"
EDUC 530,"  Free-Choice Learning in Informal Environments",3,"
On average, Americans spend less than five percent of their lives in traditional classrooms and an ever-growing body of evidence supports the importance and quality of the knowledge gained outside of school. Parks, museums, theaters, zoos, and aquariums are just a few of the vast resources available to the American public. These informal learning environments are designed to educate, inspire, and entertain visitors in approachable and engaging ways.",,"EE- Field Work.",,"Letter grade.
"
EDUC 531,"  Effective Teaching: First Steps",2,"
Characteristics of effective teachers, classroom management, instructional methods, instructional planning and presentation, monitoring and assessing student behavior and learning, differentiating instruction, yearly plans and pacing guides.",,,,"Letter grade.
"
EDUC 532,"  Human Development and Learning",3,"
This course examines the field of human development as it contributes to the teaching and learning of all children and youth. The emphasis is on understanding the nature of development in family and educational contexts and the implications of research and theory on human development for teacher practice and human services and the creation of supportive learning environments for all children and youth.",,"SS.",,"Letter grade.
"
EDUC 533,"  Social Justice in Education",3,"
Course examines how education can help create more fair and just societies, ultimately contributing to high performing educational systems internationally. Students explore multiple perspectives on social justice; examine efforts at local, state, national, and global levels; and learn to articulate efforts in classrooms and schools with wider community initiatives.",,"SS, US.",,"Letter grade.
"
EDUC 534,"  Effective Teaching: Assessment",2,"
Methods of assessment, multiple measures, monitoring student performance to inform and improve instruction, understanding students with special needs with individual education plans, test scores, and other information in student files.",,,,"Letter grade.
"
EDUC 535,"  Teachers and Schools",3,"
Leadership in classroom and school with families, standards of practice, advocating equity, supporting teaching profession, school organization, school finance, legal issue/education strategies for environments that promote learning, issues and trends.",,,,"Letter grade.
"
EDUC 540,"  Mathematics Teaching",2,"
NCTM Standards, Standard Course of Study, developing student understanding of mathematics, problem-solving skills, and professional commitment.",,,,"Letter grade.
"
EDUC 541,"  Mathematics Problems for Instruction",2,"
Mathematical tasks for learners in grades six through 12 and instructional methods necessary to maintain a task at a high cognitive level.",,,,"Letter grade.
"
EDUC 542,"  Planning for Mathematics Instruction",2,"
Examining patterns of practice and assessment, modifying and improving planned units, pacing instruction, reconsidering individual differences and differentiation.",,,,"Letter grade.
"
EDUC 546,"  Experiential Education in International Contexts",3,"
In this course, pre-service teachers and other students interested in education will explore international educational contexts (Hamburg, Germany or Quito, Ecuador/Galapagos Islands) through the lens of experiential education. In this study abroad experience, students will participate in formal and informal educational settings using Kolb's (1984) experiential learning cycle: experience, reflection, abstraction, application. This course is intended for anyone contemplating a career in education or any helping profession.",,,,"Letter grade.
"
EDUC 550,"  Science Teaching",2,"
Nature of science, national science standards, teaching science as inquiry, safety in the science classroom, materials management.",,,,"Letter grade.
"
EDUC 551,"  Designing Science Tasks",2,"
 Developing and redesigning science instruction to engage students actively, with emphasis on classroom management for energetic curricula, modifying tasks and projects, assessment strategies, and utilization of resources.","Prerequisite, EDUC 550.",,,"Letter grade.
"
EDUC 552,"  Improving Science Instruction",2,"
 A practitioner's look at instruction in middle and high school science classrooms using many current pedagogical approaches of instruction: constructivism, models of inquiry, reflective practice, and conceptual change theory.","Prerequisite, EDUC 551.",,,"Letter grade.
"
EDUC 555,"  Constructive Coaching I: Starting Out Right",1,"
Designed to support lateral entry candidates, solving the most urgent problems in the classroom. Includes frequent online communication, individualized attention to immediate problems and combines supervision, coaching, and mentoring.",,,,"Letter grade.
"
EDUC 556,"  Constructive Coaching II: Effective Management of Student Behavior",1,"
 Course designed to help lateral entry candidates by improving their classroom management skills, specifically those related to student behavior.","Prerequisite, EDUC 555.",,,"Letter grade.
"
EDUC 557,"  Constructive Coaching III: Helping Students Learn",3,"
 Course designed to support the lateral entry candidates through individualized feedback about concerns, focusing on strategies for increasing student learning using content area literacy strategies.","Prerequisite, EDUC 556.",,,"Letter grade.
"
EDUC 560,"  Second Language Teaching",2,"
Methods of teaching a second language, how people learn foreign languages, planning instruction, getting students to communicate, using and adapting foreign language textbooks, and developing lessons.",,,,"Letter grade.
"
EDUC 561,"  Designing Second Language Tasks",2,"
Students examine instruction as effective mechanism for classroom management, choosing and redesigning tasks and projects to engage students in active learning. Assessment of student understanding investigated as necessary for development of effective instruction.",,,,"Letter grade.
"
EDUC 562,"  Improving Second Language Instruction",2,"
Students will consider national standards frameworks as organizing principles for instructional strategies. They will develop skills by use of culturally authentic materials, performance-based assessment, and units and lessons promoting successful language learning.",,,,"Letter grade.
"
EDUC 563,"  Teaching Language Arts in the Middle Grades",3,"
Restricted to students admitted to the middle grades education program. Focuses on the goals and methods of teaching language arts in the middle grades, including planning for student diversity and unit planning.",,,,"Letter grade.
"
EDUC 564,"  Teaching Social Studies in the Middle Grades",3,"
Restricted to students admitted to the middle grades education program. Focuses on the goals and methods of teaching social studies in the middle grades.",,,,"Letter grade.
"
EDUC 565,"  Teaching Science in the Middle Grades",3,"
Restricted to students admitted to the middle grades education program. Focuses on methods for teaching science in the middle grades and includes emphasis on the individual needs of students, reading and writing in the content area, and unit planning.",,,,"Letter grade.
"
EDUC 566,"  Teaching Math in the Middle Grades",3,"
Restricted to students admitted to the middle grades education program. Focuses on methods for teaching mathematics in the middle grades and includes emphasis on the individual needs of students, reading and writing in the content area, and unit planning.",,,,"Letter grade.
"
EDUC 567,"  Children's Literature in Elementary and Middle Schools",3,"
Explores literature in the contexts of interdisciplinary elementary and middle school curricula and the interests and needs of children and young adolescents. Topics include reader-response theory, censorship, Internet resources, school resources, and methods.",,"LA, CI.",,"Letter grade.
"
EDUC 568,"  Seminar on Teaching",3,"
Prerequisites, EDUC 465, 466, and 469; ","corequisite, EDUC 593.",,,"Letter grade.
"
EDUC 570,"  History of American Higher Education",3,"
Students in this class will be introduced to higher education in the United States. This course will focus on the development of colleges and universities and how their development helped shape and define current institutional practices and policies.",,"HS.",,"Letter grade.
"
EDUC 571,"  The Maker Movement and Education",3,"
Education research shows that people learn better when they move, they work with their hands, they manipulate objects, and they design and make things. We've known this for years, but it's been very hard to design activities for children where they can move and make, and at the same time learn the required course material. But today that's changed, thanks to exciting new technologies that bring learning and making together.",,"SS, CI.",,"Letter grade.
"
EDUC 572,"  Psychology of Creativity",3,"
How do people create? How do people learn to be creative? This class will introduce you to the latest scientific understandings of how creativity works. You'll actively engage in the creative process, in four different domains, such as creative writing and music production. We'll connect these experiences to the latest science of how creativity works, in psychology and in other disciplines.",,"SS, CI.",,"Letter grade.
"
EDUC 573,"  Reading the World: Paulo Freire, Local History, and Public Pedagogy",3,"
This course is a thought experiment examining current and historical controversies in the areas within which we live. Using the lens of Public Pedagogy defined as the pedagogy in which all humans are immersed in which is not without politics and message. The world as constructed as created by humans is charged with messages subtle and overt that shape our experience and point of view.",,"SS, US.",,"Letter grade.
"
EDUC 574,"  Representations of Education in Documentaries",3,"
Representations of teachers, students, and schooling appear in many popular media forms, including films, television shows, animation, popular songs, music videos, TV news and commercials, young adult fiction, and more. Alongside the subgenre of "school films" there exists another vibrant and robust cinematic subgenre composed of documentaries about "Education" (writ large). This course is an introduction to and exploration of these documentaries about education.",,"LA, CI.",,"Letter grade.
"
EDUC 575,"  Teaching to Transform Society I",3,"
This course will utilize theories, frameworks, and policy history in order to help students contextualize the experiences of marginalized communities in education. Academic credit hours are earned through a combination of weekly course meetings, completion of reading and writing assignments, and assessments. Participation in this course serves as a prerequisite to Teaching to Transform Society II, a service-learning course where students receive placement as interns at either LatinxEd or at a partner youth development organization.",,"US.",,"Letter grade.
"
EDUC 576,"  Teaching to Transform Society II",3,"
 This course is primarily built upon weekly service learning, as students receive hands-on and behind-the-scenes experience in serving local schools, community-based organizations, and other youth-serving initiatives, specifically with LatinxEd's programs and partners. Service learning is coupled with weekly university course where students will collectively reflect on their experience in educational settings in and out of the classroom and receive mentorship from LatinxEd staff and partners.","Prerequisite, EDUC 575.","EE- Service Learning, US.",,"Letter grade.
"
EDUC 583,"  Career and Professional Development",3,"
 The primary goal of this course is to provide an integrative learning experience that prepares HDFS students to apply academic learning, ethical and family life education principles acquired in previous coursework to real-life situations likely to be encountered in the internship experience and throughout their careers in the field of family studies and human services. Course materials and learning experiences are intended to help students with obtaining an internship consistent with their career goals.","Prerequisite, EDUC 408.",,,"Letter grade.
"
EDUC 591,"  Seminar in Academic Mentoring in Education",1,"
The education seminar in education provides direct experience in facilitating learning in undergraduate courses in education, human development, and organizational leadership. Students will serve as undergraduate learning assistants as part of the experiential activity of the course. Juniors and seniors only.",,,"May be repeated for credit. 3 total credits. 3 total completions.","Letter grade.
"
