code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
BMME 455,"  Biofluid Mechanics",3,"
 This course introduces students to basics of fluid mechanics (steady and pulsatile flows, laminar and turbulent flows, and Newtonian and non-Newtonian flows). Students learn the fundamental relationships and governing equations describing these types of flows and the basic physiology of certain systems that are highly associated with fluid flows.","Prerequisites, BMME 315, or BMME 160 and MATH 528 and COMP 116.",,,"Letter grade.
"
BMME 461,"  Introduction to Medical Imaging",3,"
 This class covers the underlying concepts and instrumentation of modern medical imaging modalities. Review of applicable linear systems theory and relevant principles of physics. Modalities covered include X-ray radiography (conventional film-screen imaging and modern electronic imaging), computerized tomography (including the theory of reconstruction), magnetic resonance imaging, SPECT/PET, and ultrasound imaging.","Prerequisite, BMME 410.",,,"Letter grade.
"
BMME 470,"  Analysis of Tissue Engineering Technologies",3,"
 Lectures in this course address how to quantitatively evaluate functional engineered tissues. The course provides an overview of the field, with emphasis on detailed evaluation of scientific and commercial progress over time, and design principles that must be met to develop a process or fabricate a functional tissue-engineered part.","Prerequisites, BMME 335 or BMME 351, and BMME 302 or BIOL 252.",,,"Letter grade.
"
BMME 485,"  Biotechnology",3,"
 This course is designed to prepare a biomedical engineering student with the survey tools to understand key components in modern biotechnologies. Fundamental concepts, theory, design, operation, and analysis of the most common biotechnologies in bioengineering will be presented.","Prerequisite, BMME 210.",,,"Letter grade.
"
BMME 490,"  Special Topics in Biomedical Engineering",39,"
A study  in the special fields under the direction of the faculty. Offered as needed for presenting material not normally available in regular BMME courses.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
BMME 495,"  Undergraduate Research in Biomedical Engineering as a Technical Elective",3,"
Opportunity for hands-on faculty mentored research project in biomedical engineering. Approved plan of work required with significant independent research culminating in a final paper and presentation at an appropriate venue. Departmental approval required. Course may not be repeated.",,,,"Letter grade.
"
BMME 505,"  Skeletal Biomechanics",3,"
 A firm understanding of the principles of mechanics is an important foundation to biomechanics. In this course, students will study the mechanics of materials with applications to the strength of bone, implant analysis, and testing of biological materials. A goal of this course is for students to understand how the interface of biology, mechanics, and therapies affect skeletal pathological conditions.","Prerequisites, BMME 160 and MATH 383.",,,"Letter grade.
"
BMME 550,"  Medical Imaging I: Ultrasonic, Optical, and Magnetic Resonance Systems",3,"
 Physical and mathematical foundations of ultrasonic, optical, and magnetic resonance imaging systems in application to medical diagnostics. Each imaging modality is examined, highlighting critical system characteristics: underlying physics of the imaging system, including mechanisms of data generation and acquisition; image creation; and relevant image processing methods, such as noise reduction.","Prerequisites, BIOS 550 and PHYS 128.",,,"Letter grade.
"
BMME 551,"  Medical Device Design I",3,"
Student multidisciplinary teams work with local medical professionals to define specific medical device concepts for implementation.",,,,"Letter grade.
"
BMME 552,"  Medical Device Design II",3,"
Device prototypes designed in the first course in series.  Good manufacturing practices; process validation; FDA quality system regulations; design verification and validation; regulatory approval planning; and intellectual property protection.",,,,"Letter grade.
"
BMME 560,"  Medical Imaging II: X-Ray, CT, and Nuclear Medicine Systems",3,"
 Overview of medical imaging systems using ionizing radiation. Interaction of radiation with matter. Radiation production and detection. Radiography systems and applications. Tomography. PET and SPECT systems and applications.","Prerequisites, BIOS 550, BMME 410, and PHYS 128.",,,"Letter grade.
"
BMME 565,"  Biomedical Instrumentation I",4,"
Graduate students or permission of the instructor. Topics include basic electronic circuit design, analysis of medical instrumentation circuits, physiologic transducers (pressure, flow, bioelectric, temperate, and displacement). This course includes a laboratory where the student builds biomedical devices.",,,,"Letter grade.
"
BMME 576,"  Mathematics for Image Computing",3,"
 Mathematics relevant to image processing and analysis using real image computing objectives and provided by computer implementations.","Prerequisites, COMP 116 or 210 or 401, and MATH 233; a grade of C or better is required in all prerequisites.",,,"Letter gradeSame as: COMP 576.
"
BMME 581,"  Microcontroller Applications II",3,"
 Advanced topics in microcontroller systems used for biomedical instruments.  Problems of interfacing computers with biomedical systems are studied. Students collaborate to develop a new biomedical instrument. Platforms could include the use of digital signal processing (DSP) microcontrollers or field programmable gate arrays (FPGAs), and topics could include applications such as digital signal processing and high speed data acquisition to computers.","Prerequisites, BMME 465 and 580.",,,"Letter grade.
"
BMME 681,"  Human Factors Engineering and Quality Management Systems for Engineers",3,"
This course teaches human factors engineering, risk assessment, and quality management systems. At the end of the course, students will be able to apply their knowledge to their senior design project and test for a six sigma green belt certification.",,,,"Letter grade.
"
BMME 691H,"  Honors Thesis",3,"
Research honors course. Prior approval needed from the chair or associate chair of the program for topic selection and faculty research mentor. Minimum GPA requirement, written report, and abstract requirements as set forth by the honors program.",,"EE- Mentored Research.",,"Letter grade.
"
BMME 692H,"  Honors Thesis",3,"
Research honors thesis continuation with required GPA, research topic selection with approved faculty mentor.  Written abstract and report per honors program guidelines submitted by specific deadlines.",,"EE- Mentored Research.",,"Letter grade.
"
BMME 697,"  BME Senior Design I",3,"
 This course is part of a three year sequence and it expands on the skills and knowledge gained in BM(M)E 398. Students continue to learn the process of engineering design and learn new skills to produce solutions for unmet medical needs. Majors only.","Prerequisites, BMME 398 or 310, BMME 301 or 351; and two BME elective courses 300 level or higher.",,,"Letter grade.
"
BMME 698,"  Biomedical Engineering Senior Design II",3,"
 This course is part of a three-year sequence and it expands on the skills and knowledge gained in BME Senior Design I.  Students continue to learn the process of engineering design and learn new skills to produce solutions for unmet medical needs. Implementation phase of the senior design experience.","Prerequisite, BMME 697.",,,"Letter grade.
"
BMME 740,"  Advanced Biomaterials",3,"
 Medical or dental implants or explants are highlighted from textbooks, scientific literature, and personal accounts.","Prerequisite, BMME 510; Permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: MTSC 740.
"
BMME 770,"  Physiology and Methods in Genomics",4,"
Lectures in physiology systems and lab techniques covering various functional genomic methods including DNA sequencing, gene arrays, proteomics, confocal microscopy, and imaging modalities.",,,,"Letter grade.
"
BMME 775,"  Image Processing and Analysis",3,"
 Approaches to analysis of digital images. Scale geometry, statistical pattern recognition, optimization. Segmentation, registration, shape analysis. Applications, software tools.","Prerequisites, COMP 665, MATH 547, and STOR 435.",,,"Letter gradeSame as: COMP 775.
"
BMME 780,"  Advanced Materials Science",3,"
This course covers the physical fundamentals of material science with an in-depth discussion of structure formation in soft and hard materials and how structure determines material mechanical, electrical, thermal, and optical properties. Topics include amorphous and crystal structures, defects, dislocation theory, thermodynamics and phase diagrams, diffusion, interfaces and microstructures, solidification, and theory of phase transformation. Special emphasis will be on the structure-property relationships of (bio)polymers, (nano)composites, and their structure property relationships.",,,,"Letter gradeSame as: MTSC 780, CHEM 780, PHYS 780.
"
BMME 790,"  Graduate Systems Physiology",3,"
 This is the second semester of the two-semester series intended to provide graduate students with an introduction to systems and organ physiology.","Prerequisite, BMME 589.",,,"Letter grade.
"
BMME 795,"  Information Processing in the Central Nervous System",3,"
 Introduction to methodologies used to characterize a) the aggregate behavior of living neural networks and b) the changes in that behavior that occurs as a function of stimulus properties, pharmacological manipulations, and other factors that dynamically modify the functional status of the network.","Prerequisite, BMME 589.",,,"Letter grade.
"
BMME 796,"  Seminar in Biomedical Imaging Science",3,"
This course serves as a gateway course to the Graduate Certificate in Biomedical Imaging Science.  This course offers an introduction to the most common imaging modalities, including MR, CT, PET, SPECT, ultrasound, and optical imaging. Lectures include discussions of hardware, physics, as well as pre-clinical and clinical applications.",,,,"Letter gradeSame as: PSYC 796.
"
BMME 810,"  Digital Nuclear Imaging",3,"
 Advanced topics of physics and instrumentation in nuclear imaging and magnetic resonance techniques.","Prerequisites, BMME 550 and 560.",,,"Letter grade.
"
BMME 840,"  Rehabilitation Engineering Design",4,"
 Students will design an assistive technology device to help individuals with disabilities to become more independent. The project will be used in the community when it is completed.","Prerequisite, BMME 465; Permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BMME 890,"  Special Topics",121,"
Permission of the instructor. Special library and/or laboratory work on an individual basis on specific problems in biomedical engineering and biomedical mathematics. Direction of students is on a tutorial basis and subject matter is selected on the basis of individual needs and interests.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
BMME 900,"  Research in Biomedical Engineering and Biomathematics",121,"
Permission of the instructor.",,,,"Letter grade.
"
BMME 993,"  Master's Research and Thesis",3,"
",,,,
BMME 994,"  Doctoral Research and Dissertation",3,"
",,,,
