code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
ENGL 116,"  History of Writing: From Pen to Pixel",3,"
Fulfills a major core requirement. This course examines how writing has evolved from ancient times to the present, with a focus on how writing technologies (from clay tablets to typewriters, pictographs to emojis) have shaped written languages and writing instruction. Activities will include making cylinder seals, writing with wax tablets, composing videos and comic books.",,"CI.",,"Letter grade.
"
ENGL 117,"  Arguing on the Internet: Rhetoric in the Age of Social Media",3,"
Fulfills a major core requirement. In this course, students will draw on classical rhetoric--the ancient art of persuasion--to analyze how people argue today, in online contexts. We will use rhetoric to examine the strategies internet trolls use, what makes a post go viral, and whether online arguments can actually change people's minds.",,"CI.",,"Letter grade.
"
ENGL 118,"  Storytelling and Game Development",3,"
This course examines video games as narrative texts through game play and game design. By the end of the semester, students will develop and create an original interactive narrative video game using the open-source software Twine. Through this making-centered course, students will study existing non-linear narratives to explore the basic principles of writing and examine the needs and expectations of the audience/viewer/player for immersive/interactive media and that of established media.",,"LA, CI.",,"Letter grade.
"
ENGL 119,"  Picture This: Principles of Visual Rhetoric",3,"
Today, writers in almost every profession use visual evidence persuasively and effectively. How do we interpret and analyze those messages? How do we generate effective visuals that avoid misleading audiences? That is the domain of visual rhetoric, an area of study we will explore in this course. This course is useful for those planning careers in science, computer science, technical communication, business, and data science as well as those interested in cultural and historical aspects.",,"VP.",,"Letter grade.
"
ENGL 120,"  British Literature, Medieval to 18th Century",3,"
Survey of medieval, Renaissance, and neoclassical periods. Drama, poetry, and prose. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 121,"  British Literature, 19th and Early 20th Century",3,"
Fulfills a major core requirement. Seminar focusing on later British literature covering the Romantic, Victorian, and Modern periods--great foundation for studying later periods. Honors version available",,"LA, CI, NA.",,"Letter grade.
"
ENGL 122,"  Introduction to American Literature",3,"
Fulfills a major core requirement. A survey of literary movements over the course of American history. Movements studied include romanticism, naturalism, realism, modernism, and post-modernism. Poe, Melville, Hawthorne, Dickinson, Wharton, Fitzgerald, Ellison, Morrison. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 123,"  Introduction to Fiction",3,"
Novels and shorter fiction by Defoe, Austen, Dickens, Faulkner, Wolfe, Fitzgerald, Joyce, and others. Honors version available",,"LA.",,"Letter grade.
"
ENGL 124,"  Contemporary Literature",3,"
Fulfills a major core requirement. The literature of the present generation.",,"LA.",,"Letter grade.
"
ENGL 125,"  Introduction to Poetry",3,"
A course designed to develop basic skills in reading poems from all periods of English and American literature.",,"LA.",,"Letter grade.
"
ENGL 126,"  Introduction to Drama",3,"
Drama of the Greek, Renaissance, and modern periods.",,"LA.",,"Letter grade.
"
ENGL 127,"  Writing about Literature",3,"
Course emphasizes literature, critical thinking, and the writing process. Students explore the relationship between thinking, reading, and writing by studying poetry, fiction, drama, art, music, and film.",,"LA, CI.",,"Letter grade.
"
ENGL 128,"  Major American Authors",3,"
A study of approximately six major American authors drawn from Emerson, Thoreau, Hawthorne, Melville, Stowe, Whitman, Clemens, Dickinson, Chesnutt, James, Eliot, Stein, Hemingway, O'Neill, Faulkner, Hurston, or others.",,"LA, NA.",,"Letter grade.
"
ENGL 129,"  Literature and Cultural Diversity",3,"
Fulfills a major core requirement. Studies in African American, Asian American, Hispanic American, Native American, Anglo-Indian, Caribbean, gay-lesbian, and other literatures written in English. Honors version available",,"LA, NA, US.",,"Letter grade.
"
ENGL 130,"  Introduction to Fiction Writing",3,"
Intended for sophomores and first-year students. A writing-intensive introductory workshop in fiction. Close study of a wide range of short stories; emphasis on technical problems. Composition, discussion, and revision of original student stories. Students may not receive credit for both ENGL 130 and ENGL 132H. This course (or ENGL 132H) serves as a prerequisite for other courses in the fiction sequence of the creative writing program.",,"LA.",,"Letter grade.
"
ENGL 131,"  Introduction to Poetry Writing",3,"
Intended for sophomores and first-year students. A writing-intensive introductory workshop in poetry. Close study of a wide range of published poetry and of poetic terms and techniques. Composition, discussion, and revision of original student poems. Students may not receive credit for both ENGL 131 and ENGL 133H. This course (or ENGL 133H) serves as a prerequisite for other courses in the poetry sequence of the creative writing concentration and minor.",,"LA.",,"Letter grade.
"
ENGL 132H,"  First-Year Honors: Introduction to Fiction Writing",3,"
Intended for first-year honors students. A writing-intensive introductory workshop in fiction. Close study of a wide range of short stories; emphasis on technical problems. Composition, discussion, and revision of original student stories. Students may not receive credit for both ENGL 130 and ENGL 132H. This course (or ENGL 130) serves as a prerequisite for other courses in the fiction sequence of the creative writing concentration and minor.",,"LA, CI.",,"Letter grade.
"
ENGL 133H,"  First-Year Honors: Introduction to Poetry Writing",3,"
Intended for first-year honors students. A writing-intensive introductory workshop in poetry. Close study of a wide range of published poems and of the basic terms and techniques of poetry. Composition, discussion, and revision of a number of original poems. Students may not receive credit for both ENGL 131 and ENGL 133H. This course (or ENGL 131) serves as a prerequisite for other courses in the poetry sequence of the creative writing concentration and minor.",,"LA, CI.",,"Letter grade.
"
ENGL 134H,"  First-Year Honors: Women's Lives",3,"
First-year honors students only. This course focuses on women's life writing, including autobiography, biography, autoethnography, personal essay. Includes theories of life writing. Students will read contemporary works in each genre and write their own versions.  Students may not receive credit for both ENGL 55 and ENGL 134H.",,"LA.",,"Letter grade.
"
ENGL 135H,"  First-Year Honors: Types of Literature",3,"
First-year honors students only. Study of literary forms (epic, drama, lyric, novel), beginning in the fall term and concluding in the spring, with three hours credit for each term. Students should consult the assistant dean for honors or the Department of English and Comparative Literature for offerings.",,"LA.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 136,"  The Publishing Industry: Editing, Design, and Production",3,"
Students explore the many areas of the publishing industry and practice basic skills widely used in publishing, including submissions management, copy editing, proofreading, and book and ebook design. Through hands-on practice and meetings with experts in the field, students develop a solid foundation in publication design and the editorial process.",,"CI.",,"Letter grade.
"
ENGL 137,"  Literature in a Digital Age: Books, E-books, and the Literary Marketplace",3,"
In this course students learn to study emergent relationships between print and digital literary cultures. In addition to reading and discussion, the course requires that students conduct original research (individual and also collaborative) in both print and digital formats.",,"LA, CI.",,"Letter grade.
"
ENGL 138,"  Introduction to Creative Nonfiction",3,"
Intended for sophomores and first-year students. An introductory workshop in creative nonfiction, a genre that is rooted in fact and composed in artful prose.  Through readings and writing prompts, we will explore the full spectrum of the genre, including memoir, travelogues, nature writing, literary journalism, lyric essays, and visual autobiography. We will workshop and revise student essays as well. This course serves as a prerequisite for other courses in the creative writing concentration and minor.",,"LA.",,"Letter grade.
"
ENGL 140,"  Introduction to Gay and Lesbian Culture and Literature",3,"
Introduces students to concepts in queer theory and recent sexuality studies. Topics include queer lit, AIDS, race and sexuality, representations of gays and lesbians in the media, political activism/literature.",,"LA, US.",,"Letter gradeSame as: WGST 140.
"
ENGL 141,"  World Literatures in English",3,"
This course will be a basic introduction to literatures in English from Africa, the Caribbean, South Asia, Canada, Australia, New Zealand, and other Anglophone literary traditions.",,"LA, GL.",,"Letter grade.
"
ENGL 142,"  Film Analysis",3,"
This course offers an introduction to the technical, formal, and narrative elements of the cinema. Honors version available",,"VP.",,"Letter grade.
"
ENGL 143,"  Film and Culture",3,"
Examines the ways culture shapes and is shaped by film. This course uses comparative methods to contrast films as historic or contemporary, mainstream or cutting-edge, in English or a foreign language, etc.",,"VP, GL.",,"Letter grade.
"
ENGL 144,"  Popular Genres",3,"
Introductory course on popular literary genres. Students will read and discuss works in the area of mystery, romance, westerns, science fiction, children's literature, and horror fiction.",,"LA.",,"Letter grade.
"
ENGL 146,"  Science Fiction/Fantasy/Utopia",3,"
Readings in and theories of science fiction, utopian and dystopian literatures, and fantasy fiction.",,"LA.",,"Letter grade.
"
ENGL 147,"  Mystery Fiction",3,"
Studies in classic and contemporary mystery and detective fiction.",,"LA.",,"Letter grade.
"
ENGL 148,"  Horror",3,"
This course examines the complexities and pleasures of horror, from its origins in Gothic and pre-Gothic literatures and arts. Topics include psychology, aesthetics, politics, allegory, ideology, and ethics.",,"LA.",,"Letter grade.
"
ENGL 149,"  Digital and Multimedia Composition",3,"
In this class students will practice composing in contemporary digital writing spaces. Students will study theories of electronic networks and mediation, and their connections to literacy, creativity, and collaboration. Students will also develop their own multimedia projects using images, audio, video, and words. Topics include the rhetoric of the Internet, online communities, and digital composition.",,"LA, CI.",,"Letter grade.
"
ENGL 150,"  Introductory Seminar in Literary Studies",3,"
Introduces students to methods of literary study. Students learn to read and interpret a range of literary works, develop written and oral arguments about literature, and conduct literary research.",,"LA, CI.",,"Letter grade.
"
ENGL 151,"  Nineteenth-Century American Literature",3,"
Survey of American literature from 1789-1900. Students will gain expertise in the major literary movements of the century in their historical contexts.",,"LA, NA.","May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
ENGL 152,"  Twentieth-Century American Literature",3,"
Survey of American literature in the twentieth century covering the major literary movements of the century: realism, modernism, postmodernism, and contemporary.",,"LA, NA.",,"Letter grade.
"
ENGL 153,"  Sex, Gender, and Sexuality in the Premodern World",3,"
What did people think about sex, and how did they do it, before Darwin, Stonewall, and the Sexual Revolution? This course will introduce students to the rich and varied history of sex, sexuality, and gender in Western culture before 1700. Topics to be considered may include the evolution of marriage, same-sex love in the classical world, trans identities in medieval Europe, and the history of true love.",,"LA, WB.",,"Letter grade.
"
ENGL 154,"  Race and Racism in the Premodern World",3,"
This course investigates the history of race (as an idea) and racism (as a practice) in Western culture, from the very first discussions of race in classical antiquity until 1700. Topics to be considered may include the history of slavery, the origins of "scientific" racism, early examples of resistance to racial prejudice, and the historical intersection of race with gender and class.",,"LA, WB.",,"Letter grade.
"
ENGL 155,"  The Visual and Graphic Narrative",3,"
This course examines various visual texts, including graphic novels and emerging narrative forms, and explores how meaning is conveyed through composition, the juxtaposition and framing of images, and the relationship between words and images. Students create their own visual narratives.",,"LA, GL.",,"Letter grade.
"
ENGL 158,"  Postcolonial Literature",3,"
This course is a multigenre introduction to postcolonial literatures. Topics will include postcolonial Englishes, nationalism, anti-imperialism, postcolonial education, and the intersections between national and gender identities in literature. Previously offered as ENGL 463. Honors version available",,"LA, GL.",,"Letter grade.
"
ENGL 161,"  Literature of War from World War I to the 21st Century",3,"
This is a class about literature and war and what each might teach us about the other. We will consider a range of texts and center our work around this question: what, if anything, can a work of art help us see or understand about war that might not be shown by other means? Students may not receive credit for both ENGL 73 and ENGL 161.",,"LA, CI.",,"Letter gradeSame as: PWAD 161.
"
ENGL 164,"  Introduction to Latina/o Studies",3,"
Introduction to major questions of Latina/o Studies through an examination of literature, culture, the visual arts, and music. Topics include imperialism, colonialism, labor, decolonization, nationalism, ethnicity and other aspects of identity and identification, and new rubrics. Previously offered as ENGL 364. Honors version available",,"LA, US.",,"Letter grade.
"
ENGL 190,"  Exploring Topics in English Studies",3,"
Introduction to a popular genre, cultural context, group of writers, or contemporary issue in literature, composition, and/or film.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 191,"  Introduction to Literary Studies",3,"
Introduces students to the field of literary studies while emphasizing a single writer, group, movement, theme, or period. Students conduct research, develop readings, and compose literary interpretations.",,"LA.",,"Letter grade.
"
ENGL 202,"  Introduction to Folklore",3,"
An introduction to the study of creativity and aesthetic expression in everyday life, considering both traditional genres and contemporary innovations in the material, verbal, and musical arts.",,"SS, US.",,"Letter gradeSame as: ANTH 202, FOLK 202.
"
ENGL 206,"  Intermediate Fiction Writing",3,"
 Substantial practice in those techniques employed in introductory course. A workshop devoted to the extensive writing of fiction (at least two short stories), with an emphasis on style, structure, dramatic scene, and revision.","Prerequisite, ENGL 130 or 132H; a grade of B or better in ENGL 130 or 132H is required; permission of the program director for students lacking the prerequisite.","LA, CI.",,"Letter grade.
"
ENGL 207,"  Intermediate Poetry Writing",3,"
 An intensification of the introductory class. A workshop devoted to close examination of selected exemplary poems and the students' own poetry, with an emphasis on regular writing and revising. This course serves as a prerequisite for other courses in the poetry sequence of the creative writing concentration and minor.","Prerequisite, ENGL 131 or 133H; a grade of B or better in ENGL 131 or 133H is required; permission of the program director for students lacking prerequisite.","LA, CI.",,"Letter grade.
"
ENGL 208,"  Reading and Writing Creative Nonfiction",3,"
 An intermediate-level workshop in creative nonfiction that focuses on a particular sub-genre, such as memoir, travel writing, food writing, or nature writing. Students will workshop and revise their own original compositions as well. This course can be repeated under a different professor or sub-genre. This course serves as a prerequisite for other courses in  the nonfiction sequence of  the creative writing concentration and minor.","Prerequisite, ENGL 130, 131, 132H, 133H, or 138; a grade of B or better in the prerequisite course is required; permission of the program director for students lacking the prerequisite.","LA, CI.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 213,"  Grammar of Current English",3,"
An introductory course in descriptive English linguistics that studies the sounds, word-building processes, and sentence structures of current English as well as general notions of correctness and variation. Previously offered as ENGL 313.",,,,"Letter grade.
"
ENGL 215,"  English in the U",,"
A historical and critical examination of regional, social, and stylistic variation in English in the United States, including correctness, legal and educational issues, and the influence of mass media. Previously offered as ENGL 315. Honors version available",,"US.",,"Letter grade.
"
ENGL 218,"  American Poetry",3,"
Content of course varies with instructor, but students are given a sense of the chronological, stylistic, and thematic development of American poetry over two centuries. Previously offered as ENGL 348. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 219,"  The American Novel",3,"
The development of the American novel from the late 18th century through the 20th century. May proceed chronologically or thematically. Previously offered as ENGL 347. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 220,"  American Literature, Before 1900",3,"
Instructors choose authors or topics from the period before 1900. The course may be organized chronologically or thematically, but is not intended as a survey. Previously offered as ENGL 344. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 221,"  American Literature, 1900-2000",3,"
Instructors choose authors or topics from the period 1900 to 2000. The course may be organized chronologically or thematically, but is not intended as a survey. Previously offered as ENGL 345. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 223,"  Chaucer",3,"
Fulfills a major core requirement. An introduction to Chaucer's major poetry: Troilus and Criseyde, the "dream" poems (e.g., Parliament of Fowls), and The Canterbury Tales. Previously offered as ENGL 320. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 224,"  Survey of Medieval English Literature, excluding Chaucer",3,"
This course surveys the canonical works of Old and Middle English literature from the eighth to the 15th centuries, with the sole exception of the poetry of Geoffrey Chaucer. Topics to be considered may include the development of courtly love, the history of meter, religious visions and visionary experience, and the birth of modern English. Previously offered as ENGL 319. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 225,"  Shakespeare",3,"
Fulfills a major core requirement. A survey of representative comedies, tragedies, histories, and romances by William Shakespeare. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 226,"  Renaissance Drama",3,"
A survey of Renaissance drama focusing on contemporaries and successors of Shakespeare during the Elizabethan and Jacobean periods. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 227,"  Literature of the Earlier Renaissance",3,"
Poetry and prose of the earlier English Renaissance (from 1485 until 1600), including More, Wyatt, Sidney, Spenser, Bacon, and Marlowe. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 228,"  Literature of the Later Renaissance",3,"
Poetry and prose of the later English Renaissance (from 1600 until the early 1660s), including Donne, Jonson, Bacon, Herbert, Burton, Browne, Marvell, Herrick, and others. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 230,"  Milton",3,"
Fulfills a major core requirement. A study of Milton's prose and poetry in the extraordinary context of 17th-century philosophy, politics, religion, science, and poetics, and against the backdrop of the English Civil War. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 232,"  English Literature, 1832-1890",3,"
Poetry and prose of the Victorian period, including such writers as Tennyson, the Brownings, Arnold, the Brontës, Dickens, G. Eliot. Previously offered as ENGL 439. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 233,"  Contemporary Approaches to 18th-Century Literature and Culture",3,"
Focuses on particular forms, authors, or issues in the period. Previously offered as ENGL 436. Honors version available",,"LA, NA.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 234,"  The British Novel from 1870 to World War II",3,"
Students will read novels in English, including Joyce, Woolf, and Proust, to explore how writers from across cultures created new strategies to represent the late 19th and 20th century worlds of imperialism, science, and experiment. Previously offered as ENGL 355. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 235,"  Studies in Jane Austen",3,"
Fulfills a major core requirement. This course focuses on both the novels of Jane Austen and their fate since publication in the early 19th century. They have inspired countless imitations, over 150 sequels and continuations, and more than 30 full-length films. We will trace the transmission and transformation of the original texts across time and cultures. Previously offered as ENGL 340.",,"LA.",,"Letter grade.
"
ENGL 236,"  18th-Century Fiction",3,"
A survey of 18th-century fiction from Behn to Austen. Previously offered as ENGL 333. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 237,"  18th-Century Drama",3,"
A survey of Restoration and 18th-century drama from Etheredge to Sheridan. Previously offered as ENGL 332. Honors version available",,"LA, NA, WB.",,"Letter grade.
"
ENGL 238,"  19th-Century British Novel",3,"
Important novelists in the tradition, from Austen to Wilde. Previously offered as ENGL 338. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 239,"  20th-Century British and American Poetry",3,"
Twentieth-century poetry in English, approached historically, thematically, formally, politically, and aesthetically. Previously offered as ENGL 350. Honors version available",,"LA, NA.",,"Letter grade.
"
ENGL 240,"  Caribbean Literature",3,"
An introductory exploration of key topics in the literatures of the Caribbean basin, Bermuda, and the Caribbean diaspora.",,"LA, BN.",,"Letter grade.
"
ENGL 241,"  Studies in Oscar Wilde",3,"
This course focuses on the life and works of one of the most striking personalities of the nineteenth century: Oscar Wilde. In addition to reading numerous works by Wilde (including short fiction, poetry, drama, fairy tales, and critical essays), we consider the scientific, religious, and aesthetic contexts that shaped Wilde's work.",,"LA.",,"Letter grade.
"
ENGL 242,"  Victorian Literature--Contemporary Issues",3,"
The study of an individual Victorian writer, a group (such as the Pre-Raphaelites), a theme (such as imperialism), or genre (such as Victorian epic or the serialized novel). Previously offered as ENGL 442.",,"LA, NA.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 244,"  Queer Cinema",3,"
This course focuses on gender and sexuality by examining the history, theory, politics, and aesthetics of queer identities in film and possibly other audiovisual media. Questions of representation, authorship, genre, and performance are addressed, either in national or transnational contexts.",,"VP, US.",,"Letter grade.
"
ENGL 248,"  Intersectionality: Race, Gender, Sexuality, and Social Justice",3,"
The first goal of this super course is to give students real tools for how to address multiple modes of difference and identity formations like race, gender, class, and sexuality.",,"CI, US.",,"Letter gradeSame as: AMST 248, POLI 248, PSYC 348, WGST 249.
"
ENGL 249,"  Romantic Literature--Contemporary Issues",3,"
Devoted to British Romantic-period literature's engagement with a literary mode (such as the Gothic) or a historical theme (such as war or abolition) or to an individual author. Previously offered as ENGL 441. Honors version available",,"LA, NA.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 250,"  Faulkner",3,"
The writings, contexts, and legacy of William Faulkner.",,"LA, CI, NA.",,"Letter grade.
"
ENGL 251,"  Film Performance and Stardom",3,"
This course focuses on performances in cinema, as well as the concept of stardom. This course surveys a diverse range of performances across cinema history, through a variety of different genres and production modes. Close attention is paid to actorly expression, and to the creation of star images in media.",,"VP.",,"Letter grade.
"
ENGL 252,"  National and Transnational Cinemas",3,"
Historical, theoretical, and analytical approaches to the intersection of nation and cinema. This course may focus on films made within a particular nation or serve as a comparative analysis of the cinemas of several nations.",,"VP, GL.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ENGL 255,"  Introduction to Media Studies",3,"
This course provides an introduction to concepts of media studies as they bear on the critical examination of cinema, television, and other cultural forms.  Students explore different theoretical perspectives on the role and power of media in society in influencing social values, political beliefs, identities, and behaviors.",,"VP.",,"Letter grade.
"
ENGL 256,"  Crafting the Dramatic Film: Theory Meets Practice",3,"
This course places students behind the camera and in front of the screen as they alternate between creative and critical approaches to cinema. They learn how to practice the basic principles of narrative film production (producing, directing, cinematography, editing, and sound design) while engaging critically with key debates in film theory and criticism (semiotic, cognitive, psychoanalytic, feminist, and phenomenological).",,"VP, CI.",,"Letter grade.
"
