code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
GERM 370,"  Readings in German Intellectual History",3,"
 Introduction to German intellectual history from the Enlightenment to the rise of fascism. Close readings and discussions of texts by Kant, Schiller, Hegel, Marx, Nietzsche, Freud, and Benjamin. Readings and lectures in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","PH, NA.",,"Letter grade.
"
GERM 371,"  The German Novella",3,"
 Famous novellas by authors such as Kleist, Brentano, Meyer, Keller, and Kafka, from the early 19th century to the middle of the 20th century. Readings and discussions in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, NA.",,"Letter grade.
"
GERM 372,"  German Drama",3,"
 German drama from the late Enlightenment to the present. Texts include plays by dramatists such as Goethe, Schiller, Kleist, Hauptmann, Brecht, and Dürrenmatt. Readings and lectures in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, NA.",,"Letter grade.
"
GERM 373,"  "Denk ich an Deutschland",,"
 Survey of German lyric poetry from 18th to 21st century; major poets, forms, literary movements discussed. Readings, class discussions, and public recitation in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","VP, EE- Performing Arts, NA.",,"Letter grade.
"
GERM 374,"  German Theater: Words Speak as Loudly as Actions",3,"
 Students study German plays, write original monodramas, and give two public dramatic performances. Readings, discussions, rehearsals in German aim to enable critique of dramas and theoretical texts.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","VP, EE- Performing Arts, NA.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
GERM 379,"  German-Language Swiss Literature and Culture",3,"
  This course offers an introduction to the German-language literature and culture of Switzerland.  Possible authors include: Jeremias Gotthelf, Gottfried Keller, Robert Walser, Friedrich Dürrenmatt, Max Frisch, Christian Kracht.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, NA.",,"Letter grade.
"
GERM 380,"  Austrian Literature",3,"
 Presents Austria from the Biedermeier period to the end of the monarchy. Readings of works by authors such as Stifter, Schnitzler, Roth, Freud, Herzl, who articulate artistic, political, historical themes. Readings and lectures in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, NA.",,"Letter grade.
"
GERM 381,"  Berlin: Mapping a (Post) Modern Metropolis",3,"
 Exploration of the rich cultural and turbulent political history of 20th-century Germany by focusing on the literature, film, art, and architecture produced in and about the city of Berlin. All materials and discussions in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, NA.",,"Letter grade.
"
GERM 382,"  Representations of Violence and Terrorism in Contemporary German Literature and Film",3,"
Investigates literary and cinematic response to rise in terrorism in Germany since 1970. Focus on cultural and political significance of the gangster, the freedom fighter, and the terrorist. Readings and discussions in German.",,"LA, NA.",,"Letter grade.
"
GERM 383,"  Adaptations of the Past:  Literature of the German Democratic Republic",3,"
 Explores the practice in East Germany of adapting earlier literatures and setting contemporary narratives in distant times. East German authors used cultural heritage as a screen for utopian sentiments and for pursuing the relationships between everyday life, historical conditions, and political circumstances.  Readings and discussions in German.","Prerequisite, GERM 303.","NA.",,"Letter grade.
"
GERM 384,"  Guilt, Suffering, and Trauma in Post War Germany",3,"
 German texts from 1945 to the present trace the depth of fascist violence and its aftermath in German historical writing and identity. How have Germans positioned themselves toward their history over time?  Does one understand oneself as perpetrator, victim, or both?  Readings and discussions in German.","Prerequisite, GERM 303.","PH, NA.",,"Letter grade.
"
GERM 385,"  Schein/Sein: Turkish German Culture, 1964 to Today",3,"
 Students will learn about Turkish migration to Germany following WWII. Students will read texts written about Turkish guest workers, as well as first-hand accounts from guest workers and literary texts by Turkish artists of the first, second, and third generation. Readings and discussions in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, CI, GL.",,"Letter grade.
"
GERM 386,"  Germany Goes East: Contemporary German Literature by Eastern European Immigrants",3,"
 Since 1989, writers born in the former Eastern Bloc have taken German literature by storm.  We investigate this contemporary prose, exploring themes like homeland and diaspora, communism and capitalism, German history and the European Union.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, GL.",,"Letter grade.
"
GERM 388,"  Discussion Section in German",1,"
 Students may enroll only in conjunction with a German Department course offered in English that features an accompanying discussion section. All materials and discussions in German. May count toward the major or minor in German.","Prerequisite, GERM 204; permission of the instructor for students lacking the prerequisite.",,"May be repeated for credit. 4 total credits. 4 total completions.","Letter grade.
"
GERM 389,"  LAC Recitation",1,"
 A recitation section for selected courses that promote foreign language proficiency across the curriculum (LAC). Readings and discussions in German. May count toward the major and minor in German.","Prerequisite, GERM 204; permission of the instructor for students lacking the prerequisite.",,"May be repeated for credit; may be repeated in the same term for different topics; 4 total credits. 4 total completions.","Letter grade.
"
GERM 390,"  Topics in German Studies",3,"
 Examines selected themes in the history, culture, society, art, and/or literature of German-speaking countries. Readings and discussions in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.","LA, NA.","May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 396,"  Independent Readings in German",3,"
 Special readings and research in a selected field or topic under the direction of a faculty member.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.",,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 400,"  Advanced German Grammar",3,"
 Review of basic and advanced grammatical structures. Course strengthens application of grammar in context for undergraduate and graduate students. Graduate students also work with grammar issues encountered in the foreign language classroom.","Prerequisite, GERM 204; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
GERM 450,"  Nietzsche, Hesse, and Mann",3,"
Explores Nietzsche on literature, and Hesse's and Mann's literary thematization of Nietzsche's philosophy. Emphasis on conceptions of character, myth, music, and language, and Nietzsche's cultural and moral critique and its reevaluation in light of the 20th century political crises. Taught in English; some readings in German for qualified students.",,"LA, NA.",,"Letter grade.
"
GERM 479,"  What is a Medium? German Media Theory from Aesthetics to Cultural Techniques",3,"
This seminar provides students across the humanities with an overview of the historical and cultural relevance of German media theories. We will discuss the distinction between "art" and "medium", the role of technology and techniques, as well as the interaction of media theory and practice with politics. Films with English subtitles; readings and discussions in English.",,"VP, CI.",,"Letter gradeSame as: CMPL 479.
"
GERM 493,"  Internship in German",3,"
 This course enables a student to earn a maximum of three credit hours for a faculty-supervised internship directly related to the study of German literature or culture, or that uses the German language in day-to-day conduct of business in a German-speaking environment.","Prerequisite, GERM 303.","EE- Academic Internship, NA.","May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
GERM 500,"  History of the German Language",3,"
 Development of phonology and morphosyntax from ancient times to present. Political, social, and literary forces influencing the language.","Prerequisites, GERM 302 and 303; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
GERM 501,"  Structure of German",3,"
LING 101 recommended for undergraduates. Introduction to formal analysis of German grammar (phonology, morphophonemics, prosodics, morphology, syntax) within the framework of generative grammar.","Prerequisites, GERM 302 and 303; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: LING 567.
"
GERM 502,"  Middle High German",3,"
 Introduction to medieval German language, literature, and culture. Readings in English, German and Middle High German. Discussions in German.","Prerequisite, GERM 303; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
GERM 505,"  Early New High German",3,"
Permission of the instructor for undergraduates. Reading and linguistic analysis of Early New High German texts, with study of phonology, morphology, and syntax. On demand.",,,,"Letter grade.
"
GERM 508,"  Old High German",3,"
Permission of the instructor for undergraduates. Reading and linguistic analysis of Old High German texts, with study of phonology, morphology, and syntax; comparison of the various dialects with other older dialects of Germanic. On demand.",,,,"Letter grade.
"
GERM 511,"  Old Saxon",3,"
Permission of the instructor for undergraduates. Reading and linguistic study of biblical texts (Heliand, Genesis) in Old Saxon, with study of phonology, morphology, and syntax; comparison with Old English, Old High German, and other Germanic dialects. On demand.",,,,"Letter grade.
"
GERM 514,"  Old Norse I (Old Icelandic)",3,"
Permission of the instructor for undergraduates. Reading and linguistic analysis of Old Norse (Old Icelandic) texts, with study of phonology, morphology, and syntax; comparison with other older dialects of Germanic. On demand.",,,,"Letter grade.
"
GERM 515,"  Old Norse II (Old Icelandic)",3,"
Permission of the instructor for undergraduates. Continuation of GERM 514. On demand.",,,,"Letter grade.
"
GERM 517,"  Gothic",3,"
Permission of the instructor for undergraduates. Reading and linguistic analysis of Gothic biblical texts, with study of phonology, morphology, and syntax; comparison with other older dialects of Germanic. On demand.",,,,"Letter grade.
"
GERM 520,"  Stylistics: Theory and Practice",3,"
LING 101 recommended for undergraduates. Study of stylistic theories and practices in literature and linguistics, analysis of a large variety of texts, written exercises, training in the use of stylistic devices.","Prerequisites, GERM 302 and 303; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
GERM 521,"  Variation in German",3,"
LING 101 recommended for undergraduates. Major topics in sociolinguistics: development of the German language, traditional dialects, variation in contemporary speech, German as a minority language (Alsace, Belgium), German outside of Germany (Austria, Switzerland, Luxemburg, Liechtenstein).","Prerequisites, GERM 302 and 303; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
GERM 545,"  Problems in Germanic Linguistics",3,"
LING 101 recommended for undergraduates. Special problems will be selected for intensive investigation. Subject matter of the course will be adapted to the particular interests of the students and instructor.","Prerequisites, GERM 302 and 303; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
GERM 590,"  Topics in Germanic Linguistics",3,"
LING 101 recommended for undergraduates.","Prerequisites, GERM 302 and 303; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
GERM 601,"  Elementary German for Graduate Students",3,"
Permission of the instructor for undergraduates. With GERM 602, a two-semester sequence designed as preparation for the reading knowledge examination for higher degrees in the humanities, social sciences, physical sciences, etc.",,,,"Letter grade.
"
GERM 602,"  Elementary German for Graduate Students, Continued",3,"
Permission of the instructor for undergraduates. Continuation of GERM 601.",,,,"Letter grade.
"
GERM 605,"  Comparative Germanic Grammar",3,"
Permission of the instructor for undergraduates. LING 101 recommended for undergraduates. Analysis of phonological, morphological, and syntactic development from Indo-European to the older stages of Germanic dialects.",,,,"Letter grade.
"
GERM 615,"  Cultural Foundations in German Studies, to 1800",3,"
Permission of the instructor for undergraduates. First part of a two-semester sequence offering students a comprehensive, text-based survey of German literary history from the High Middle Ages to the present.",,,,"Letter grade.
"
GERM 616,"  Cultural Foundations in German Studies:  1800 to Present",3,"
Permission of the instructor for undergraduates. Second part of a two-semester sequence offering students a comprehensive, text-based survey of German literary history from the High Middle Ages to the present.",,,,"Letter grade.
"
GERM 625,"  Early Modern Literature",3,"
Permission of the instructor for undergraduates. German literature of the 15th, 16th, and 17th centuries. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 630,"  18th-Century Literature",3,"
Permission of the instructor for undergraduates. Literature in the Age of Enlightenment. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 640,"  Early 19th-Century Literature",3,"
Permission of the instructor for undergraduates. Literature of the Romantic period. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 645,"  Later 19th-Century Literature",3,"
Permission of the instructor for undergraduates. Literature of Realism, Naturalism, and related movements. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 650,"  Early 20th-Century Literature",3,"
Permission of the instructor for undergraduates. Major figures of the period from the turn of the century to World War II. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 655,"  Later 20th-Century Literature",3,"
Permission of the instructor for undergraduates. Literature since World War II in both the Federal Republic and the former GDR. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 685,"  Early 21st-Century German Literature",3,"
Permission of the instructor for undergraduates. Literature since German unification in 1989. Close readings, lectures, and discussions of representative texts.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 700,"  Foreign Language Pedagogy: Theories and Practice",3,"
For prospective teachers of German. Required of all teaching assistants.",,,,"Letter grade.
"
GERM 703,"  Advanced Topics in Foreign Language Pedagogy",3,"
 This seminar provides experienced teaching assistants the opportunity to revisit the fundamentals in foreign language pedagogy while exploring in greater depth advanced issues like content-based instruction, technology, and supervising.","Prerequisite, GERM 700.",,,"Letter grade.
"
GERM 706,"  Topics in Literary Theory",3,"
Literary and cultural theory with a German accent. Topics may include hermeneutics, Frankfurt School, reception theory, psychoanalysis, new historicism, and other strains of contemporary theory relevant to German studies.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 820,"  Topics in Medieval Literature",3,"
Selected topics in medieval literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 825,"  Topics in Early Modern Literature",3,"
Selected topics in early modern literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 830,"  Topics in 18th-Century Literature",3,"
Selected topics in 18th-century literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 840,"  Topics in Early 19th-Century Literature",3,"
Selected topics in early 19th-century literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 845,"  Topics in Later 19th-Century Literature",3,"
Selected topics in later 19th-century literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 850,"  Topics in Early 20th-Century Literature",3,"
Selected topics in early 20th-century literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 855,"  Topics in Later 20th-Century Literature",3,"
Selected topics in later 20th-century literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 860,"  Topics in Aesthetics and Criticism",3,"
Selected topics in aesthetics and criticism. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 861,"  Topics in Literary Genres",3,"
Explores issues associated with various literary genres across various literary periods.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 865,"  Topics in German Cultural Studies",3,"
Selected topics in German cultural studies. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 870,"  Topics in Gender Studies",3,"
Selected topics in gender studies. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 875,"  Topics in German Jewish Studies",3,"
Selected topics in German Jewish studies. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 880,"  Topics in German Cinema",3,"
Selected topics in German cinema. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 885,"  Topics in 21st Century German Literature",3,"
Selected topics in 21st-century literature. Topics will vary by offering.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 889,"  Special Topics in German Literature, Culture, Film: Compact Seminar",3,"
An intensive seven-week seminar to be offered exclusively during fall semesters, this graduate-level course is taught by a distinguished short-term scholar with expertise in German literature, film or culture who is visiting from a German-speaking country.",,,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
GERM 896,"  Independent Readings",112,"
Permission of the instructor and the director of graduate studies. Special readings and research in a selected field or topic outside the scope of current course offerings.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GERM 899,"  Graduate Study Abroad Credit",39,"
Registration course credit for students who are registered abroad as part of a graduate foreign exchange program.",,,"May be repeated for credit. ","Letter grade.
"
GERM 980,"  Seminar in German Literature",3,"
",,,,
GERM 985,"  Seminar in German Linguistics",3,"
",,,,
