code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
FREN 490,"  Special Topics in French and Francophone Studies",3,"
 Examines selected topics in French and francophone studies. Content varies by semester and instructor.","Prerequisites, FREN 300 and one of the following: FREN 255, 260, or 262.",,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
FREN 500,"  Research Methods in French and European Studies",3,"
 Provides training in research methodology either for a B.A. honors or M.A. thesis topic related to contemporary European studies. Students will learn to conceptualize an original research project and to identify and assess the current intellectual debates in their chosen areas of research.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
FREN 504,"  Cultural Wars: French/United States Perspectives",3,"
 This course examines the limits of universalism in today's "multicultural" France and how the European Union affects French universalism and French resistance to identity politics.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 505,"  African Francophone Cinema",3,"
 Study of the production of films from francophone sub-Saharan and North African communities.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.","VP, BN.","May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 513,"  20th- and 21st-Century French Literature and Culture",3,"
 Studies of a single author, a literary movement, or an aesthetic movement from the avant-garde to postmodernism.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 515,"  Social Networks: Technology and Community in Modern France",3,"
 Exploration of the interaction between technology and sociability in 19th- through 21st-century French literature, with an emphasis on questions of modernization, industrialization, colonization, globalization, subjectivity, and ethics. Taught in French.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.","PH, NA.",,"Letter grade.
"
FREN 522,"  French Middle Ages",3,"
 Readings in a variety of medieval texts in light of contemporary literary theory.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 530,"  Postmodernisms",3,"
 Theory, literary texts, films, and cultural phenomena associated with postmodernism and the interaction of art, philosophy, film, literature, and popular culture.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 554,"  Writing the Mediterranean",3,"
 Explores early modern literary representations of the Mediterranean as a space of cross-cultural encounter, exchange, rivalry, and negotiation.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.","LA, WB.",,"Letter grade.
"
FREN 555,"  Crossing Gazes: Multidirectional and Conflicting Memories of Algeria",3,"
 Focus on contemporary fictions and films, and the writing of history from both the French (French-Algerian or "Pieds noirs," French draftees) and the Algerian sides.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.","BN, GL.","May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 561,"  French Renaissance Literature and Culture",3,"
Recommended preparation, FREN 370. Interdisciplinary seminar on a cultural topic or a theme through readings in literary and nonliterary texts.",,,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 562,"  Poetry of the French Renaissance",3,"
Recommended preparation, FREN 370. Major currents in French Renaissance poetry: the Rhétoriqueurs, the break with the Middle Ages, Italian influences, the formation of the French Renaissance sonnet, poetry and gender, poetry and politics, the Pléiade. Clément Marot, Maurice Scève, Louise Labé, Olivier de Magny, Pierre de Ronsard, Joachim Du Bellay.",,,,"Letter grade.
"
FREN 563,"  Studies in the Anglo-French Renaissance",3,"
Recommended preparation, FREN 370 (for students taking the course for French credit), or one course from ENGL 225 to ENGL 229, or one course from CMPL 120 to CMPL 124. Study of French-English literary relations in the Renaissance, focusing on literary adaptation and appropriation, poetics, political writing, and related areas. Conducted in English; students may do written work in French for major or minor credit.",,"LA, WB.","May be repeated for credit. 6 total credits. 2 total completions.","Letter gradeSame as: CMPL 563.
"
FREN 564,"  History of the French Language",3,"
 The phonology, morphology, and syntax of French are traced from the Latin foundation to the present. Lectures, readings, discussions, and textual analysis.","Prerequisites, FREN 300, and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: LING 564.
"
FREN 565,"  French Phonetics and Phonology",3,"
 Study of the sound system and prosody features of standard French, emphasizing practical application in a variety of oral activities. Requires learning linguistic terminology and the phonetic alphabet","Prerequisite, FREN 255, 260, or 262; permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: LING 565.
"
FREN 566,"  Structure of Modern French",3,"
 Introduction to phonology, morphology, and syntax of modern standard French. Application of modern linguistic theory to the teaching of French.","Prerequisites, FREN 300, and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,,"Letter gradeSame as: LING 566.
"
FREN 575,"  20th- and 21st-Century Francophone Literature and the Visual Arts",3,"
 Evolution of francophone literature from a literary and cultural perspective (Maghreb, Africa, Caribbean Islands, and Canada).","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 576,"  Francophone Cultural Studies",3,"
 An examination of national and transnational identity within European culture and recent economic and ethnologic changes in Western Europe and France.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 583,"  18th-Century French Literature and Culture",3,"
 Intensive study of a major 18th-century writer.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the requisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 585,"  Libertinism and Sexuality",3,"
  In-depth study of the genealogy of the concept of libertinage as a philosophical discourse and aesthetic manifestation.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the requisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 586,"  Studies in French Cinema",3,"
Recommended preparation for French majors and minors, FREN 300 and one of FREN 255, 260, or 262; for all other students, CMPL 143. Themes, periods, and movements in the history of French cinema. The course may cover early cinema, silent film, poetic realism of the 1930s, postwar cinema, the French New Wave, or late twentieth- and early twenty-first century cinema. Taught in English or French. See department announcements for current topic and language of instruction.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 590,"  Special Topics in French and Francophone Studies",3,"
 Examines selected topics in French and francophone studies. Content varies by semester and instructor.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the requisites.",,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
FREN 601,"  French for Reading",3,"
French language for reading. For students with no background in French or those needing a review of grammatical structures and vocabulary in preparation for the reading knowledge exam for graduate degrees (FLPA).",,,,"Letter grade.
"
FREN 611,"  French Novelists of the 20th Century",3,"
 Evolution of the novel in France up to the nineties.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the requisites.",,,"Letter grade.
"
FREN 617,"  Framing Identities: Franco-Arab Transvisual Transcultural Contexts",3,"
 This course focuses on the representation of identities in Franco-Arab contexts and in various artistic productions (fiction, photography, paintings, comics, films, etc.), with a special focus on Algeria, Tunisia, France, Lebanon, and Québec.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.","VP, GL.",,"Letter grade.
"
FREN 670,"  17th-Century French Literature and Culture",3,"
 In-depth study of a particular aspect of 17th-century literature and culture. Possible topics are the court and its elsewhere, Frenchness and foreignness in the 17th century, theater and theatricality, enchantment and disenchantment.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 675,"  Literature and Enlightenment, 17th -18th Centuries",3,"
 This seminar examines 17th- and 18th-century French literature in relation to the intellectual, social, and political movements of the Enlightenment. See department announcements for current topic and reading list. In French. Primarily for graduate students; advanced undergraduates may enroll with permission of the instructor.","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 687,"  Diaspora and Transculturalism in Québécois Literature",3,"
 Evolution of identity and nationhood in Québécois literature from the 1960s to the present, including the study of the literature of immigration (diasporic or littrature migrante).","Prerequisites, FREN 300 and one additional course above FREN 330; permission of the instructor for students lacking the prerequisites.",,"May be repeated for credit. 9 total credits. 3 total completions.","Letter grade.
"
FREN 690,"  Special Topics in French and Francophone Studies",3,"
 Examines selected topics in French and francophone studies. Content varies by semester and instructor.","Prerequisites, FREN 300, and 370, 371, or 372.",,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
FREN 691H,"  Honors Thesis in French",3,"
Required of students reading for honors. Preparation of an essay under the direction of a member of the faculty. Topic to be approved by thesis director in consultation with honors advisor.",,"EE- Mentored Research.",,"Letter grade.
"
FREN 692H,"  Honors Thesis in French",3,"
Restricted to senior honors candidates. Second semester of senior honors thesis. Thesis preparation under the direction of a departmental faculty member.",,"EE- Mentored Research.",,"Letter grade.
"
FREN 714,"  French Drama and Film",3,"
Semiotic readings in French and Francophone theater at the crossroads of cultures from the avant-garde to postmodernism.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 726,"  French Feminist Theory",3,"
An introduction to feminist literary theory, focusing on feminist writings from France (in translation) and their sources in psychoanalysis and poststructuralism. Anglo-American counterparts and adaptations of the French theorists in the United States will also be treated.",,,,"Letter gradeSame as: WGST 726.
"
FREN 734,"  17th-Century Drama",3,"
Readings in 16th and 17th-century French theater, Crébillion père and Voltaire. Selection of texts will be announced by the instructor.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 784,"  Philosophers of the Enlightenment",3,"
Intellectual currents (religious, scientific, epistemological) and morals as reflected in such writers as Bayle, la Mettrie, Condillac, Helvétius, d'Holbach, the Encyclopedists, and others.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 789,"  Franco-Asian Encounters",3,"
Cultural encounters between France, Vietnam and China and overview of the French presence in Vietnam from the 1880's to the end of the colonial period in 1954.",,,,"Letter grade.
"
FREN 790,"  Special Topics in French and Francophone Studies",3,"
Examines selected topics in French and francophone studies. Content varies by semester and instructor.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
FREN 794,"  French 19th-Century Post-Romantic Poetry",3,"
A study of the evolution of poetry and poetics in modernity beginning with Baudelaire.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 795,"  The French Realistic and Naturalistic Novel",3,"
A study of major realistic and naturalistic novelists (Flaubert, the Goncourts, Daudet, Zola, Maupassant, and Huysmans).",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 796,"  French Brief Fiction of the 19th Century and/or 20th Century",3,"
A study of short narrative as a hybrid genre from a literary and cultural perspective.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 797,"  Fin-de-Siècle Literatures",3,"
Fiction from the 1880s through WWI and its aftermath: modernity (the1850s), decadence, naturalism, the Avant-garde, and the belle époque.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
FREN 840,"  Special Readings",115,"
Doctoral students only.",,,"May be repeated for credit; may be repeated in the same term for different topics.","Letter grade.
"
FREN 890,"  Seminar",3,"
Topic determined by instructor and announced in advance.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
FREN 992,"  Master's (Non-Thesis)",3,"
Master's Thesis Substitute",,,"May be repeated for credit. 
",
FREN 993,"  Master's Research and Thesis",3,"
",,,,
FREN 994,"  Doctoral Research and Dissertation",3,"
Research in a special field under the direction of a member of the graduate faculty.",,,"May be repeated for credit. 
",
