code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
HBEH 733,"  Introduction to Program Management",3,"
An introductory overview of health education program management. A practical study of personnel and financial management issues including staff development, recruitment, performance appraisal, budget preparation and monitoring. Three lecture hours per week.",,,,"Letter grade.
"
HBEH 740,"  Health Behavior Practice I",3,"
This is the first part of year-long course covering key principles of health education practice. The coursework will be conducted in modules. HBEH Practice I will cover community engagement/assessment and intervention, development, adaptation, and implementation. The course will draw from the expertise of a wide range of faculty and practitioners.",,,,"Letter grade.
"
HBEH 741,"  Health Behavior Practice II",3,"
This is the second part of a year-long course covering key principles of health education practice. Coursework will be conducted in modules. HBEH Practice II will cover evaluation, as well as sustainability, dissemination, and translation. The course will draw from the expertise of a wide range of faculty and practitioners.",,,,"Letter grade.
"
HBEH 742,"  MPH Practicum",1,"
The practicum is an individual field training opportunity that serves as a bridge between a student's academic training and applied public health practice. Majors only.",,,"May be repeated for credit. 2 total credits. 2 total completions.","Letter grade.
"
HBEH 743,"  Program Intervention, Implementation, and Monitoring II",14,"
 Application of methods to analyze and interpret data regarding the effectiveness of health education interventions. Students work under faculty advisers to assess the effectiveness of interventions implementation in HBEH 742.","Prerequisite, HBEH 742.",,,"Letter grade.
"
HBEH 744,"  Research Practicum for MSPH-to-PhD Students I",12,"
Individually designed and mentored research practicum for enhancing knowledge and skills in research through work on a research project.",,,"May be repeated for credit. 2 total credits. 2 total completions.","Letter grade.
"
HBEH 745,"  Research Practicum for MSPH-to-PhD Students II",12,"
 Mentored research practicum in writing a publishable manuscript.","Prerequisite, HBEH 744.",,"May be repeated for credit. 2 total credits. 2 total completions.","Letter grade.
"
HBEH 746,"  Community-Led Capstone Project",3,"
Capstone (HBEH 746/992) is a year-long, community-led, group-based, mentored service-learning course that gives students an opportunity to apply HB MPH knowledge and skills to community-identified public health projects in partnership with local organizations. As the culminating experience of the HB MPH program, the products produced for this course serve as a substitute to The Graduate School's master's thesis requirement.",,,,"Letter grade.
"
HBEH 748,"  Design Thinking for the Public Good",3,"
This course will train an interdisciplinary group of graduate students to apply the mindsets, methods, and process associated with design thinking (i.e. human-centered design) to solve real world problems. Design thinking is a creative problem solving process that prioritizes ethnographic market research, convergent and divergent thinking, as well as rapid prototyping. Students will collaborate with community members to design solutions (products, services, etc.) that are desirable, feasible, and viable.",,,,"Letter grade.
"
HBEH 749,"  mHealth for Behavior Change",2,"
This special topics seminar examines the impact and potential of mobile health interventions and apps for health behavior change. The overall course objective is to understand state of the science and future potential to leverage mobile phones and wearable technologies in innovative and powerful behavior change interventions to improve health.  The course considers adaptation of eHealth interventions for mobile delivery, unique opportunities with mHealth, data collection via mobile devices and sensors, and using the data.",,,,"Letter grade.
"
HBEH 750,"  Interpreting Health Behavior Research",2,"
This course reviews quantitative methods in health behavior research, focusing on validity of conclusions drawn from observational and evaluation studies. The goal is to help public health practitioners be savvy consumers of published research studies and to identify the strengths and weaknesses of planned programs. Permission of the instructor required for non-majors.",,,,"Letter grade.
"
HBEH 751,"  The Role of Evaluation in Health Education",2,"
Emphasis on methods to show the importance of evaluation in health education program planning and developing skills in formative evaluation design, emphasizing analysis that contributed to decision making regarding programs. Two lecture hours per week.",,,,"Letter grade.
"
HBEH 752,"  Health Behavior Survey Methods",2,"
This course is a critical examination and application of the concepts and methodologies necessary for effectively selecting, adapting, implementing, and evaluating evidence-based public health interventions. Restricted to Health Behavior MPH Concentration Students, others must seek permission of instructor.",,,,"Letter grade.
"
HBEH 753,"  Qualitative Methods in Health Behavior",3,"
 Approaches to designing qualitative research studies for the development and evaluation of public health programs. Emphasis is on the practice of collecting and analyzing data from individual interviews, focus group discussions, and observations. All students in the course are required to have completed CITI Human Subjects Training. Information on completing the training can be found at the CITI website: http://www.citiprogram.org/default.asp?language=english.","Prerequisite, HBEH 750.",,,"Letter grade.
"
HBEH 754,"  Advanced Qualitative Research Methods in Health Behavior and Health Research",3,"
 This course provides advanced graduate students in public health and related fields the opportunity to explore different analytic approaches and techniques and develop analysis and writing skills. Students will apply methods they learn to analyze, interpret and write-up the results of their own qualitative research.","Prerequisite, HBEH 753.",,,"Letter grade.
"
HBEH 755,"  Popular and Empowerment Education for Health Educators",3,"
Explore empowerment education and popular learning methodologies within the context of health education, creating opportunities for dialogue between theory and practice. Examine adult learning theories, participatory learning concepts, and community development techniques. Will also discuss issues of power between practitioners, health educators, and the community.",,,,"Letter grade.
"
HBEH 756,"  Social and Peer Support in Health: An Ecological and Global Perspective",3,"
Course will survey social support in health, including the nature and key processes of social support, cultural influences in different countries, and approaches to promoting peer support in health promotion around the world. Term assignment will entail planning a peer support program or research project of the student's choice.",,,,"Letter grade.
"
HBEH 760,"  Research Methods with Health Behavior Applications I",3,"
Permission of the instructor for non-majors. Fundamentals of quantitative research in health behavior, including conceptualization of research questions and hypotheses, sampling, and experimental and observational research designs.",,,,"Letter grade.
"
HBEH 761,"  Generalized Linear Modeling with Health Behavior Applications",4,"
Permission of the instructor for non-majors. Fundamentals of regression with continuous and categorical outcome data, including techniques to assess mediation. Applications with health behavior data.",,,,"Letter grade.
"
HBEH 762,"  Multilevel Modeling with Applications to Health Behavior",13,"
 This course prepares students to analyze nested or longitudinal data using random coefficient models using SAS. Three hours per week.","Prerequisite, HBEH 761.",,,"Letter grade.
"
HBEH 763,"  Scale Development Methods",3,"
 The purpose of this course is to provide students with a foundational theoretical knowledge of psychological assessment and a skills-oriented understanding of common qualitative and quantitative analytical techniques for scale construction. A secondary course objective is to expose students to structural latent variable models and related advanced latent variable modeling techniques relevant to scale development. This course is intended for doctoral students. Previously offered as HBEH 852.","Prerequisite, HBEH 750; Permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
HBEH 765,"  Cancer Prevention and Control Seminar",3,"
An interdisciplinary overview of cancer prevention and control. Emphasis on projects and activities from perspectives of epidemiology, health behavior and education, and health policy and management. Appropriate research design and methodologies are covered.",,,,"Letter gradeSame as: HPM 765, EPID 772.
"
HBEH 772,"  Planning, Implementing, and Evaluating Health Behavior Interventions",2,"
 Designed to provide practical tools that can be used in real world settings, this course will examine methods to plan health behavior interventions and determine if and how a particular health-related program works. Several major types of evaluation will be covered, with emphasis on process and impact evaluation. Restricted to Health Behavior MPH Concentration Students.","Prerequisites, SPHG 711, SPHG 712, SPHG 713, HBEH 730, and HBEH 750.",,,"Letter grade.
"
HBEH 775,"  Introduction to Public Health Policy and The Policy-Making Process",3,"
This course introduces students to skills they will need to effectively assess and influence a policy process.",,,,"Letter grade.
"
HBEH 780,"  Program Planning and Proposal Development for Global Health",3,"
This course is designed to introduce students to key concepts in global health program planning and proposal development. You will learn how to consider context when designing programs, design programs based on theory and evidence, and consider key operational issues in planning. This is a required course for the Global Health MPH concentration. For those outside of the concentration, permission to enroll will be considered on a case-by-case basis. Restricted to Global Health MPH students.",,,,"Letter grade.
"
HBEH 782,"  Professional Development for Global Health",1,"
 Professional Development is part of the required training sequence for second year MPH students in the Global Health concentration.","Prerequisites, MHCH 780 and HBEH 781.",,,"Letter grade.
"
HBEH 784,"  Implementation Science in Global Health",3,"
Implementation science aims to improve health through the translation of evidence-based intervention into routine care.  This course will provide an overview of the foundational skills of implementation science in global health including tailoring to the local context, systematic approaches to identifying implementation barriers and selecting appropriate implementation strategies, and using rigorous study designs to evaluate implementation outcomes. Restricted to students enrolled in the Global Health MPH Concentration.",,,,"Letter grade.
"
HBEH 785,"  Critical issues in work, worker and workplace health",3,"
This course prepares students to contribute as members of an interdisciplinary team to protect and promote workers' health. Students will learn that work is a social determinant of health and explore the context in which worker health protection/promotion practitioners work. Students will be able to summarize key regulations and policies that impact work and worker health.",,,,"Letter gradeSame as: ENVR 795.
"
HBEH 786,"  Essential Methods for Evaluating Worker and Workplace Health",3,"
Required course for the graduate certificate in Total Worker Health. Students in this course will develop skills for deploying a comprehensive, multi-level assessment of worker and workplace health. Students will draw on the evidence base to articulate a plan for engaging employees in assessments; describe how to conduct individual worker assessments ethically and legally; conduct several types of organizational assessment; summarize administrative data (such as use of sick leave in the worksite) and practice communicating",,,,"Letter grade.
"
HBEH 787,"  Planning, Implementing and Evaluating Total Worker Health Interventions",3,"
 Required course for the graduate certificate in Total Worker Health. Students in this course will apply the Comprehensive Planning-Implementation-Evaluation Framework to recommend a Total Worker Health intervention to address the needs of a specific group of workers. They will learn to use multiple data sources to identify a priority worker health/safety issue; identify and/or adapt worker-health interventions from the literature; and write an implementation and evaluation plan for their Total Worker Health intervention.","Prerequisite, HBEH 786; Pre- or Corequisite, HBEH 785 or ENVR 795.",,,"Letter grade.
"
HBEH 788,"  From Data to Action: Analyses to Link Public Health Research and Policy Decision-Making",3,"
This course examines that ways that science is used - and not used - to solve public health problems. As a foundation, Multiple Streams Theory is used to identify windows of opportunity for policy change. The course then surveys a range of methods designed to seize open windows to encourage policy change in one of seven ways: 1) Framing compelling problem statements, 2) Demonstrating public support, 3) Measuring effectiveness, 4) Predicting potential impacts of policy.",,,,"Letter grade.
"
HBEH 795,"  E-Health",3,"
An overview of the positive and negative impacts of the Internet on public health. Covers research, evaluation sites, ethics, and use of theory that addresses key public health problems.",,,,"Letter gradeSame as: MEJO 795.
"
HBEH 799,"  Special Studies in Behavior Change",16,"
Experimental course to be offered by faculty to determine the need and demand for the subject. Topics will be chosen by faculty based on current public health issues.",,,,"Letter grade.
"
HBEH 800,"  Social Psychological Theories of Individual Health Behavior",3,"
 Selected social psychological theories and their relationship to health promotion, disease prevention, and patient education. Three lecture hours per week.","Prerequisite, HBEH 730; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
HBEH 802,"  Social Determinants of Health: Theory, Method, and Intervention",3,"
 Discussion and readings will focus on population vs. individual perspectives on health, risk conditions vs. risk factors, concepts of causation, and knowledge development as a historic and social process. Course will also examine macro-level determinants of population health.","Prerequisite, EPID 600.",,,"Letter gradeSame as: EPID 825.
"
HBEH 811,"  Development and Evaluation of Health Promotion and Disease Prevention Interventions",3,"
Permission of the instructor for non-majors. Doctoral seminar on application of theory and empirical evidence to intervention development, evaluation paradigms, and methods of process and outcome evaluations.",,,,"Letter gradeSame as: NUTR 811.
"
HBEH 812,"  Professional Development for Doctoral Students I",2,"
Focus is on professional development competencies needed for doctoral training and career advancement. Emphasis is on topics relevant to students early in training.",,,,"Letter grade.
"
HBEH 813,"  Professional Development for Doctoral Students II",1,"
Focus is on professional development competencies needed for doctoral training and career advancement. Emphasis is on topics relevant to students nearing the dissertation phase and training completion.",,,,"Letter grade.
"
HBEH 815,"  Foundations of Health Behavior I",3,"
A critical examination of the conceptual, theoretical, and empirical bases of public health and health education, health transitions, globalization, and issues around social justice. Restricted to doctoral students majoring or minoring in Health Behavior.",,,,"Letter grade.
"
HBEH 816,"  Foundations of Health Behavior II",3,"
A critical examination of the social determinants of health, health disparities, principles of individual and collective behavior and behavior change, and the role of health behavior in emerging public health issues. Restricted to doctoral students majoring or minoring in Health Behavior.",,,,"Letter grade.
"
HBEH 825,"  Seminar in Interdisciplinary Health Communication",3,"
 Permission required for nonmajors. Interdisciplinary overview of communication theory and research and critical analysis of applications of theory to interventions using communication for health.Three hours per week.","Prerequisite, HBEH 730.",,,"Letter gradeSame as: MEJO 825.
"
HBEH 840,"  Advanced Field Training in Health Education",13,"
Open to doctoral students in the department. Under guidance by faculty and field counselors, students assume major responsibility for planning, executing, and evaluating community health education projects. Field fee: $125.",,,,"Letter grade.
"
HBEH 841,"  Advanced Field Training",0,"
",,,,
HBEH 842,"  Primary Practicum for Doctoral Students",14,"
Individually designed and mentored practicum for gaining and strengthening skills in research.",,,"May be repeated for credit. ","Letter grade.
"
HBEH 843,"  Secondary Practicum for Doctoral Students",14,"
Individually designed and mentored practicum for gaining and strengthening skills in teaching, research, or another area relevant to professional goals.",,,"May be repeated for credit. ","Letter grade.
"
HBEH 850,"  Research Manuscript Development",3,"
 This seminar is designed to help advanced students refine conceptual and writing skills essential to the production of a manuscript based on already collected qualitative and quantitative data. Three hours per week.","Prerequisite, HBEH 751 or 860.",,,"Letter grade.
"
HBEH 851,"  Causal Modeling and Structural Equations",3,"
 This seminar is designed to refine a wide range of research skills in health behavior by using data collected by others. Three seminar hours per week.","Prerequisite, BIOS 545; Permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
HBEH 860,"  Research Proposal Development",3,"
Restricted to doctoral students in department. Integration and application of detailed components of research methods to preparation and writing of a research grant proposal. Introduction to proposal submission and review process for various funding agencies.",,,,"Letter grade.
"
HBEH 861,"  Global Mental Health",3,"
Global fundamentals, characteristics, public health impacts, prevention, and management of mental health and mental illness. Master¿s and doctoral students, fellows, and upper-level undergraduates.",,,,"Letter grade.
"
HBEH 891,"  Special Studies in Behavior Change",16,"
An independent course designed for study areas of natural or planned change; personal and nonpersonal methods, in health related fields. To be arranged with faculty in each case.",,,,"Letter grade.
"
HBEH 892,"  Special Topics in Program Design and Evaluation",16,"
Required preparation, to be arranged with the faculty in each case. An independent course of study designed for students who wish to pursue advanced studies in program design and evaluation. Repeatable within degree (for six hours).",,,"May be repeated for credit. ","Letter grade.
"
HBEH 893,"  Special Studies in Behavior Change",16,"
An independent course of study for students who wish to pursue studies in social class and variations in planned change. To be arranged with faculty in each case. Fall, spring, and summer.",,,,"Letter grade.
"
HBEH 897,"  Advanced Topics in Health Behavior",16,"
For doctoral students who wish to pursue an independent study or research in a selected area. Student will work with a faculty member in designing the study.",,,,"Letter grade.
"
HBEH 960,"  Principles and Practices of Alternative and Complementary Medicine",3,"
This course is designed to introduce medical students and other health professionals to the underlying philosophies, practitioners, techniques, and evidence of efficacy of alternative therapeutics currently in use in the United States, including chiropractic, dietary, mind-body, acupuncture, homeopathy, and healing.",,,,"Letter grade.
"
HBEH 992,"  Master's (Non-Thesis)",3,"
Capstone is a year-long, group-based, mentored, service-learning course. Over the course of two semesters, each team works with a partner organization and its stakeholders to produce a set of deliverables. Capstone sessions provide opportunities for students to prepare for, reflect upon, cross-share about, and present their Capstone projects. Majors only.
",,,,
HBEH 994,"  Doctoral Research and Dissertation",3,"
",,,,
