code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
APPL 421,"  Synthesis of Polymers",3,"
 Synthesis and reactions of polymers; various polymerization techniques.","Prerequisites, CHEM 251 and 262 or 262H.",,,"Letter gradeSame as: CHEM 421.
"
APPL 422,"  Physical Chemistry of Polymers",3,"
 Polymerization and characterization of macromolecules in solution.","Prerequisites, CHEM 420 and 481.",,,"Letter gradeSame as: CHEM 422.
"
APPL 423,"  Intermediate Polymer Chemistry",3,"
 Polymer dynamics, networks and gels.","Prerequisite, CHEM 422.",,,"Letter gradeSame as: CHEM 423.
"
APPL 430,"  Optical Instrumentation for Scientists and Engineers",3,"
 This is an introduction to methods of automatic computation of specific relevance to biomedical problems. Sampling theory, analog-to-digital conversion, and digital filtering will be explored in depth. Previously offered as APPL 460.","Prerequisite, MATH 383.",,,"Letter grade.
"
APPL 435,"  Nanophotonics",3,"
 This course introduces the principles of nanophotonics - an emerging frontier at the nexus of nanotechnology and photonics that deals with light-matter interactions at the nanometer scale. The course will cover the theoretical foundations of nanoscale materials and optics, fabrication and characterization of optical nanostructures, plasmonics, nanomanipulation by optical tweezers, electrodynamic simulations, nanoscale light emitters, and applications of nanophotonics.","Prerequisites, PHYS 117 and CHEM 251.",,,"Letter grade.
"
APPL 465,"  Sponge Bob Square Pants and Other Soft Materials",3,"
What kind of material is Sponge Bob made of? What about the slime of his pet snail, Gary? We are taught that there are three states of matter: solid, gas, and liquid. However, in our daily lives we encounter materials that challenge this simple description such as foams, pastes, gels, soap, and rubber. These are Soft Materials and in this course we will learn about their special properties.",,,,"Letter grade.
"
APPL 470,"  Fundamentals of Materials Science",3,"
  Crystal geometry, diffusion in solids, mechanical properties of solids, electrical conduction in solids, thermal properties of materials, phase equilibria.","Prerequisite, CHEM 482 or PHYS 128. Pre- or corequisite, PHYS 441.",,,"Letter gradeSame as: CHEM 470.
"
APPL 472,"  Chemistry and Physics of Electronic Materials Processing",3,"
 Permission of the instructor. A survey of materials processing and characterization used in fabricating microelectronic devices. Crystal growth, thin film deposition and etching, and microlithography.","Prerequisite, CHEM 482 or PHYS 117 or 119.",,,"Letter gradeSame as: PHYS 472, CHEM 472.
"
APPL 473,"  Chemistry and Physics of Surfaces",3,"
 The structural and energetic nature of surface states and sites, experimental surface measurements, reactions on surfaces including bonding to surfaces and adsorption, interfaces.","Prerequisite, CHEM 470.",,,"Letter gradeSame as: CHEM 473.
"
APPL 475,"  Design and Fabrication of Fluids Monitoring Devices",1,"
Review of fluid mechanics including the fundamentals of pressure/flow relationships, fluid properties, and flow regimes. Students will design and create physical prototypes that demonstrate specific concepts and measure defined parameters. Students will use the BeAM makerspace network extensively to make things that illustrate fluid device design. Class time will include exercises to reinforce concepts and a guided design activity to create a physical device. Required preparation: BeAM orientation, laser training, and 3D-printer training.",,,,"Letter grade.
"
APPL 490,"  Special Topics",13,"
Topics vary from semester to semester.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 9 total completions.","Letter grade.
"
APPL 491L,"  Materials Laboratory I",2,"
 Structure determination and measurement of the optical, electrical, and magnetic properties of solids.","Prerequisites, APPL 470 and PHYS 351.",,,"Letter gradeSame as: PHYS 491L.
"
APPL 492L,"  Materials Laboratory II",2,"
 Continuation of PHYS 491L with emphasis on low- and high-temperature behavior, the physical and chemical behavior of lattice imperfections and amorphous materials, and the nature of radiation damage.","Prerequisite, APPL 491L or PHYS 491L.",,,"Letter gradeSame as: PHYS 492L.
"
APPL 493,"  Internship in Applied Physical Sciences",3,"
An ideal internship provides students with practical experience in an organization outside of UNC, doing work that is relevant to their UNC education. The internship should develop and enhance the students' professional skill sets and involve experiences that allow students to have responsibility for results that are of value to the organization.",,"EE- Academic Internship.",,"Letter grade.
"
APPL 495,"  Mentored Research in Applied Physical Sciences",3,"
Students undertake independent research with a faculty mentor. In order to register for this class, students must submit a learning contract and research proposal for approval. At the end of the semester, students submit a final report that describes their research. Students are encouraged to present their work either internally at UNC or externally at a conference or symposium.",,"EE- Mentored Research.",,"Letter grade.
"
APPL 520L,"  Polymer Chemistry Laboratory",2,"
 Various polymerization techniques and characterization methods. One four-hour laboratory each week.","Pre- or corequisite, CHEM 420 or 421 or 425.","EE- Mentored Research.",,"Letter gradeSame as: CHEM 520L.
"
APPL 573,"  Introductory Solid State Physics",3,"
 Crystal symmetry, types of crystalline solids; electron and mechanical waves in crystals, electrical and magnetic properties of solids, semiconductors; low temperature phenomena; imperfections in nearly perfect crystals.","Prerequisite, PHYS 421; permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: PHYS 573.
"
APPL 590,"  Special Topics in Applied Physical Sciences",3,"
Advanced specialty topics in applied physical sciences for undergraduates and graduates.",,,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
APPL 690,"  Special Topics in Applied Physical Sciences",3,"
Advanced specialty topics in applied physical sciences for undergraduate and graduates.",,,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
APPL 760L,"  Nanofabrication/micro-electromechanical systems (MEMS) Laboratory",2,"
Permission of the instructor. A laboratory course covering fabrication technologies for building materials and structures in biomedical devices, electronics, MEMS, and nanomedicine. The course includes lectures on thin film deposition, etching, and photolithography and hands-on laboratories to apply knowledge and practice skills covered in the lectures.",,,,"Letter grade.
"
