code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
GLBL 381,"  Great Decisions",1,"
Eight evening guest lectures, with a discussion session after each, on eight issues in current foreign policy. May be repeated for credit. Students may not receive credit for both GLBL 381 and POLI 381.",,,"May be repeated for credit. 3 total credits. 3 total completions.","Pass/Fail.
"
GLBL 382,"  Latin American Migrant Perspectives: Ethnography and Action",3,"
This class combines fieldwork, oral history, and service learning in a course that examines concepts of globalization, migration, and transnationalism, and their intersections with anthropological theory and practice.",,"EE- Field Work.",,"Letter grade.
"
GLBL 383,"  Global Whiteness",3,"
This course looks at race as a theory and practice as it has been constructed in academic disciplines, popular culture, and social struggle.",,"HS, GL.",,"Letter grade.
"
GLBL 390,"  Current Topics in Global Studies",3,"
Topics vary from semester to semester.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
GLBL 394,"  Great Decisions and International Relations",2,"
 This course links the Great Decisions lecture series with readings and analyses of international relations. Its purpose is to provide the students on the Great Decisions coordinating committee with a practical and intellectual engagement with United States foreign policy and global issues.","Pre- or corequisite, GLBL 381.",,"May be repeated for credit. 6 total credits. 3 total completions.","Pass/Fail.
"
GLBL 413,"  Socialist and Decolonial Ecologies",3,"
 This course will focus on the relation of capitalism and anthropogenic climate change and feature Marxist and Indigenous critiques of capitalism's responsibility for climate change. We will feature an interdisciplinary lens - philosophy, feminist geography, cultural anthropology, socialist economics - that will analyze how the anthropocentric subject of the Enlightenment separated itself from its natural environment.","Prerequisite, GLBL 210.","BN.",,"Letter grade.
"
GLBL 415,"  Dealing with Difference: Criminal Justice, Race, and Social Movements in Globalization",3,"
Recommended preparation, GLBL 210. This course is dedicated to understanding how sameness and difference are used and contested globally, in particular through the criminal justice system and its intersection with race and capitalism. The course pays particular attention to popular social movement responses, and what they say to theories of difference, globalization, and social change.",,"GL, US.",,"Letter grade.
"
GLBL 450,"  Social Change in Times of Crisis: Knowledge, Action, and Ontology",3,"
Examines dominant, alternative, and emergent narratives of change and the future from around the world. Takes as a premise that we live in a period of multidimensional crises characterized by uncertainty and conflict about how to pursue sustainable economic, ecological, political, social, and cultural projects. Honors version available",,,,"Letter grade.
"
GLBL 481,"  NGO Politics",3,"
This course will investigate how nongovernmental organizations emerge, how they structure their organizations, how they function, and how they influence public policy. Honors version available",,,,"Letter grade.
"
GLBL 482,"  Soviet and Post-Soviet Politics and Institutions",3,"
This course is an introduction to the history and contemporary politics of the post-Soviet region and explores topics of religious, ethnic, and identity politics; international influences; and civil society and social movements. Honors version available",,,,"Letter grade.
"
GLBL 483,"  Comparative Health Systems",3,"
This course provides students with an understanding of the origins and comparative performance of a range of international healthcare systems. Honors version available",,,,"Letter grade.
"
GLBL 484,"  History and Politics of Central Asia",3,"
This course is an introduction of the history, politics, and societies of Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, and Uzbekistan. The class explores the foundations and conditions of change in the modern history of these societies and investigates how these issues influence contemporary politics.",,,,"Letter grade.
"
GLBL 485,"  Comparative Development",3,"
This course is an APPLES service-learning course whose goal is to integrate real-world experience working with development-oriented organizations, theoretical discussions about the origins and evolution of development thinking, and exposure to the challenges facing practitioners of development, in some of its many substantive and geographical contexts.",,"EE- Service Learning.",,"Letter grade.
"
GLBL 486,"  Sports and Globalization",3,"
This course explores some of the relationships between sports and globalization and will delve into sports as an important social and cultural practice within larger social, cultural, and political forces shaping studies of globalization. Honors version available",,,,"Letter grade.
"
GLBL 487,"  Social Movements: Rethinking Globalization",3,"
This course explores the history, objectives, and manifestations of global social movements. Honors version available",,,,"Letter grade.
"
GLBL 489,"  Paradigms of Development and Social Change",3,"
By deliberately juxtaposing questions of global development with an investigation of approaches in community organizing locally--both through course material and service-learning assignments--the course encourages students to develop a more critical understanding of the relationship between development projects and emancipatory frameworks. Honors version available",,"BN, EE- Service Learning.",,"Letter grade.
"
GLBL 490,"  Current Topics",3,"
Current topics in international and area studies.  Topics vary by semester.",,,,"Letter grade.
"
GLBL 491H,"  Major Controversies in Human Rights",3,"
A forum for exploring conceptual and practical problems related to the emergence of a global human rights regime after World War II. The course analyzes relevant arguments, and students will consider whether it is possible to construct a coherent, workable, universally accepted system for articulating and enforcing human rights norms.",,,,"Letter grade.
"
GLBL 492,"  Global Food Films",3,"
Thinking about one of our most basic human needs illuminates aspects of our own everyday lives, such as our relationship to nature, other cultures, and to history, as well as our general assumptions about humanity. Students will study films that explore cross-cultural differences in the social and philosophical understandings of what it is to be human. Honors version available",,"VP.",,"Letter grade.
"
GLBL 560,"  Human Rights, Ethics, and Global Issues",3,"
This seminar examines the political, economic and intellectual developments that led to the emergence of human rights as a global phenomenon historically and in the current phase of globalization. Also engages with debates concerning the role of human rights as an ethical philosophy in thinking through global issues.",,"GL.",,"Letter grade.
"
GLBL 691H,"  Honors in Global Studies",3,"
Permission of the instructor. Preparation for writing the honors thesis.",,"EE- Mentored Research.",,"Letter grade.
"
GLBL 692H,"  Honors in Global Studies",3,"
Permission of the instructor. Completion of the honors thesis and an oral examination of the thesis.",,"EE- Mentored Research.",,"Letter grade.
"
GLBL 700,"  Introduction to Research and Theory in Global Studies",3,"
Global studies examines world systems, transnational processes, and global-local interactions from a multi-disciplinary perspective. This course will introduce students to current interdisciplinary theoretical approaches to global studies and examine the primary topics of contemporary research relating to the rise of a complex but increasingly integrated world society.",,,,"Letter grade.
"
GLBL 701,"  Political Economy of Development",3,"
Presents foundational theories, concepts, and empirical research regarding the political economy of development. In content, course will define this topic broadly, from considering the political and economic dynamics of the international community (e.g., aid) as well as the intersection of economics and politics in comparative perspective (e.g., democratization and development).",,,,"Letter grade.
"
GLBL 702,"  Global Politics, Institutions, and Societies",3,"
This course will address global governance and global public policy; interactions among states, international organizations, businesses, social movements, and NGOs. It addresses the diffusion and promotion of democracy and other norms and the interactions between political institutions and social cleavages. Students with this concentration must take one appropriate methodology class.",,,,"Letter grade.
"
GLBL 703,"  Global Migration and Labor Rights",3,"
The course will focus on the interactions of migration, labor rights, human rights, economics, health disparities, and cross-border tensions. Students with this concentration will also take at least one appropriate disciplinary methodology class.",,,,"Letter grade.
"
GLBL 710,"  Monitoring and Evaluation for Peacebuilding Interventions",2,"
This introductory course offers a review of the core concepts, skills and practical steps in monitoring and evaluation of coexistence and peacebuilding interventions. The course will stress participatory methods in monitoring and evaluation, in which multiple stakeholders are involved in the process of planning, collecting, interpreting, synthesizing, and using information. The course will feature case studies, proposals, and organizational evaluation plans and reports.",,,,"Letter grade.
"
GLBL 730,"  Identities and Transitions",3,"
Capstone course for the REEES concentration in the Global Studies MA program. Interdisciplinary course focusing on the variety of problems encountered by the societies of East European countries and successor states of the former Soviet Union in their transition from communism to democracy.",,,,"Letter gradeSame as: POLI 746.
"
GLBL 890,"  Special Topics in Global Studies",13,"
Instructors and topics vary from semester to semester.",,,"May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
GLBL 893,"  Global Studies Internship and Field Experience",19,"
Students may earn academic credit toward degree requirements for completion of an internship or other field experience. Internship and work load must be approved by the Director of Graduate Studies. Specific guidelines must be followed earn academic credit.",,,,"Letter grade.
"
GLBL 896,"  Independent Reading and Research",3,"
Permission of the instructor. Reading and research on special topics in global studies.",,,"May be repeated for credit; may be repeated in the same term for different topics; 6 total credits. 2 total completions.","Letter grade.
"
GLBL 992,"  Master's (Non-Thesis)",3,"
Master's thesis substitute paper; permission of the instructor required.",,,"May be repeated for credit. 
",
GLBL 993,"  Master's Research and Thesis",36,"
",,,,
