code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
DHYG 362,"  Community Dental Health Internship",1,"
This course is designed to help the senior dental hygiene student to apply the knowledge gained in DHYG 352 about assessing, planning, implementing and evaluating a dental health program plan for an assigned community of people. The assigned communities include Smart Start Centers, Senior Centers and Nursing and Rehabilitation Centers. Students will work in groups to visit the assigned centers and develop and carry out a dental health program during the semester. Evaluation of this course will be through the development of a manual, site evaluation and self evaluation.",,"EE- Service Learning.",,"Letter grade.
"
DHYG 363,"  Dental Ethics and Jurisprudence",1,"
This course is designed to present ethical problems in dentistry and to suggest approaches to their resolution. Emphasis will be placed on ethical theory, moral reasoning and behavior, ethical decision making, ethical issues in third party financing and discussing harassment. Case studies will be utilized to discuss various approaches to ethical decision making.",,,,"Letter grade.
"
DHYG 367,"  Clinical Dental Hygiene",4,"
This course is designed to prepare the learner for the transition from student to practitioner. Didactic topics will include a review of the North Carolina dental laws and regulations, recall and office management systems, professional liability, interviewing and team building. The clinical portion of this course is designed to help each student reach clinical competency and prepare for clinical practice.",,,,"Letter grade.
"
DHYG 390,"  Current Topics in Dental Hygiene",1,"
This online course is designed to help the dental hygiene student identify and explore current issues and topics related to dentistry and specifically to dental hygiene. The course will take the format of a study club and will involve student participation in the identification and discussion of the topic selected.",,,,"Letter grade.
"
DHYG 393,"  Dental Hygiene Specialty Practicum",5,"
This course is a culmination of in-depth study in dental hygiene. Through lectures and a series of specialized laboratory, clinical, pediatric dentistry, geriatric dentistry, hospital and/or community dental experiences at selected on and off-campus training sites, the expanding role of the dental hygienist in health care delivery systems is emphasized.",,"EE- Service Learning.",,"Letter grade.
"
DHYG 401,"  Oral Microbiology",2,"
This course emphasizes the microbiological and immunological factors impacting not only the oral environment but the entire human body. Emphasis is placed on clinical applications of microbiology and immunology, which may include some laboratory experiences.",,,,"Letter grade.
"
DHYG 402,"  Special Care in Dentistry",2,"
This course is designed to provide the student with an understanding of the physiological, psychological and sociological aspects of treating patients with special needs. Lectures, self-instructional materials and hands-on experiences will be used to prepare the student to provide dental care to these special population groups.",,,,"Letter grade.
"
DHYG 403,"  Current Concepts in Periodontics",2,"
Current concepts of factors involved in the occurrence and treatment of periodontal disease will be studied through lectures, case presentations and the periodontal literature. Special emphasis will be placed on the potential role of the dental hygienists in periodontal therapy.",,,,"Letter grade.
"
DHYG 405,"  D/PUB HLTH ORG-ADM",2,"
",,,,
DHYG 407,"  ORAL BIOL",2,"
",,,,
DHYG 408,"  CONCEPTS IN PED DEN",2,"
",,,,
DHYG 409,"  GERIATRIC DENT",2,"
",,,,
DHYG 411,"  Death and Dying During Life's Experience",1,"
This course is designed to provide the student with an awareness of the death and dying process. Emphasis will be placed on how the individual views death, societal views of death, coping with death and dying, the grieving process, the funeral process and working with terminally ill patients. An optional field trip will be scheduled to a local funeral home and/or crematorium.",,,,"Letter grade.
"
DHYG 412,"  DENTAL CONSUMER",2,"
",,,,
DHYG 413,"  PREVENTIVE DENT",1,"
",,,,
DHYG 414,"  Radiographic Interpretation",1,"
This course is designed to provide the student with an understanding of theories and principles used in the systematic analysis of dental radiographic images. Lectures and self-instructional resources will be used to expose the student to a variety of diagnostic images representing normal anatomic appearances.",,,,"Letter grade.
"
DHYG 415,"  Advanced Clinical Dental Hygiene",13,"
This course will include a series of seminars and clinical opportunities in a selected dental setting which will provide the student with an in-depth experience in patient management and the development of advanced clinical skills. Self-instructional modules are available for review of clinical techniques for various procedures if needed.",,,,"Letter grade.
"
DHYG 416,"  NURT CARE FOR HAND",2,"
",,,,
DHYG 417,"  Introduction to Dental Office Management",1,"
This course is designed to introduce the student to dental office management and teach the student necessary skills to function as a productive dental team member. Emphasis will be placed on the practical aspects of office management and team building. Course content will focus on hiring and firing, computers, insurance, risk management, conflict resolution and marketing strategies.",,,,"Letter grade.
"
DHYG 421,"  INTRO TO CLIN TEACH",2,"
",,,,
DHYG 422,"  Dental Hygiene Service Learning",2,"
The course is designed to provide the student with service learning experiences to provide oral health screenings, patient education/oral hygiene instructions and referral services in a community-",,"EE- Service Learning.",,"Letter grade.
"
DHYG 423,"  Community-Based Dental Hygiene Service Learning",13,"
This course will include a variety of clinical or community opportunities in a selected community setting which will provide the student with an in-depth experience in community-based dental hygiene care and the development of skills necessary for functioning as a member of an inter-disciplinary team. Self-instructional modules are available for review of clinical techniques for various procedures if needed. Participants must be certified in CPR.",,,,"Letter grade.
"
DHYG 424,"  Educational Foundations and Theory",14,"
Permission of the department.  This course will explore theories in education and the practice of effective pedagogy; including organizing lessons and developing college level courses; understanding learning theories and utilizing active learning and future trends in dental hygiene education; and designing effective measurement and evaluation tools.",,,,"Letter grade.
"
DHYG 427,"  Understanding Complementary and Alternative Therapies in Health Care",2,"
Permission of the department. This course will explore alternative medicine systems, mind-body interventions, biologically based therapies, manipulative and body-based methods and energy therapies which patients may report using.  Alerts and advisories regarding information on drug interactions, harmful side effects and public health advisories will be introduced.",,,,"Letter grade.
"
DHYG 490,"  Special Topics",112,"
Examines selected topics in dental hygiene. Topics and instructor vary.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
DHYG 493,"  Hospital Dentistry Administration and Practice",2,"
Course provides an orientation to the basic principles of hospital administration and the techniques of dental care delivery in the hospital setting. Lectures and selected hospital experiences provide the student with an orientation to health care delivery, including the management of the terminal patient and his/her family.",,,,"Letter grade.
"
DHYG 495,"  Research Methodology",1,"
This course will include topics designed to familiarize the student with the research process from planning a research project and implementing the research plan to evaluating results obtained. The primary emphasis will be on relating topics to research in dentistry and dental hygiene. Each student will participate in a research project on a selected topic.",,,,"Letter grade.
"
DHYG 595,"  Research Methodology II",3,"
Through independent study and individual meetings, this course is designed to provide the student with an opportunity to implement the study designed in the DHYG 495 Research Methodology I course, analyze the data and develop a manuscript. This course will provide an opportunity for the student to be involved in all stages of conducting research.",,,,"Letter grade.
"
