code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
ECON 290,"  Special Topics",13,"
 The goal of the course is to better prepare ECON majors for their careers upon graduation.  We will work on building real-life core transferable skills that will help students in their pursuit of careers not just right out of college but years down the road for jobs that may not have even been created yet. The skills will be both technical as well as working on leadership and teamwork attributes.","Prerequisites, ECON 400 and ECON 410 or permission of the instructor.",,,"Pass/Fail.
"
ECON 291,"  Undergraduate Learning Assistant Seminar and Practicum",13,"
Permission of the instructor. Studies have shown that courses utilizing undergraduate learning assistants have improved quality of instruction, sensitivity to student concerns, and overall student contact. Undergraduate learning assistants also gain an improved knowledge of the subject matter, heightened communication skills, and a sense of membership in the academic community.",,"EE- Service Learning.","May be repeated for credit. 12 total credits. 12 total completions.","Letter grade.
"
ECON 293,"  Internship",3,"
Permission of the director of undergraduate studies. Majors only. A supervised internship appropriate for experiential education in economics. Cannot count toward the economics major. Pass/Fail only.",,"EE- Academic Internship.",,"Pass/Fail.
"
ECON 310,"  Microeconomics: Theory and Applications",3,"
Analysis of the ways in which consumers and business firms interact in a market economy. Students may not receive credit for both ECON 310 and 410.",,,,"Letter gradeSame as: MNGT 310.
"
ECON 320,"  Macroeconomics: Theory and Policy",3,"
Analysis of economic theory and government policy as they relate to such national economic variables as output, income, employment, inflation, investment, and budget and trade deficits. Students may not receive credit for both ECON 320 and 420 or both ECON 320 and 423.",,,,"Letter grade.
"
ECON 325,"  Entrepreneurship: Principles, Concepts, Frameworks, and Fluency",3,"
 This class provides a foundation in key principles, concepts, and fluency in entrepreneurship, specifically in the areas of design thinking, understanding consumers and customers, company strategy, and entrepreneurial finance and capital formation. Additionally, the class introduces important skills and tools important in startups and growth companies such as branding, storytelling and video making. Priority is given to students accepted into the Shuford Minor in Entrepreneurship. Honors version available","Prerequisite, ECON 125; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
ECON 326,"  Social Entrepreneurship",3,"
Examines students' knowledge and understanding of social entrepreneurship as an innovative approach to addressing complex social needs. Affords students the opportunity to engage in a business planning exercise designed to assist them in establishing and launching a social purpose entrepreneurial venture. Honors version available",,,,"Letter gradeSame as: PLCY 326, PLAN 326.
"
ECON 327,"  Business Venturing Workshop",3,"
 A comprehensive survey of commercial venturing throughout the lifecycle of a venture from initial conception to execution and exit. Outlines strategies of entrepreneurs to develop ventures in different commercial markets. Honors version available","Prerequisite, ECON 325 or PLCY 327; permission of the instructor for students lacking the prerequisite.","EE- Academic Internship.",,"Letter grade.
"
ECON 328,"  Arts Entrepreneurship",3,"
 The goal of this course is to build upon the teachings of ECON 125 and ECON 325 by conceptualizing, writing, preparing, and presenting formal business plans for entrepreneurial ventures in the arts. We will examine the challenges and changing nature of entrepreneurship and innovation as they relate to the arts with a goal to provide business world examples of such challenges.","Prerequisites, ECON 101, 125, and 325.",,,"Letter grade.
"
ECON 330,"  Economic History of the United States",3,"
Main features of the American economy: colonial times to the present. Students may not receive credit for both ECON 330 and ECON 430.",,,,"Letter gradeSame as: MNGT 330.
"
ECON 340,"  Introduction to Public Finance",3,"
Principles and practices of the budgetary activities of American governments, federal, state, and local. Students may not receive credit for both ECON 340 and ECON 440.",,,,"Letter grade.
"
ECON 345,"  Public Policy Toward Business",3,"
 Industry structure and its relation to performance; market imperfections; description and analysis of antitrust and regulation. Students may not receive credit for both ECON 345 and ECON 445.","Prerequisite, ECON 310 or 410.",,,"Letter gradeSame as: MNGT 345.
"
ECON 360,"  Survey of International and Development Economics",3,"
An introduction to basic economic concepts critical to understanding issues of economic development and international economics, particularly as they relate to contemporary policy issues facing both developing and industrialized countries. Honors version available",,"SS, GL.",,"Letter grade.
"
ECON 362,"  Exploring Economies",3,"
 During this course, students will explore both microeconomic and macroeconomic principles in the context of a host country.  Students will hone their ability to think like an economist while examining the host country's culture and economy through interactive discussions, activities, and site-visits.  Topics will vary based on location, but could include market structures and prices, market failures, labor markets, trade, economic growth and inequality, fiscal and monetary policy, exchange rates, and costs of living.","Prerequisite, ECON 101; a grade of C or better is required.","SS, GL.",,"Letter grade.
"
ECON 363,"  International Economics from the Participant's Perspective",3,"
 This course examines the fundamental principles of international economics from the perspective of the private business firm. Rather than begin with abstract theory, the course will work with case studies of individual firms as they choose to (or are forced to) compete in an international marketplace.","Prerequisite, ECON 360; Permission of the instructor for students lacking the prerequisite.","SS, GL.",,"Letter grade.
"
ECON 380,"  The Economics of Labor Relations",3,"
 An economic analysis of workplace issues, including worker quits, layoffs and unemployment, discrimination and affirmative action, and the setting of pay, fringe benefits, and working conditions. Students may not receive credit for both ECON 380 and ECON 480.","Prerequisite, ECON 310 or 410.",,,"Letter gradeSame as: MNGT 380.
"
ECON 384,"  Gateway to Philosophy, Politics, and Economics",3,"
One course in economics strongly recommended. This interdisciplinary gateway course provides an introduction to subjects and quantitative techniques used to analyze problems in philosophy, political science, and economics.",,"PH.",,"Letter gradeSame as: PHIL 384, POLI 384.
"
ECON 390,"  Special Topics",13,"
Topic varies from semester to semester.",,,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
ECON 393,"  Practicum in Entrepreneurship",36,"
 Students spend a minimum of eight weeks in an entrepreneurial environment taking on significant responsibilities and working on a specific project that results in a rigorous agreed-upon deliverable. Priority is given to students accepted into the Shuford Minor in Entrepreneurship. Honors version available","Prerequisites, ECON 125, 325, and 327.","EE- Academic Internship.",,"Letter grade.
"
ECON 395,"  Research Course",13,"
Topic varies from semester to semester.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ECON 396,"  Independent Study",13,"
Permission of the director of undergraduate studies. Readings and research under the supervision of a member of the department.",,,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
ECON 400,"  Introduction to Statistics and Econometrics",3,"
 Comprehensive introduction to statistics, including descriptive statistics and statistical graphics, probability theory, distributions, parameter estimation, hypothesis testing, simple and multiple regression, and use of powerful statistical estimation software. This course includes a substantial introduction to basic econometrics. Honors version available","Prerequisites, ECON 101, STOR 155, and one of MATH 152, 231, STOR 112, or 113.","QI.",,"Letter grade.
"
ECON 410,"  Intermediate Theory: Price and Distribution",4,"
 The determination of prices and the distribution of income in a market system. Students may not receive credit for both ECON 310 and 410. Honors version available","Prerequisites, ECON 101, and one of MATH 152, 231, STOR 112, or 113.",,,"Letter grade.
"
ECON 411,"  Game Theory",3,"
 Game theory is the study of strategic interactions, where the best choice for the individual depends directly on what other individuals are doing. This course formalizes strategic interactions as mathematical games. Students examine the concept of a strategy, examine what it means to be rational or irrational, and define solution concepts that correspond to different assumptions.","Prerequisite, ECON 410 with a grade of C or better, or COMP 550, POLI 287, or POLI 288; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
ECON 415,"  Market Failures",3,"
 This course is a continuation of ECON 410. While ECON 410 dealt with basic price theory and market successes, this course will mainly cover market failures. In particular, we will first explore the notion of efficiency and equity in a partial and general equilibrium framework. We will then add asymmetric information, behavioral economics, externalities, public goods, and market power to models learned in ECON 101 and ECON 410 to analyze the effects on economic efficiency.","Prerequisite, ECON 410 with a grade of C or better.",,,"Letter grade.
"
ECON 416,"  Behavioral Economics",3,"
 This course covers alternatives to the standard rational choice model featured in ECON 410. The course covers four themes: choice under certainty (e.g. menu and endowment effects), choice under uncertainty (e.g. prospect theory), intertemporal choice (e.g. hyperbolic preferences), and strategic choices by individuals (e.g., social preferences, envy, altruism). The readings focus on the contributions of experimental economics and neuroeconomics.","Prerequisite, ECON 410 with a grade of C or better.",,,"Letter grade.
"
ECON 420,"  Intermediate Theory: Money, Income, and Employment",3,"
 An introduction to contemporary macroeconomic concepts and analysis. Topics include the level, fluctuations, and growth of national income, and monetary and fiscal policies designed to achieve economic goals. Students may not receive credit for both ECON 320 and ECON 420. Honors version available","Prerequisite, ECON 410 with a grade of C or better.",,,"Letter grade.
"
ECON 423,"  Financial Markets and Economic Fluctuations",3,"
 An examination of financial institutions and markets, their role in economic conditions, and the use of macroeconomic policies in affecting those conditions. Students may not receive credit for both ECON 320 and ECON 423. Honors version available","Prerequisites, ECON 400, 410, and 420; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 425,"  Financial Economics",3,"
 How does a risk averse individual allocate their funds? Students begin by defining and measuring risk, making connection to their microeconomics training. They then develop and use asset pricing models to explore the interplay between risk and return. Finally, students use these tools to develop a mean-variance optimal portfolio allocation. Students are introduced to basic quantitative tools and participate in myriad practical applications.","Prerequisites, ECON 400, 410, and 420; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 430,"  Economic Development of the United States",3,"
 This course parallels ECON 330 but is designed for students with a higher level of theoretical preparation. Students may not receive credit for both ECON 330 and ECON 430.","Prerequisites, ECON 400, 410, and 420; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 434,"  History of Economic Doctrines",3,"
 A survey of the fundamental forms of economic thought from the scholastics through Keynes.","Prerequisites, ECON 101, 400, and 410; a grade of C or better in ECON 400 and 410 is required.","SS.",,"Letter grade.
"
ECON 440,"  Analysis of Public Finance",3,"
 Application of economic analysis to the taxing and spending functions of government. Students may not receive credit for both ECON 340 and ECON 440.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 445,"  Industrial Organization",3,"
 The course covers the causes and consequences of firms' strategic behavior, focusing on situations in which firms have market power. The main analytical tools are microeconomic theory and game theory. Topics covered include: pricing, product design, imperfect competition, collusion and cartels, firm-to-firm supply relationships, mergers, and antitrust policy. Students may not receive credit for both ECON 345 and 445.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 450,"  Health Economics: Problems and Policy",3,"
 Economic analysis applied to problems and public policy in health care.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ECON 454,"  Economics of Population",3,"
 Analysis of economic-demographic interrelations including demographic analysis, population and economic growth and development, economic models of fertility and migration, and population policy.","Prerequisites, ECON 400 and 310 or 410; a grade of C or better in ECON 400, and 310 or 410 is required; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ECON 455,"  Environmental Economic Theory",3,"
  A rigorous economic analysis of environmental issues, with particular emphasis on the problem of designing appropriate institutions and regulations under private information and the interaction between economic and ecological systems. Topics include emission fees and marketable permits, pollution models, carbon regulation, and ecosystem service markets.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 460,"  International Economics",3,"
 An introduction to international trade, the balance of payments, and related issues of foreign economic policy.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,,"Letter gradeSame as: EURO 460, PWAD 460.
"
ECON 461,"  European Economic Integration",3,"
 Economic and political aspects of European economic integration, the EC customs union, barriers to integration, convergence vs. divergence of inflation rates and income levels, enlargement of the EC.","Prerequisites, ECON 400 and 410; a grade of C or better is required in ECON 400 and 410; permission of the instructor for students lacking the prerequisites.","SS, GL.",,"Letter grade.
"
ECON 465,"  Economic Development",3,"
 An introduction to the economic characteristics and problems of the less developed countries and to the theories and policies applicable to the developing economy.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required; permission of the instructor for students lacking the prerequisites.","SS, GL.",,"Letter grade.
"
ECON 468,"  Socialism, Planning, and the Contemporary Russian Economy",3,"
 Study of the principles, design, organization, and performance of state-controlled economies relying on planning or regulated markets, with an emphasis on continuity and post-communist transition.","Prerequisites, ECON 400, and 310 or 410; a grade of C or better in ECON 400, and 310 or 410 is required.",,,"Letter grade.
"
ECON 469,"  Asian Economic Systems",3,"
 This course provides an in-depth examination of the behavioral principles and performances of five core Asian economic systems: Japan, China, Taiwan/South Korea, North Korea and Thailand.","Prerequisites, ECON 400, and 310 or 410; a grade of C or better in ECON 400, and 310 or 410 is required.",,,"Letter gradeSame as: ASIA 469.
"
ECON 470,"  Econometrics",3,"
 Econometrics is the application of statistical methods and economic theory to the problem of identifying, estimating, and testing economic models. This course covers concepts and methods used in empirical economic research. Students will learn how to conduct and how to critique empirical studies in economics. Students may not receive credit for both ECON 470 and 570. Honors version available","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.","QI.",,"Letter grade.
"
ECON 480,"  Labor Economics",3,"
 An introduction to the field of labor economics with emphasis on how the interactions between firms and workers influence wages, employment, unemployment, and inflation. Students may not receive credit for both ECON 380 and ECON 480.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 485,"  Economics of Sports",3,"
 Applies microeconomic techniques to professional and amateur sports through the examination of real-world issues and problems. Employs statistical analysis to test some of the theoretical predictions of the models in the sports literature.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.","QI.",,"Letter grade.
"
ECON 486,"  Gender and Economics",3,"
 This course uses basic microeconomic theory and recent empirical studies to examine the causes and consequences of gender differences in economic outcomes. Topics covered may include family formation and dissolution, fertility decisions, human capital investment, labor force participation, the gender earnings gap, and occupational choice.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.","SS, CI.",,"Letter grade.
"
ECON 490,"  Special Topics",13,"
 Topic varies from semester to semester.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
ECON 493,"  Practicum in Quantitative Financial Economics",1,"
 This practicum provides students the opportunity to implement and test the models being developed in ECON 525. Students will work with multiple data sources and programming platforms, and engage in a series of practical experiments using live market information.","Prerequisites, ECON 400, 410, and 425; a grade of C or better in ECON 400 and 410 is required; corequisite, ECON 525.",,,"Letter grade.
"
ECON 495,"  Research Course",13,"
Topic varies from semester to semester. Permission of the instructor.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ECON 496,"  Independent Study",13,"
 Permission of the director of undergraduate studies. Readings and research under the supervision of a member of the department.","Prerequisite, ECON 410; a grade of C or better in ECON 410 is required.",,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
ECON 510,"  Advanced Microeconomic Theory",3,"
 A treatment of topics in microeconomic theory not normally covered in ECON 410. Honors version available","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.","EE- Mentored Research.",,"Letter grade.
"
ECON 511,"  Advanced Game Theory in Economics",3,"
 Topics in noncooperative and cooperative game theory are covered, along with a selection of applications to economics in areas such as industrial organization, international trade, public finance, and general equilibrium. Honors version available","Prerequisites, ECON 400 and 410; a grade of C or better is required; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ECON 520,"  Advanced Macroeconomic Theory",3,"
 This course will emphasize theoretical and empirical topics such as growth, labor search, Phillips curves, stagflation, and optimal government policy. Honors version available","Prerequisites, ECON 400, 410, and 420; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 525,"  Advanced Financial Economics",3,"
 Building upon the foundation developed in ECON 425, students take part in each of the five steps of the asset allocation process (explore, explain, predict, allocate, and protect) by addressing the following questions. How does the modern financial economist acquire, clean, and transform data? What drives asset returns? Can we forecast returns? How do we form a portfolio in the presence of risk? How do we assess and manage risk?","Prerequisites, ECON 400, 410, and 425; a grade of C or better in ECON 400 and 410 is required; corequisite, ECON 493.","EE- Mentored Research.",,"Letter grade.
"
ECON 540,"  Advanced Public Finance",3,"
 Selected topics in taxation, public expenditures, and governmental transfer programs.","Prerequisites, ECON 400, 410, and 340 or 440; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 545,"  Advanced Industrial Organization and Social Control",3,"
 Theory of market failure and its relationship to antitrust and regulatory policy; exploration of empirical literature of industrial organization; current issues in social control.","Prerequisites, ECON 400, 410, and 445; a grade of C or better in ECON 400 and 410 is required.","EE- Mentored Research.",,"Letter grade.
"
ECON 550,"  Health Economics",3,"
 Course will equip students with tools used by economists to navigate health-related markets. Topics include the demand for and production of health, the demand for and supply of medical care, and the demand for and supply of health insurance.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.","SS, EE- Mentored Research, QI.",,"Letter grade.
"
ECON 551,"  Economics of Education",3,"
 This course will apply and build on existing economic theory and econometric skills to study education policy. Topics include education production, teacher quality, and investment in education, with a particular emphasis on recent policies aimed at reducing inequality. Students will learn how to conduct and how to critique empirical studies in economics of education.","Prerequisites, ECON 400 and 410;Co-requisite, ECON 470 or 570, or permission of instructor.","CI, EE- Mentored Research.",,"Letter grade.
"
ECON 560,"  Advanced International Economics",3,"
 Analysis and interpretation of selected problems and policy issues. Content varies, but attention is given to such topics as trade barriers, trade patterns, floating exchange rates, and international monetary policy.","Prerequisites, ECON 400, 410, and 460; a grade of C or better in ECON 400 and 410 is required.","SS, EE- Mentored Research, GL.",,"Letter grade.
"
ECON 570,"  Applied Econometric Analysis",3,"
 Statistical methods in the construction, estimation, testing, and application of linear economic models; computer programs and interpretation of their output in empirical analysis of common economic theories. Students may not receive credit for both ECON 470 and 570. Honors version available","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.","SS, EE- Mentored Research, QI.",,"Letter grade.
"
ECON 571,"  Advanced Econometrics",3,"
 Econometric models and inference methods for program evaluation. Topics include self-selection models, heterogeneous treatment effect models, differences-in-differences methods, and regression discontinuity designs.","Prerequisites, ECON 400, 410, and ECON 470 or 570; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 575,"  Applied Time Series Analysis and Forecasting",3,"
 Econometric techniques for time series data. Topics include ARMA models, forecasting, nonstationarity, conditional heteroskedasticity, and multiple equation models.","Prerequisites, ECON 400, 410, 420, and 470; a grade of C or better in ECON 400 and 410 is required; permission of the instructor for students lacking the prerequisites.","SS, QI.",,"Letter grade.
"
ECON 580,"  Advanced Labor Economics",3,"
 A theoretical and empirical analysis of current social problems involving individuals and their jobs. Included are such topics as poverty, discrimination, and working conditions.","Prerequisites, ECON 400, 410, and 480; a grade of C or better in ECON 400 and 410 is required.",,,"Letter grade.
"
ECON 586,"  Economics of the Family",3,"
 Analyzes the family with respect to the marriage market; divorce; reproductive behavior; the baby black market; intra-family allocation of goods, time, and power; labor supply; migration; and family policy.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ECON 590,"  Special Topics",13,"
 Topic varies from semester to semester.","Prerequisites, ECON 400 and 410; a grade of C or better in ECON 400 and 410 is required.",,"May be repeated for credit; may be repeated in the same term for different topics; 12 total credits. 4 total completions.","Letter grade.
"
ECON 595,"  Research Course",13,"
Topic varies from semester to semester.",,,"May be repeated for credit. 6 total credits. 2 total completions.","Letter grade.
"
ECON 596,"  Independent Study",13,"
 Permission of the director of undergraduate studies. Readings and research under the supervision of a member of the department.","Prerequisite, ECON 410; a grade of C or better in ECON 410 is required.",,"May be repeated for credit. 12 total credits. 4 total completions.","Letter grade.
"
ECON 691H,"  Honors Course",3,"
Permission of the instructor. Readings in economics and beginning of directed research on an honors thesis. Required of all candidates for graduation with honors in economics.",,"EE- Mentored Research.",,"Letter grade.
"
ECON 692H,"  Honors Course",3,"
 Permission of the instructor. Completion of an honors thesis under the direction of a member of the faculty. Required of all candidates for graduation with honors in economics.","Prerequisite, ECON 691H .","EE- Mentored Research.",,"Letter grade.
"
ECON 698,"  Philosophy, Politics, and Economics: Capstone Course",3,"
 Permission of the department. This capstone course advances PHIL 384, focusing on such theoretical and philosophical issues as the analysis of rights or distributive justice and the institutional implications of moral forms.","Prerequisite, PHIL 384.",,,"Letter gradeSame as: PHIL 698, POLI 698.
"
ECON 700,"  Basic Quantitative Techniques",3,"
Topics from real analysis, linear algebra, calculus, convex analysis, nonlinear programming, dynamic programming.",,,,"Letter grade.
"
ECON 701,"  Analytical Methods for Mathematical Economics",3,"
Covers mathematical bases for economic analysis. Proofs, real analysis, functional analysis, convexity, fixed points, and modularity.",,,,"Letter grade.
"
ECON 710,"  Advanced Microeconomic Theory I",3,"
 This course offers a graduate level introduction to decision theory, general equilibrium and game theory.","Pre- or corequisites, ECON 410 and 700.",,,"Letter grade.
"
ECON 711,"  Advanced Microeconomic Theory II",3,"
 This course covers basic game theory and information economics. It covers games in normal and extensive form. Topics include repeated games, Bayesian games, dynamic games of incomplete information, mechanism design, and contracting.","Prerequisite, ECON 710.",,,"Letter grade.
"
ECON 720,"  Advanced Macroeconomic Theory I",3,"
 Macroeconomic models and solution methods. Overlapping generations, growth models in discrete and continuous time, endogenous growth, stochastic growth, heterogeneous agents with incomplete markets.","Prerequisite, ECON 700.",,,"Letter grade.
"
ECON 721,"  Advanced Macroeconomic Theory II",3,"
 Growth models, general equilibrium approach to monetary theory; input-output; disequilibrium theory; extensions of Keynesian and classical models.","Prerequisite, ECON 720.",,,"Letter grade.
"
ECON 770,"  Introduction to Econometric Theory",3,"
Probability theory, expectation, conditional expectation, modes of convergence, limit and interchange theorems, and the asymptotics of maximum likelihood, generalized method of moments and efficient method of moments.",,,,"Letter grade.
"
ECON 771,"  Econometrics",3,"
 Standard first year course in econometric theory and methods. Topics include least squares and maximum likelihood, asymptotic theory, classic inference, GMM, seemingly unrelated regression, endogeneity bias, and multi-stage least squares.","Prerequisite, ECON 770.",,,"Letter grade.
"
ECON 775,"  Applied Econometric Analysis",3,"
This course covers concepts and methods used in economic research with an emphasis on empirical applications. Topics include the basic single equation regression model, multiple equation models, discrete and categorical dependent variables, instrumental variables and longitudinal data. Permission of the instructor required.",,,,"Letter grade.
"
ECON 799,"  Experimental",13,"
Varied.",,,"May be repeated for credit. ","Letter grade.
"
ECON 805,"  Seminar in Teaching Methods in Economic for TAs",13,"
Covers skills in lecturing, encouraging student participation and active learning, writing exams, planning and evaluating courses. Students design and teach a module that includes class discussion and hands-on learning. Targeted to beginning teaching assistants.",,,,"Letter grade.
"
ECON 806,"  Seminar in Teaching Methods in Economics",13,"
Doctoral candidacy in economics or permission of the instructor. Covers skills in lecturing, encouraging student participation and active learning, writing exams, planning and evaluating courses. Students design and teach a module that includes class discussion and hands-on learning. Targeted to those teaching independent sections.",,,,"Letter grade.
"
ECON 810,"  Game Theory I",3,"
 Noncooperative games in strategic and extensive form, with perfect and imperfect information. Other topics from: information economics, mechanism design, auctions, repeated games, bargaining, bounded rationality, learning, evolutionary games, cooperative games.","Prerequisite, ECON 710 and 711; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ECON 811,"  Game Theory II",3,"
 This course is a continuation of ECON 810. Topics covered will be chosen from those listed, but not covered in ECON 810.","Prerequisite, ECON 810; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
ECON 820,"  Monetary Theory",3,"
This course focuses on econometric testing of macroeconomic theories. Topics will vary from year to year, but will include for example, modern theories of short-run fluctuations: sources of business cycle and the evolution of income, employment, interest rate, and prices, monetary and fiscal policy theories in the presence of real and nominal rigidities.",,,,"Letter grade.
"
ECON 821,"  Topics in Macroeconomics II",13,"
This course covers topics in macroeconomics such as economic growth, human capital, wealth inequality, and trade. The precise topics depend on the instructor.",,,,"Letter grade.
"
ECON 840,"  Advanced Finance: Expenditure",3,"
Analysis of market failure and reasons for public spending, cost-benefit analysis and program budgeting, public decision making, redistribution and fiscal equity, intergovernmental transfers.",,,,"Letter grade.
"
ECON 841,"  Advanced Public Finance: Revenues",3,"
 Criteria for judging tax structures, incidence and impact of taxation, user charges and debt finance, intergovernmental coordination, and macroeconomic effects.","Prerequisite, ECON 840; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
ECON 845,"  Advanced Business Organization and Social Control",3,"
Permission of the instructor. Extensive readings in the literature are required. Emphasis is placed upon the role of economic analysis in dealing with problems in this field.",,,,"Letter grade.
"
