code, name, credit, desc, Prereqs, GenEd, Repeat, Grading
BIOL 205,"  Cellular and Developmental Biology",4,"
 Fundamentals of cell structure and activity in relation to special functions, metabolism, reproduction, embryogenesis, and with an introduction to the experimental analysis of cell physiology and development. Three lectures and one recitation-demonstration-conference hour a week. Honors version available","Prerequisite, BIOL 202; a grade of C- or better in BIOL 202 is required.",,,"Letter grade.
"
BIOL 211,"  Introduction to Research in Biology",3,"
 Seminar based on current investigations at UNC. Students examine sources of scientific information, explore the logic of investigation, and develop proposals. Students with BIOL 211 credit may take a maximum of three hours of BIOL 395.","Prerequisite, BIOL 201 or 202; permission of the instructor for students lacking the prerequisite; Not open to seniors.",,,"Letter grade.
"
BIOL 213,"  Evolution and Life",3,"
 For students not majoring in biology. Introduction to the scientific study of biological evolution and its applications. The mechanisms that cause evolution and general patterns of evolution during the history of life. Does not count as a course in the major.","Prerequisite, BIOL 101; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 214,"  Mathematics of Evolutionary Processes",3,"
 This Course-based Undergraduate Research Experience (CURE) class teaches students how scientists use mathematics to approach questions in evolutionary biology and ecology. Students learn both biological and mathematical concepts, taught using an array of pedagogical approaches. There are two group projects over the course of the semester, one involving the development of an original mathematical model. Honors version available","Prerequisites, BIOL 101 and MATH 231; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOL 217,"  The Physician's Garden",3,"
 First-year transfer students only. This course combines human cell biology and classical botany elaborating the mode of action of plant metabolites in humans. Hands-on experience includes visits to a pharmaceutical company, a botanical garden, and maintaining the campus medicinal garden.","Prerequisite, BIOL 101.",,,"Letter grade.
"
BIOL 221,"  Seafood Forensics",3,"
 In this Course-based Undergraduate Research Experience (CURE) class, students will use forensic sciences (primarily DNA barcoding technology) to quantify seafood mislabeling. Students will learn the importance of food labeling as well as its impact on marine ecosystems and human health.","Prerequisite, BIOL 101; corequisite, BIOL 221L; permission of the instructor for students lacking the requisites.",,,"Letter grade.
"
BIOL 221L,"  Seafood Forensics Laboratory",1,"
 In this Course-based Undergraduate Research (CURE) lab, students will use forensic sciences (primarily DNA barcoding technology) to quantify seafood mislabeling.  Students will perform experiments based on hypotheses formulated in the co-requisite lecture course.","Prerequisite, BIOL 101; corequisite, BIOL 221; permission of the instructor for students lacking the requisites.","EE- Mentored Research.",,"Letter grade.
"
BIOL 224H,"  The Mathematics of Life",3,"
 Three lecture hours a week.","prerequisite, MATH 231; Permission of the instructor for students lacking the prerequisite. Co-requisite, BIOL 224L;  An accessible treatment of classic mathematical applications to molecules, cells, development, genetics, ecology, and evolution, complementing the material taught in BIOL 201, 202, and 205.",,,"Letter grade.
"
BIOL 224L,"  The Mathematics of Life Laboratory",1,"
 An accessible treatment of classic mathematical applications to molecules, cells, development, genetics, ecology, and evolution, complementing the material taught in BIOL 201, 202, and 205. This lab component is programming-based.","Prerequisite, MATH 231; Permission of the instructor for students lacking the prerequisite; corequisite, BIOL 224H.",,,"Letter grade.
"
BIOL 226,"  Mathematical Methods for Quantitative Biology",3,"
   Introduction to quantitative biology with emphasis on applications that use mathematical modeling, linear algebra, differential equations, and computer programming. Applications may include neural networks, biomechanics, dispersion, and systems of biochemical reactions. Three lecture hours a week.","Prerequisites, BIOL 201 or 202, and MATH 232 or 283. Corequisite, BIOL 226L.","QI.",,"Letter grade.
"
BIOL 226L,"  Mathematical Methods for Quantitative Biology Laboratory",1,"
   Introduction to quantitative biology with emphasis on applications that use mathematical modeling, linear algebra, differential equations, and computer programming. Applications may include neural networks, biomechanics, dispersion, and systems of biochemical reactions. Three laboratory hours a week.","Prerequisites, BIOL 201 or 202, and MATH 232 or 283. Corequisite, BIOL 226.",,,"Letter grade.
"
BIOL 251,"  Introduction to Human Anatomy and Physiology",3,"
This course relates the way in which the human body is constructed to the way in which it functions and is controlled. Students may not receive credit for both BIOL 251 and BIOL 252. Only offered through Continuing Studies.",,"PX.",,"Letter grade.
"
BIOL 251L,"  Human Physiology Virtual Laboratory",1,"
 This is a course of simulated laboratory measurements exercises using typical data derived from actual physiological measurements on human subjects. Only offered though continuing education. Students may not receive credit for both BIOL 251L and BIOL 252.","Pre- or corequisite, BIOL 251; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 252,"  Fundamentals of Human Anatomy and Physiology",3,"
 One biology course over 200 recommended. An introductory but comprehensive course emphasizing the relationship between form and function of the body's organ systems. Three lecture hours each week. Students may not receive credit for BIOL 252 and BIOL 251 or BIOL 251L or BIOL 352 or BIOL 353. Honors version available","Prerequisites, BIOL 101; corequisite, BIOL 252L.","PX.",,"Letter grade.
"
BIOL 252L,"  Fundamentals of Human Anatomy and Physiology Laboratory",1,"
 Organ level human structure and function. Three laboratory hours a week.","Prerequisite, BIOL 101, and BIOL 101L or BIOL 102L; Corequisite, BIOL 252; Permission of the instructor for students lacking the pre- or corequisite.",,,"Letter grade.
"
BIOL 253L,"  Advanced Human Anatomy and Physiology Laboratory",1,"
 In-depth study of physiological mechanisms by hands-on experimentation. Students gain experience in collecting, analyzing, and presenting human physiological data.","Prerequisites, BIOL 252 and 252L; corequisite, BIOL 253.",,,"Letter grade.
"
BIOL 253,"  Advanced Human Anatomy and Physiology",3,"
 In-depth study of physiological mechanisms at molecular, cellular, and system levels of organization. Students will develop analytical and problem solving skills.  Intended for preprofessional students requiring a second semester of anatomy and physiology. Can be used as an allied science elective but not a biology elective course for the major or minor.","Prerequisites, BIOL 252 and 252L; Corequisite, BIOL 253L.",,,"Letter grade.
"
BIOL 255,"  The Evolution of Extraordinary Adaptations",3,"
  In this Course-based Undergraduate Research (CURE) class, students will learn how to do science. This includes formulating a question, collecting data, and statistical analysis, to presenting research results. Students will test new hypotheses in ecology and evolution for spectacular adaptations in the Venus flytrap and the scale-eating pupfish using field and laboratory experiments and observations. Honors version available","Prerequisite,BIOL 101 and 101L; a grade of B or better in BIOL 101 is required. Corequisite, BIOL 255L.",,,"Letter grade.
"
BIOL 255L,"  The Evolution of Extraordinary Adaptions Laboratory",1,"
 In this Course-based Undergraduate Research Experience (CURE) lab, students will learn how to do science. This includes formulating a question, collecting data, and statistical analysis, to presenting research results. Students will test new hypotheses in ecology and evolution for spectacular adaptations in the Venus flytrap and the scale-eating pupfish using field and laboratory experiments and observations.","Prerequisite, BIOL 101 and 101L; corequisite, BIOL 255.",,,"Letter grade.
"
BIOL 256,"  Mountain Biodiversity",4,"
Introduction to the new field of biodiversity studies, which integrates approaches from systematics, ecology, evolution, and conservation. Taught at off-campus field station.",,,,"Letter gradeSame as: ENEC 256.
"
BIOL 271,"  Plant Biology",3,"
  Designed for students with an interest in natural sciences. An introduction to the principles of botany including structure, function, reproduction, heredity, environmental relationships, evolution and classification of plants. Three lecture hours a week.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L; corequisite, BIOL 271L.","PX.",,"Letter grade.
"
BIOL 271L,"  Plant Biology Laboratory",1,"
 Designed for students with an interest in natural sciences. An introduction to the principles of botany including structure, function, reproduction, heredity, environmental relationships, evolution and classification of plants. Three laboratory hours a week.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L; corequisite, BIOL 271.",,,"Letter grade.
"
BIOL 272,"  Local Flora",4,"
 Open to all undergraduates.  North Carolina's flora:  recognition, identification, classification, evolution, history, economics, plant families, ecology, and conservation.  Three lecture and three laboratory hours per week.","Prerequisites, BIOL 101, and 101L or 102L.","PX.",,"Letter gradeSame as: ENEC 272.
"
BIOL 273,"  Horticulture",4,"
 The cultivation, propagation and breeding of plants, with emphasis on ornamentals. Control of environmental factors for optimal plant growth. Laboratory exercises include plant culture, propagation, pruning, and identification of common ornamentals. Two lecture, one recitation, and three laboratory hours a week.","Prerequisite, BIOL 101.","PX.",,"Letter grade.
"
BIOL 274,"  Plant Diversity",3,"
 Survey of major groups of plants emphasizing interrelationships and comparative morphology. Culturing techniques and field work included. Three lecture hours a week.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L; corequisite, BIOL 274L.","PX, EE- Field Work.",,"Letter grade.
"
BIOL 274L,"  Plant Diversity Laboratory",1,"
 Survey of major groups of plants emphasizing interrelationships and comparative morphology. Culturing techniques and field work included. Three laboratory hours a week.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L; corequisite, BIOL 274.",,,"Letter grade.
"
BIOL 277,"  Vertebrate Field Zoology",3,"
 Introduction to the diversity, ecology, behavior, and conservation of living vertebrates. Three lecture hours a week.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L.","PX.",,"Letter grade.
"
BIOL 277L,"  Vertebrate Field Zoology Laboratory",1,"
 Study of the diversity of vertebrates in the field. Three laboratory and field hours a week, including one or two weekend trips.","Corequisite, BIOL 277; Permission of the instructor for students lacking the corequisite.","EE- Field Work.",,"Letter grade.
"
BIOL 278,"  Animal Behavior",3,"
 Introduction to animal behavior with emphases on the diversity and adaptation of behavior in natural conditions. Three lecture hours a week.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L.","PX.",,"Letter grade.
"
BIOL 278L,"  Animal Behavior Laboratory",1,"
 Techniques of observation and experiments in animal behavior. Three laboratory hours a week.","Pre- or corequisite, BIOL 278.",,,"Letter grade.
"
BIOL 279,"  Seminar in Organismal Biology",23,"
Permission of the instructor. An undergraduate course devoted to consideration of pertinent aspects of a selected organismal biological discipline.",,"PL.",,"Letter grade.
"
BIOL 279L,"  Topics in Organismal Biology Laboratory",12,"
Permission of the instructor. An undergraduate laboratory course covering aspects of a specific organismal biological discipline. Laboratory reports will be required. Research work is not included in this course.",,,,"Letter grade.
"
BIOL 290,"  Special Topics in Biology",13,"
Permission of the instructor. An undergraduate seminar course devoted to consideration of pertinent aspects of a selected biological discipline. Honors version available",,"PL.","May be repeated for credit; may be repeated in the same term for different topics; 9 total credits. 3 total completions.","Letter grade.
"
BIOL 290L,"  Special Topics in Biology Laboratory",12,"
Permission of the instructor. An undergraduate laboratory course covering aspects of a specific biological discipline. Laboratory reports will be required. Research work is not included in this course.",,,"May be repeated for credit; may be repeated in the same term for different topics; 6 total credits. 3 total completions.","Letter grade.
"
BIOL 291,"  Teaching Apprentice in Biology",1,"
Permission required. 3.0 or higher in course taught. Experience includes preparations, demonstrations, assistance, and attendance at weekly meetings. Apprentices will not be involved in any aspects of grading. May be repeated for credit.",,,"May be repeated for credit; may be repeated in the same term for different topics; 3 total credits. 3 total completions.","Pass/Fail.
"
BIOL 292,"  Teaching Assistant in Biology",2,"
Permission required. 3.0 in course taught. Experience includes weekly meetings, preparations, demonstrations, instruction, and grading.  May be repeated for credit.  Six hours per week.",,,"May be repeated for credit; may be repeated in the same term for different topics; 6 total credits. 3 total completions.","Pass/Fail.
"
BIOL 293,"  Undergraduate Internship in Biology",3,"
 Permission of the instructor. Biology majors only. The sponsored, off-campus work must involve at least 135 hours. Does not count as a course in the major.","Prerequisite, BIOL 201 or 202.","EE- Academic Internship.",,"Letter grade.
"
BIOL 294,"  Service Learning in Biology: APPLES",12,"
Permission of the instructor. APPLES service-learning component for students enrolled in biology courses. Does not count as a course in the major. Honors version available",,"EE- Service Learning.",,"Letter grade.
"
BIOL 296,"  Directed Readings in Biology",13,"
Permission of the instructor. Extensive and intensive reading of the literature of a specific biological field directly supervised by a member of the biology faculty. Written reports on the readings, or a literature review paper will be required. Cannot be used as a course toward the major. Honors version available",,,,"Letter grade.
"
BIOL 350,"  Oceanography",3,"
Required preparation, major in a natural science or two courses in natural sciences. Studies origin of ocean basins, seawater chemistry and dynamics, biological communities, sedimentary record, and oceanographic history. Term paper. Students lacking science background should see MASC 101. Students may not receive credit for both MASC 101 and MASC 401.",,,,"Letter gradeSame as: MASC 401, ENVR 417, GEOL 403.
"
BIOL 390,"  Special Topics in Biology",13,"
Special topics course. Content and topics will vary each semester.",,,"May be repeated for credit. 9 total credits. 3 total completions.","Pass/Fail.
"
BIOL 395,"  Undergraduate Research in Biology",13,"
 Permission of the instructor. Majors only. Hands-on research in the laboratory and/or field involving the study of biology.  Requires written paper (first semester) or research poster (second semester). Up to five total hours counts as a lecture course. Six total hours counts as a biology elective with laboratory. Honors version available","Prerequisite, BIOL 201 or 202.","EE- Mentored Research.","May be repeated for credit. 6 total credits. 3 total completions.","Letter grade.
"
BIOL 402,"  Infectious Disease in the Developing World",3,"
 We will explore the challenges of infectious disease in the developing world, focusing on tuberculosis, HIV, and malaria. We will also examine the economics of different approaches to health care.","Prerequisites, BIOL 202 and 205.",,,"Letter grade.
"
BIOL 409L,"  Art and Science: Merging Printmaking and Biology",1,"
 Permission of the instructor. This is the lab component of ARTS 409 that brings together art majors and science majors to combine theory and practical learning in a biology laboratory, which focusing primarily on microscopic life and biological motion, with printmaking. Does not count as an elective towards the biology major.","Prerequisite, BIOL 201, BIOL 202, or a 200-level ARTS course; corequisite, ARTS 409.",,,"Letter grade.
"
BIOL 410,"  Principles and Methods of Teaching Biology",4,"
 This Makerspace designed course will develop the knowledge and skills teachers need to implement inquiry-based biology instruction: rich, conceptual knowledge of biology and mastery of inquiry-based teaching methods. Does not count as a laboratory course.","Prerequisites, two of the three biology core courses: BIOL 201, 202, and/or 205.","EE- Field Work.",,"Letter grade.
"
BIOL 421L,"  Microbiology Laboratory with Research",2,"
 Sterile technique, bacterial growth, physiology, genetics and diversity, and bacteriophage. Research in bacterial genetics.","Pre- or corequisite, BIOL 422.","EE- Mentored Research.",,"Letter grade.
"
BIOL 422,"  Microbiology",3,"
 Bacterial form, growth, physiology, genetics, and diversity. Bacterial interactions including symbiosis and pathogenesis (animal and plant). Use of bacteria in biotechnology. Brief introduction to viruses.","Prerequisite, BIOL 202; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 422L,"  Microbiology Laboratory",12,"
 Sterile technique, bacterial growth and physiology, bacterial genetics, bacteriophage, and bacterial diversity.","Pre- or corequisite, BIOL 422.",,,"Letter grade.
"
BIOL 423,"  Genetics Experiments",3,"
 This is a Course-based Undergraduate Research Experience (CURE) combination course/lab.  Using genetics and genome biology, students will study DNA repair and chromosome stability using yeast as a model system in a cutting edge research laboratory.","Prerequisite, BIOL 202; corequisite, BIOL 423L.",,,"Letter grade.
"
BIOL 423L,"  Genetics Experiments Laboratory",1,"
 This is a Course-based Undergraduate Research Experience (CURE) combination course/lab. Using genetics and genome biology, students will study DNA repair and chromosome stability using yeast as a model system in a cutting edge research laboratory.","Prerequisite, BIOL 202; corequisite BIOL 423.","EE- Mentored Research.",,"Letter grade.
"
BIOL 424,"  Microbial Ecology",3,"
 Class emphasizes the creativity of the scientific process, using primary scientific literature as a framework to discuss topics in microbial ecology, including microbial diversity, distributions, genomics, and co-evolution; host-microbe and microbe-microbe interactions; nutrient cycling; and degradation of plant matter and biofuels.","Prerequisites, BIOL 201 and 202; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOL 425,"  Human Genetics",3,"
 Pedigree analysis, inheritance of complex traits, DNA damage and repair, human genome organization, DNA fingerprinting, the genes of hereditary diseases, chromosomal aberrations, cancer and oncogenes, immunogenetics and tissue transplants. Three lecture hours a week.","Prerequisite, BIOL 202; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 426,"  Biology of Blood Diseases",3,"
 An introduction to the biology and pathophysiology of blood and the molecular mechanisms of some human diseases: anemias; leukemias; hemorrhagic, thrombotic, and vascular disorders; and HIV disease/AIDS. Honors version available","Prerequisite, BIOL 205; Permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: PATH 426.
"
BIOL 427,"  Human Diversity and Population Genetics",3,"
 Specifically, it addresses questions of human origins, population structure, and genetic diversity. This course investigates the facts, methods, and theories behind human population genetics, evolution, and diversity.","Pre- or corequisites, BIOL 201 and 202; permission of the instructor for students lacking the requisites.",,,"Letter grade.
"
BIOL 430,"  Introduction to Biological Chemistry",3,"
 The study of cellular processes including catalysts, metabolism, bioenergetics, and biochemical genetics. The structure and function of biological macromolecules involved in these processes is emphasized. Honors version available","Prerequisites, BIOL 101, and CHEM 262 or 262H.",,,"Letter gradeSame as: CHEM 430.
"
BIOL 431,"  Biological Physics",3,"
 How diffusion, entropy, electrostatics, and hydrophobicity generate order and force in biology. Topics include DNA manipulation, intracellular transport, cell division, molecular motors, single molecule biophysics techniques, nerve impulses, neuroscience.","Prerequisites, PHYS 116 and 117, or PHYS 118 and 119.",,,"Letter gradeSame as: PHYS 405, BMME 435.
"
BIOL 434,"  Molecular Biology",3,"
 Advanced studies in molecular biology from an experimental approach.","Prerequisites, BIOL 202 and CHEM 261; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOL 436,"  Plant Genetics, Development, and Biotechnology",3,"
 Recent advances in plant molecular biology, genetics, development, and biotechnology, and their potential relevance to agriculture. The course will include lectures, reading and discussions of papers from the primary literature, and student presentations. Honors version available","Prerequisite, BIOL 271 or 202; Permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 439,"  Introduction to Signal Transduction",3,"
 This course presents an introduction to signal transduction pathways used by higher eukaryotes. Several signaling paradigms will be discussed to illustrate the ways that cells transmit information. Three lecture hours per week.","Prerequisites, BIOL 202 and 205; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOL 440,"  Stem Cell Biology",3,"
 Stem cells are important for a number of biological processes and have become topics of fascination in popular science and culture. This course will build from a solid foundation of genetics, cell, and developmental biology to give students a broad appreciation of stem cells in development, aging, disease, and bioengineering. Students will understand key concepts in stem cell biology like potential and immortality as well as understand stem cells' promise and limitations in therapeutic settings.","Prerequisite, BIOL 202.",,,"Letter grade.
"
BIOL 441,"  Vertebrate Embryology",3,"
 Principles of development with special emphasis on gametogenesis, fertilization, cleavage, germ layer formation, organogenesis, and mechanisms, with experimental analysis of developmental processes. Three lecture hours a week.","Prerequisite, BIOL 205 or 252; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 441L,"  Vertebrate Embryology Laboratory",1,"
 Descriptive and some experimental aspects of vertebrate development. Three laboratory hours a week.","Pre- or corequisite, BIOL 441.",,,"Letter grade.
"
BIOL 442,"  Self Assembly in Cell Biology",3,"
 In this class, we will read and discuss together the primary literature to understand how self-assembly in cell biology is harnessed in normal cells and goes awry in disease. A secondary goal will be for students to develop numeracy in cell biology so as to understand cell processes in a quantitative framework.","Prerequisite, BIOL 205 and one additional course in biology numbered above BIOL 205.",,,"Letter grade.
"
BIOL 443,"  Developmental Biology",3,"
 An experimental approach to an understanding of animals and plants. The approach covers developmental processes, molecular, genetic, cell biological and biochemical techniques, with an emphasis on the molecules involved in development.","Prerequisites, BIOL 205 and CHEM 261; permission of the instructor for students lacking the prerequisites.",,,"Letter grade.
"
BIOL 444,"  Molecular Basis of Disease",3,"
 This course investigates the biological causes behind human diseases via critical thinking and analysis of experimental research outcomes. It approaches topics from a research perspective similar to a graduate seminar. Topics covered include genetic/inherited diseases, metabolic diseases, immunological disorders, infectious diseases, cancer, cardiovascular diseases, and neurological diseases.","Prerequisite, BIOL 205.",,,"Letter grade.
"
BIOL 445,"  Cancer Biology",3,"
 Selected examples will be used to illustrate how basic research allows us to understand the mechanistic basis of cancer and how these insights offer hope for new treatments.","Prerequisites, BIOL 202 and 205.",,,"Letter grade.
"
BIOL 446,"  Unsolved Problems in Cellular Biology",3,"
 A survey of areas of current interest in cytology, embryology, and genetics with concentration on problems that remain unsolved but that appear to be near solution. Three lecture and discussion hours a week.","Prerequisite, BIOL 205; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 447,"  Cell Biology: Beyond Core Basics",1,"
 Modern methods in cell biology.","Prerequisite, BIOL 205; co-requisite, BIOL 447L; Required preparation, a grade of C+ or better in BIOL 205.",,,"Letter grade.
"
BIOL 447L,"  Cell Biology: Beyond Core Basics Laboratory",3,"
 Modern methods in cell biology lab.","Prerequisite, BIOL 205; co-requisite, BIOL 447; Required preparation, a grade of C+ or better in BIOL 205.",,,"Letter grade.
"
BIOL 448,"  Advanced Cell Biology",3,"
 An advanced course in cell biology, with emphasis on the biochemistry and molecular biology of cell structure and function. Three lecture hours a week.","Prerequisite, BIOL 205; permission of the instructor for students lacking the prerequisite.",,,"Letter grade.
"
BIOL 449,"  Introduction to Immunology",3,"
 This course provides a general overview of the evolution, organization, and function of the immune system. Instruction will be inquiry-based with extensive use of informational and instructional technology tools.","Prerequisite, BIOL 205; permission of the instructor for students lacking the prerequisite.",,,"Letter gradeSame as: MCRO 449.
"
BIOL 450,"  Neurobiology",3,"
Recommended preparation, BIOL 205. Survey of neurobiological principles in vertebrates and invertebrates, including development, morphology, physiology, and molecular mechanisms. Three lectures a week.",,,,"Letter grade.
"
BIOL 451,"  Comparative Physiology",3,"
 An examination of the physiology of animals using a comparative approach. Both invertebrate and vertebrate animals are discussed in order to elucidate general principles.","Prerequisites, BIOL 101, and BIOL 101L or BIOL 102L, and PHYS 104 or 114 or 116, and PHYS 105 or 115 or 117.",,,"Letter grade.
"
